Dmel,E_value,Score,query cover,identity,Dsim
NR_001870.2,5.6700000000000005e-56,215.0,88,99.16,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001871.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001872.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001873.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001875.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001876.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001877.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001878.1,5.6700000000000005e-56,215.0,88,99.16,"XR_005543781.1, XR_005543780.1, XR_005543779.1"
NR_001879.1,5.6700000000000005e-56,215.0,88,99.16,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001880.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001881.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001883.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001884.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001885.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001886.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001887.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001888.1,1.22e-57,220.0,88,100.0,"XR_005543868.1, XR_005543867.1, XR_005543866.1, XR_005543865.1, XR_005543864.1, XR_005543863.1, XR_005543862.1, XR_005543861.1, XR_005543860.1, XR_005543859.1, XR_005543858.1, XR_005543857.1, XR_005543856.1, XR_005543855.1, XR_005543854.1, XR_005543853.1, XR_005543852.1, XR_005543851.1, XR_005543850.1, XR_005543849.1, XR_005543848.1, XR_005543847.1, XR_005543846.1, XR_005543845.1, XR_005543844.1, XR_005543843.1, XR_005543842.1, XR_005543841.1, XR_005543840.1, XR_005543839.1, XR_005543838.1, XR_005543837.1, XR_005543836.1, XR_005543835.1, XR_005543834.1, XR_005543833.1, XR_005543832.1, XR_005543831.1, XR_005543830.1, XR_005543829.1, XR_005543828.1, XR_005543827.1, XR_005543826.1, XR_005543825.1, XR_005543820.1, XR_005543809.1, XR_005543798.1, XR_005543787.1, XR_005543776.1, XR_005543773.1, XR_005543772.1, XR_005543771.1, XR_005543770.1"
NR_001890.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001891.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001892.1,1.22e-57,220.0,88,100.0,"XR_005543778.1, XR_005543777.1, XR_005543775.1, XR_005543774.1"
NR_001911.1,5.84e-66,248.0,100,98.571,XR_005543796.1
NR_001933.1,3.0300000000000003e-58,222.0,98,100.0,XR_005544124.1
NR_001972.1,4.81e-84,309.0,90,92.991,XR_005544113.1
NR_001980.1,4.84e-34,141.0,97,100.0,XR_005544136.1
NR_001982.2,6.83e-81,298.0,100,99.39,"XR_005544437.1, XR_005544418.1, XR_005544417.1, XR_005544416.1"
NR_001999.1,7.76e-143,505.0,100,95.57,XR_005544433.1
NR_002020.1,5.39e-26,119.0,5,95.89,"XM_039294840.2, XM_016175189.3"
NR_002032.1,0.0,845.0,32,93.706,XR_005544207.1
NR_002076.1,6.83e-81,298.0,100,99.39,XR_005544436.1
NR_002077.1,1.4699999999999998e-82,303.0,100,100.0,XR_005544436.1
NR_002078.1,1.4699999999999998e-82,303.0,100,100.0,XR_005544436.1
NR_002081.1,4.3e-51,198.0,100,100.0,"XR_005544421.1, XR_005544420.1, XR_005544419.1"
NR_002082.1,4.3e-51,198.0,100,100.0,"XR_005544421.1, XR_005544420.1, XR_005544419.1"
NR_002083.1,4.3e-51,198.0,100,100.0,"XR_005544421.1, XR_005544420.1, XR_005544419.1"
NR_002093.1,1.85e-34,143.0,98,93.814,XR_005544711.1
NR_002106.1,4.29e-19,95.3,21,79.137,XR_005544617.2
NR_002108.1,1.76e-10,65.8,18,85.938,XR_001600973.3
NR_002111.2,1.8e-78,292.0,33,86.496,XR_005544619.2
NR_002129.1,2.68e-48,189.0,99,98.165,XR_005543498.1
NR_002130.1,1.04e-94,344.0,100,98.958,"XR_005544698.1, XR_005543515.1, XR_005543503.1"
NR_002137.1,2.7500000000000003e-37,152.0,100,96.703,XR_005544708.1
NR_002270.1,5.63e-28,121.0,92,100.0,XR_005544135.1
NR_002460.1,5.8800000000000005e-21,97.1,100,100.0,XM_039297140.2
NR_002465.2,7.16e-77,285.0,100,91.121,"XR_005543792.1, XR_005543791.1"
NR_002466.1,3.74e-10,60.2,100,97.143,XM_002106782.4
NR_002467.2,2.12e-60,230.0,100,95.833,XR_005544703.1
NR_002469.1,1.74e-39,159.0,100,96.842,XM_002107363.4
NR_002471.1,1.74e-27,119.0,100,100.0,XM_016182026.3
NR_002472.2,9.84e-59,224.0,99,95.683,XR_006541795.1
NR_002475.1,2.8600000000000003e-31,132.0,100,97.403,XM_016170139.3
NR_002480.2,2.22e-73,274.0,61,93.923,XM_016182646.3
NR_002485.2,2.7e-69,259.0,100,100.0,XR_005544130.1
NR_002488.1,2.7699999999999997e-69,259.0,100,99.301,XM_016169326.3
NR_002498.1,9.26e-25,110.0,100,100.0,XM_016176846.3
NR_002506.2,4.54e-57,219.0,98,95.588,XR_005544424.1
NR_002509.1,4.78e-16,80.5,100,97.826,XM_039297117.2
NR_002510.1,1.32e-23,106.0,100,96.825,XM_039297117.2
NR_002513.1,4.79e-98,355.0,100,100.0,"XR_005543518.1, XR_005543517.1, XR_005543493.1"
NR_002544.2,1.1299999999999999e-104,377.0,100,99.048,"XR_005543792.1, XR_005543791.1"
NR_002545.2,1.1299999999999999e-104,377.0,100,99.048,"XR_005543792.1, XR_005543791.1"
NR_002547.2,0.0,743.0,99,93.439,XR_001601137.3
NR_002548.1,6.4500000000000005e-21,97.1,100,98.182,XR_005543676.2
NR_002551.2,1.65e-71,267.0,100,100.0,XR_005543813.1
NR_002692.1,1.26e-41,171.0,16,97.98,XM_016184141.3
NR_003113.2,1.47e-150,532.0,38,92.954,XM_016181216.3
NR_003121.1,5.249999999999999e-134,475.0,99,98.168,XR_005544131.1
NR_003725.1,1.25e-09,60.2,45,100.0,XR_005544711.1
NR_003736.1,1.58e-56,217.0,100,95.556,XR_005544704.1
NR_003737.1,9.34e-59,224.0,99,96.992,XR_005544706.1
NR_003738.1,1.23e-67,254.0,99,100.0,XR_005544707.1
NR_003740.1,5.88e-61,231.0,98,97.08,XR_005544700.1
NR_003742.1,2.1e-60,230.0,100,96.403,XR_005544701.1
NR_003744.1,2.11e-55,213.0,100,94.245,XR_005544702.1
NR_003748.1,2.94e-49,193.0,84,94.4,XR_006542125.1
NR_003750.1,3.94e-35,145.0,100,98.765,XR_005544699.1
NR_003751.1,4.93e-34,141.0,100,98.734,XR_005544712.1
NR_003757.1,4.93e-34,141.0,100,98.734,XM_002078385.4
NR_003782.1,4.61e-29,124.0,97,97.26,"XR_005543507.1, XR_005543506.1, XR_005543505.1"
NR_003783.1,4.61e-29,124.0,97,97.26,"XR_005543507.1, XR_005543506.1, XR_005543505.1"
NR_003787.1,1.94e-38,156.0,99,100.0,XR_005543800.1
NR_003788.1,3.6999999999999996e-30,128.0,99,97.368,XR_005543810.1
NR_003789.1,8.01e-27,117.0,97,94.667,XR_005543808.1
NR_003790.1,1.12e-30,130.0,93,97.368,XR_005543799.1
NR_003795.1,5.01e-34,141.0,99,98.75,XR_005543811.1
NR_003796.1,2.3300000000000001e-32,135.0,91,100.0,XR_005543812.1
NR_003810.1,5.49e-50,195.0,99,100.0,XR_005543807.1
NR_003811.1,5.48e-61,231.0,99,98.473,XR_005543821.1
NR_003812.1,5.929999999999999e-61,231.0,95,97.761,XR_005543819.1
NR_003813.1,7.36e-49,191.0,97,99.057,XR_005543806.1
NR_003815.1,7.26e-50,195.0,99,93.182,XR_005543822.1
NR_003816.1,3.48e-58,222.0,100,95.652,XR_005543815.1
NR_003817.1,1.1900000000000001e-57,220.0,99,96.947,XR_005543818.1
NR_003818.1,1.2099999999999998e-52,204.0,99,94.161,XR_005543816.1
NR_003819.1,9.17e-59,224.0,98,97.692,XR_005543817.1
NR_003820.1,7.43e-65,244.0,100,98.551,XR_005543814.1
NR_003821.1,4.3e-51,198.0,100,100.0,XR_005543805.1
NR_003831.1,8.9e-37,150.0,100,98.81,XR_005543801.1
NR_003832.1,8.760000000000001e-37,150.0,98,100.0,XR_005543804.1
NR_003833.1,6.77e-38,154.0,100,100.0,XR_005543802.1
NR_003834.1,3.1500000000000004e-36,148.0,100,98.795,XR_005543803.1
NR_003840.1,7.140000000000001e-27,117.0,99,97.101,XR_005544127.1
NR_003841.1,3.43e-30,128.0,96,100.0,XR_005544126.1
NR_003842.1,5.359999999999999e-34,141.0,98,97.561,XR_005544114.1
NR_003843.1,3.8999999999999996e-30,128.0,98,96.154,XR_005544137.1
NR_003849.1,1.5399999999999999e-34,143.0,100,96.512,XR_005544119.1
NR_003850.1,3.05e-36,148.0,99,100.0,XR_005544120.1
NR_003851.1,1.2699999999999999e-24,110.0,97,94.366,XR_005544121.1
NR_003854.1,4.0000000000000003e-29,124.0,100,100.0,XR_005544125.1
NR_003855.1,1.86e-27,119.0,100,98.507,XR_005544122.1
NR_003856.1,4.0000000000000003e-29,124.0,100,100.0,XR_005544123.1
NR_003867.1,4.53e-29,124.0,96,98.571,XR_005544133.1
NR_003868.1,4.53e-29,124.0,96,98.571,XR_005544132.1
NR_003869.1,5.84e-66,248.0,100,98.571,XR_005544129.1
NR_003870.1,2.74e-59,226.0,100,95.714,XR_005544128.1
NR_003874.1,1.0600000000000001e-35,147.0,100,100.0,XR_005544115.1
NR_003875.1,2.2900000000000002e-32,135.0,96,98.684,XR_005544117.1
NR_003876.1,2.2900000000000002e-32,135.0,96,98.684,XR_005544118.1
NR_003890.1,3.57e-30,128.0,96,98.611,XR_005544423.1
NR_003891.1,1.28e-29,126.0,99,97.297,XR_005544422.1
NR_003892.1,5.4399999999999996e-34,141.0,93,98.734,XR_005544430.1
NR_003893.1,8.9e-37,150.0,96,100.0,XR_005544431.1
NR_003900.1,3.46e-63,239.0,98,98.519,XR_006541912.1
NR_003915.1,2.65e-64,243.0,100,98.54,XR_005544425.1
NR_003916.1,2.0300000000000002e-65,246.0,100,99.265,XR_005544427.1
NR_003917.1,1.2400000000000001e-57,220.0,100,95.62,XR_005544428.1
NR_003918.1,3.55e-43,172.0,98,89.781,XR_005544424.1
NR_026601.1,4.4800000000000004e-27,122.0,6,93.827,XM_044923565.1
NR_026602.1,4.4300000000000005e-27,122.0,6,93.827,XM_044923565.1
NR_026603.1,1.89e-25,117.0,6,93.59,XM_039296723.2
NR_026604.2,4.56e-27,122.0,5,94.872,XM_039296723.2
NR_026606.2,4.3500000000000006e-27,122.0,6,94.872,XM_039296723.2
NR_026610.1,3.0400000000000004e-27,122.0,8,94.872,XM_039296723.2
NR_026612.1,1.36e-41,171.0,11,89.209,XM_016172341.3
NR_026616.1,4.11e-27,122.0,6,94.872,XM_039296723.2
NR_026618.2,2.42e-25,117.0,5,93.59,XM_039296723.2
NR_026623.2,1.13e-23,111.0,5,92.308,XM_039296723.2
NR_026625.2,1.78e-25,117.0,6,93.59,XM_039296723.2
NR_033152.1,0.0,647.0,50,97.613,XM_039297116.2
NR_033154.1,2.38e-86,318.0,39,88.636,XM_016180446.3
NR_033156.2,2.05e-150,531.0,99,86.965,XR_001600143.2
NR_033157.2,4.76e-99,361.0,33,91.144,XR_006541624.1
NR_033161.1,0.0,1618.0,67,93.848,XR_006541610.1
NR_033162.1,7.159999999999999e-55,213.0,28,99.153,XM_039294232.2
NR_033163.1,6.05e-116,416.0,100,88.286,XR_001600294.3
NR_033167.1,0.0,907.0,28,98.092,XM_039295825.2
NR_037724.2,7.05e-53,207.0,52,81.004,XR_001600404.3
NR_037725.1,8.87e-37,154.0,33,80.543,XR_001600404.3
NR_037733.2,0.0,983.0,64,95.455,XM_016180001.3
NR_037740.2,0.0,2023.0,88,93.295,XR_006541633.1
NR_037742.2,0.0,1463.0,89,93.28,XM_016182735.3
NR_037746.1,0.0,8410.0,99,94.466,XR_001601326.3
NR_037748.1,0.0,1445.0,95,96.782,XR_001601291.3
NR_037749.3,0.0,2885.0,82,94.436,XM_002084785.4
NR_037756.1,1.6200000000000002e-167,588.0,64,92.086,XM_002102411.4
NR_037757.1,0.0,1230.0,59,93.587,XM_016175064.3
NR_037759.1,4.33e-78,291.0,31,97.093,XM_002103859.3
NR_037763.2,0.0,758.0,89,92.937,XR_006541940.1
NR_047706.1,1.68e-137,490.0,39,87.472,XR_005544862.2
NR_047708.1,2.4199999999999997e-95,348.0,42,94.273,XR_005544477.2
NR_047711.2,0.0,708.0,15,91.876,XM_016180552.3
NR_047723.1,5.28e-35,145.0,99,93.0,XM_016182715.2
NR_047725.1,1.99e-60,230.0,100,97.744,XM_016173285.3
NR_047728.1,1.3699999999999999e-45,180.0,100,100.0,XR_005544692.2
NR_047739.2,2.2e-158,558.0,40,89.686,XR_005544524.2
NR_047763.1,8.58e-147,520.0,55,97.993,XM_002106083.4
NR_047772.1,5.23e-126,449.0,82,88.976,XR_001600123.3
NR_047774.1,2.9199999999999997e-146,518.0,69,86.106,XM_016173559.3
NR_047775.1,6.1699999999999995e-55,211.0,100,99.145,XM_044923750.1
NR_047779.1,6.12e-108,390.0,42,95.851,XM_016172875.3
NR_047780.1,3.78e-115,414.0,72,85.045,XR_006542087.1
NR_047800.1,2.09e-132,472.0,59,98.148,XM_016173814.3
NR_047801.1,7.36e-82,303.0,39,86.268,XM_016172646.3
NR_047816.1,0.0,793.0,31,84.906,XM_039296697.2
NR_047820.1,2.62e-54,209.0,100,94.776,XM_016169236.3
NR_047828.1,0.0,917.0,97,93.669,XM_016183105.2
NR_047834.1,8.12e-49,191.0,100,95.763,XM_016172372.3
NR_047862.1,1.0299999999999999e-54,215.0,8,90.741,XR_005544531.2
NR_047865.1,0.0,1779.0,94,96.558,XM_016179291.3
NR_047872.1,3.66e-47,185.0,95,97.273,XM_002077756.4
NR_047875.1,1.19e-69,265.0,17,96.835,XM_016179190.3
NR_047879.1,1.26e-46,183.0,100,96.396,XM_016172631.3
NR_047895.1,8.1e-179,627.0,40,92.274,XR_006541813.1
NR_047908.2,0.0,1170.0,94,96.724,XM_002078263.4
NR_047915.1,6.87e-29,124.0,72,97.26,XR_005543502.1
NR_047923.1,1.42e-85,315.0,78,90.4,XM_002078581.4
NR_047931.1,1.5e-35,147.0,100,92.233,XM_002078978.4
NR_047933.1,3.28e-63,239.0,100,99.242,XM_039298376.1
NR_047955.1,3.4300000000000004e-21,102.0,7,98.305,XM_016178299.3
NR_047957.1,0.0,3199.0,100,95.219,XM_002079414.4
NR_047980.2,0.0,1557.0,88,94.935,XR_005543443.2
NR_047992.1,2.66e-56,219.0,29,96.923,XM_016178154.3
NR_048019.1,8.7e-136,483.0,45,93.827,XM_039298490.2
NR_048023.1,4.86e-72,268.0,100,98.675,XR_006541650.1
NR_048031.2,2.69e-54,209.0,100,94.161,XR_005543516.1
NR_048035.1,2.7999999999999998e-24,113.0,6,88.542,XM_002105772.4
NR_048037.1,1.02e-40,167.0,47,83.333,XR_005545124.2
