Dmel,E_value,Score,query cover,identity,Dsim
NP_648589.1,0.0,522.0,100,99.606,XP_002084672.2
NP_648590.1,0.0,1028.0,100,97.25,XP_002084673.1
NP_648597.2,0.0,2236.0,100,97.153,XP_002084692.1
NP_648598.1,0.0,1064.0,100,89.813,XP_002084694.2
NP_648599.1,0.0,1375.0,100,85.08,XP_002084696.1
NP_648603.1,0.0,543.0,100,99.621,XP_002084701.1
NP_648604.2,0.0,4902.0,100,90.117,XP_016031652.1
NP_648605.1,0.0,1071.0,100,97.032,XP_002084705.2
NP_648607.3,0.0,750.0,100,99.479,XP_016031661.1
NP_648609.1,5.12e-156,438.0,100,79.1,XP_016031666.2
NP_648610.1,0.0,2646.0,100,94.105,XP_002084711.1
NP_648612.1,0.0,877.0,100,95.216,XP_002084713.1
NP_648614.1,0.0,709.0,98,67.673,XP_002084718.1
NP_648615.1,0.0,641.0,100,94.269,XP_002084720.2
NP_648616.1,0.0,667.0,100,95.101,XP_002084721.2
NP_648617.2,0.0,1286.0,100,95.442,XP_002084723.1
NP_648618.1,1.4400000000000001e-179,493.0,100,91.011,XP_016031677.1
NP_648620.1,0.0,1011.0,100,75.632,XP_002084726.1
NP_648621.1,0.0,1888.0,100,95.85,XP_016031679.1
NP_648622.1,4.38e-69,201.0,100,99.029,XP_002084728.1
NP_648623.1,0.0,608.0,100,98.662,XP_002084730.1
NP_648625.1,0.0,916.0,100,98.448,XP_002084733.1
NP_648627.1,0.0,1847.0,100,98.534,XP_039148935.1
NP_648629.1,2.39e-159,438.0,100,96.833,XP_002084739.3
NP_648631.1,8.64e-107,300.0,100,96.053,XP_016031687.1
NP_648632.1,0.0,691.0,100,97.041,XP_002080747.2
NP_648633.2,0.0,1426.0,100,96.364,XP_016031690.1
NP_648635.1,2.87e-90,258.0,100,95.205,XP_002084759.1
NP_648636.2,7.530000000000001e-145,405.0,100,84.03,XP_039149168.1
NP_648637.2,1.98e-166,458.0,100,97.131,XP_016031696.1
NP_648638.1,0.0,596.0,100,93.678,XP_002084763.1
NP_648642.1,0.0,1257.0,100,99.836,XP_002084768.1
NP_648643.1,0.0,643.0,100,94.065,XP_002084771.1
NP_648644.1,1.0900000000000001e-117,330.0,100,95.135,XP_016031704.1
NP_648645.1,0.0,919.0,100,96.66,XP_016031705.1
NP_648646.2,0.0,620.0,100,95.57,XP_039149304.1
NP_648647.1,0.0,549.0,100,99.628,XP_016031706.1
NP_648648.2,0.0,588.0,100,94.949,XP_002084777.1
NP_648651.1,0.0,648.0,99,98.095,XP_002084780.1
NP_648652.1,0.0,578.0,100,97.578,XP_002084781.2
NP_648657.1,0.0,1087.0,100,99.435,XP_002084785.1
NP_648659.2,0.0,3667.0,100,98.457,XP_016031724.1
NP_648660.1,0.0,807.0,100,98.747,XP_016031725.1
NP_648662.1,0.0,1417.0,100,96.77,XP_016031727.1
NP_648664.2,0.0,499.0,100,96.429,XP_002076540.4
NP_648665.1,0.0,1030.0,100,99.595,XP_002084795.1
NP_648669.1,0.0,1589.0,95,93.275,XP_002084800.1
NP_648673.1,1.25e-38,123.0,100,72.043,XP_039149687.1
NP_648676.2,1.02e-55,171.0,88,93.284,XP_002084810.3
NP_648677.1,9.66e-14,64.3,89,68.627,XP_002084811.1
NP_648678.3,2.22e-116,329.0,100,82.381,XP_002084813.2
NP_648679.1,0.0,577.0,100,85.465,XP_016031794.1
NP_648680.2,0.0,1261.0,100,99.672,XP_016031795.1
NP_648685.1,0.0,1025.0,100,98.004,XP_002084820.1
NP_648686.3,0.0,1154.0,100,95.353,XP_002084821.2
NP_648688.2,0.0,3650.0,100,98.876,XP_016031806.1
NP_648689.1,0.0,511.0,100,88.276,XP_016031807.1
NP_648690.1,4.6599999999999996e-98,278.0,100,90.789,XP_039150274.1
NP_648698.1,0.0,550.0,100,90.937,XP_002084843.1
NP_648700.1,6.1200000000000006e-43,134.0,100,90.196,XP_016031845.1
NP_648702.1,0.0,633.0,100,93.41,XP_002084849.1
NP_648706.2,2.0000000000000001e-88,254.0,95,88.966,XP_002084853.1
NP_648711.1,0.0,775.0,100,98.674,XP_002084866.1
NP_648712.1,7.09e-154,424.0,100,97.619,XP_002084868.1
NP_648713.1,1.8e-77,223.0,100,95.575,XP_002084869.1
NP_648714.1,2.59e-91,260.0,100,85.811,XP_016031883.1
NP_648715.1,0.0,1070.0,93,85.256,XP_016031884.1
NP_648717.1,4.34e-95,269.0,99,95.683,XP_002084874.1
NP_648718.1,4.92e-105,305.0,99,72.059,XP_002084875.3
NP_648721.1,0.0,995.0,97,95.152,XP_002084881.2
NP_648722.2,0.0,3640.0,100,96.533,XP_016031897.1
NP_648724.1,0.0,1346.0,100,92.028,XP_002084886.2
NP_648726.1,1.38e-169,466.0,100,95.851,XP_002084889.1
NP_648730.2,0.0,1327.0,100,86.068,XP_016031907.2
NP_648733.2,0.0,2174.0,100,98.039,XP_016031909.1
NP_648734.1,0.0,1228.0,100,99.502,XP_016031914.1
NP_648736.1,2.93e-84,244.0,100,83.832,XP_002084915.1
NP_648737.1,9.4e-54,163.0,100,88.596,XP_002084916.1
NP_648738.1,1.13e-75,220.0,100,86.861,XP_002084917.1
NP_648740.1,1.32e-107,307.0,100,88.128,XP_002084919.1
NP_648741.2,1.0099999999999999e-119,337.0,100,89.604,XP_002084920.3
NP_648745.1,0.0,1267.0,100,98.425,XP_016031942.1
NP_648748.1,0.0,1225.0,100,95.426,XP_002084927.1
NP_648750.1,0.0,1025.0,100,97.638,XP_044778877.1
NP_648751.1,0.0,1503.0,100,76.158,XP_002084930.1
NP_648752.1,0.0,2204.0,100,93.029,XP_016031957.1
NP_648754.2,0.0,1053.0,100,99.404,XP_016031959.1
NP_648755.1,0.0,2419.0,100,96.896,XP_002084936.1
NP_648756.1,0.0,1026.0,100,99.401,XP_002084937.1
NP_648757.1,1.9799999999999997e-52,157.0,100,100.0,XP_002084939.1
NP_648758.1,0.0,776.0,100,99.464,XP_002084938.1
NP_648759.1,1.82e-148,409.0,100,99.49,XP_002084940.1
NP_648765.1,0.0,690.0,100,94.164,XP_002084956.1
NP_648767.1,0.0,926.0,100,98.655,XP_016031977.1
NP_648768.1,3.5900000000000006e-163,449.0,100,98.246,XP_002084958.1
NP_648769.2,0.0,566.0,100,96.474,XP_002084959.1
NP_648771.1,3.74e-71,206.0,100,90.179,XP_016031984.1
NP_648772.1,0.0,690.0,100,97.376,XP_002084967.1
NP_648776.1,0.0,1185.0,100,96.154,XP_002084975.1
NP_648779.1,0.0,1238.0,100,98.023,XP_002084978.1
NP_648780.1,0.0,1040.0,100,99.399,XP_016031998.1
NP_648781.1,0.0,1441.0,100,94.812,XP_002084980.1
NP_648782.2,0.0,682.0,100,97.605,XP_002084981.1
NP_648786.1,0.0,566.0,100,99.275,XP_002084985.1
NP_648787.2,0.0,1090.0,94,97.955,XP_002084986.1
NP_648789.3,0.0,1607.0,100,91.837,XP_002084988.1
NP_648794.3,1.6299999999999998e-60,179.0,100,85.149,XP_002084996.1
NP_648796.1,6.12e-66,192.0,100,97.959,XP_002084998.1
NP_648797.1,4.83e-47,144.0,100,95.876,XP_002084999.1
NP_648799.1,0.0,944.0,99,92.757,XP_002085002.2
NP_648800.1,0.0,1206.0,100,97.627,XP_002085003.1
NP_648801.2,0.0,686.0,100,97.668,XP_002085006.1
NP_648803.1,4.23e-63,186.0,100,95.413,XP_002085012.1
NP_648804.1,2.5499999999999997e-137,380.0,100,96.907,XP_002085013.1
NP_648806.1,0.0,642.0,99,94.512,XP_002085017.1
NP_648814.3,0.0,1780.0,100,99.768,XP_039150023.1
NP_648816.1,0.0,651.0,100,99.365,XP_002085026.2
NP_648817.1,0.0,578.0,100,97.436,XP_002085027.1
NP_648818.3,0.0,4449.0,100,99.767,XP_016032077.1
NP_648819.2,0.0,712.0,100,98.538,XP_016032078.1
NP_648820.1,0.0,585.0,100,99.648,XP_002085032.1
NP_648822.1,0.0,562.0,100,95.07,XP_002085034.1
NP_648826.2,0.0,2496.0,100,99.103,XP_039149058.1
NP_648828.3,0.0,913.0,100,96.916,XP_002085047.2
NP_648831.1,3.6499999999999994e-170,476.0,76,95.331,XP_002085051.2
NP_648833.1,0.0,1419.0,100,96.991,XP_002085053.1
NP_648835.1,0.0,909.0,100,95.122,XP_002076549.1
NP_648836.2,0.0,1247.0,100,98.56,XP_016032111.1
NP_648837.2,0.0,1898.0,100,96.599,XP_016032112.2
NP_648838.3,0.0,1345.0,100,99.083,XP_002085056.1
NP_648841.1,7.72e-102,286.0,100,98.561,XP_002085060.1
NP_648843.1,7.679999999999999e-82,234.0,100,94.958,XP_016032129.1
NP_648845.1,1.79e-161,477.0,99,94.302,XP_016032138.2
NP_648847.3,0.0,900.0,100,100.0,XP_016032139.1
NP_648848.1,6.2e-93,263.0,100,98.496,XP_002085073.1
NP_648852.1,0.0,617.0,100,98.726,XP_039149453.1
NP_648854.2,9.81e-97,275.0,99,90.85,XP_016032143.1
NP_648856.1,1.35e-19,76.3,50,100.0,XP_039148939.1
NP_648857.1,3.8399999999999997e-42,130.0,100,98.734,XP_002085087.1
NP_648858.1,1.52e-50,157.0,100,95.0,XP_002085089.1
NP_648859.1,1.1900000000000001e-80,233.0,100,97.902,XP_002085090.3
NP_648862.2,1.92e-98,280.0,100,98.83,XP_016032148.1
NP_648863.2,4.98e-128,356.0,100,99.448,XP_016032149.1
NP_648864.1,5.57e-117,329.0,100,96.277,XP_016032150.1
NP_648865.1,1.44e-75,219.0,100,95.349,XP_002085096.1
NP_648866.1,2.5999999999999997e-74,214.0,100,94.69,XP_002085097.1
NP_648867.1,3.9599999999999994e-95,277.0,100,98.065,XP_039149226.1
NP_648868.2,1.19e-86,255.0,100,97.945,XP_039149226.1
NP_648869.1,3.11e-81,233.0,100,99.225,XP_002085101.1
NP_648870.1,1.17e-77,223.0,100,100.0,XP_002085102.1
NP_648871.3,4.94e-75,217.0,100,99.153,XP_016032152.1
NP_648872.1,2.0000000000000002e-57,174.0,100,90.977,XP_002085107.2
NP_648873.1,2.6099999999999998e-55,169.0,100,96.241,XP_002085107.2
NP_648874.2,1.78e-81,236.0,100,94.268,XP_002085109.1
NP_648876.1,3.78e-84,240.0,100,94.355,XP_002085111.1
NP_648877.1,3.7800000000000003e-75,220.0,78,96.552,XP_044778834.1
NP_648879.1,0.0,1506.0,100,97.036,XP_002085121.2
NP_648880.1,0.0,695.0,100,96.542,XP_002085122.1
NP_648882.1,0.0,521.0,100,81.723,XP_016032164.1
NP_648883.1,4.12e-155,427.0,99,96.296,XP_002085127.1
NP_648884.1,0.0,642.0,100,92.466,XP_002085128.1
NP_648885.1,0.0,526.0,100,96.911,XP_002085129.2
NP_648894.2,0.0,1031.0,100,97.065,XP_002085142.1
NP_648895.1,0.0,1059.0,100,98.476,XP_002085143.1
NP_648902.1,2.62e-145,402.0,100,98.104,XP_002085151.1
NP_648903.1,9.53e-177,485.0,100,98.828,XP_002085152.1
NP_648904.1,0.0,535.0,100,99.242,XP_002085158.1
NP_648905.1,0.0,872.0,100,98.864,XP_016032194.1
NP_648906.1,0.0,2254.0,100,97.038,XP_002085164.2
NP_648908.1,4.56e-49,149.0,83,97.222,XP_002085170.1
NP_648909.1,0.0,657.0,100,99.684,XP_016032199.1
NP_648910.1,2.28e-126,351.0,100,100.0,XP_002085175.1
NP_648911.1,0.0,1288.0,100,96.364,XP_002085176.1
NP_648914.1,6.159999999999999e-69,202.0,100,91.803,XP_039149619.1
NP_648917.1,2.01e-142,393.0,100,97.895,XP_002085186.1
NP_648918.1,0.0,1117.0,100,98.336,XP_002085188.2
NP_648919.1,0.0,1166.0,99,95.008,XP_002085191.1
NP_648920.1,8.79e-105,294.0,100,99.301,XP_002085192.1
NP_648925.1,2.41e-51,154.0,100,100.0,XP_039149337.1
NP_648926.3,0.0,2636.0,87,90.126,XP_016032222.1
NP_648927.1,0.0,699.0,100,94.886,XP_002085204.2
NP_648928.1,0.0,559.0,99,92.334,XP_002085205.1
NP_648929.1,0.0,1102.0,100,98.018,XP_002085206.1
NP_648937.2,2.74e-136,378.0,100,93.939,XP_002085214.1
NP_648945.1,0.0,2367.0,100,98.45,XP_002085223.2
NP_648946.3,0.0,1145.0,100,95.545,XP_039150309.1
NP_648947.1,0.0,1481.0,100,98.601,XP_002085226.2
NP_648949.2,8.68e-111,310.0,100,99.333,XP_002085228.2
NP_648950.1,0.0,773.0,100,98.153,XP_002085229.2
NP_648954.1,0.0,769.0,97,98.446,XP_002085231.1
NP_648955.1,2.0500000000000002e-103,291.0,100,97.241,XP_002085232.1
NP_648957.1,0.0,820.0,100,98.492,XP_016032268.1
NP_648962.1,0.0,602.0,100,91.25,XP_002085241.1
NP_648964.1,9.76e-67,195.0,100,85.455,XP_002085244.1
NP_648965.1,4.17e-175,479.0,100,97.059,XP_002085246.1
NP_648966.1,0.0,909.0,100,93.321,XP_002085247.1
NP_648967.1,1.28e-133,372.0,100,91.457,XP_002085248.2
NP_648968.2,0.0,1109.0,100,97.417,XP_016032279.1
NP_648969.1,7.11e-177,489.0,86,94.595,XP_002085251.2
NP_648970.2,0.0,1393.0,100,92.391,XP_002085252.2
NP_648971.1,9.62e-152,418.0,100,97.653,XP_016032280.1
NP_648972.2,0.0,2509.0,100,93.434,XP_016032281.1
NP_648974.3,0.0,1477.0,100,96.447,XP_002085257.1
NP_648976.2,0.0,1842.0,100,99.325,XP_016032288.1
NP_648977.3,0.0,551.0,100,98.507,XP_039149749.1
NP_648980.1,0.0,1173.0,100,98.949,XP_002085268.1
NP_648983.1,4.7699999999999995e-89,253.0,100,98.361,XP_002085270.1
NP_648986.1,2.3000000000000002e-179,494.0,99,90.175,XP_002085274.1
NP_648987.1,2.4499999999999998e-142,396.0,100,82.403,XP_016032298.1
NP_648990.1,0.0,1138.0,100,98.373,XP_002085279.1
NP_648992.1,0.0,1334.0,100,95.608,XP_002085281.1
NP_648993.1,0.0,2047.0,100,97.633,XP_016032320.1
NP_649000.1,7.96e-130,360.0,100,98.315,XP_002076553.1
NP_649002.3,0.0,3341.0,99,94.474,XP_016032344.1
NP_649004.1,0.0,987.0,100,98.56,XP_016032345.1
NP_649005.1,0.0,899.0,100,91.858,XP_002085306.1
NP_649006.2,0.0,1075.0,100,98.846,XP_002085307.1
NP_649008.2,0.0,1066.0,100,95.965,XP_039149546.1
NP_649009.1,0.0,1111.0,97,95.139,XP_002085316.3
NP_649012.2,0.0,1271.0,100,97.933,XP_002085319.1
NP_649013.3,0.0,1281.0,100,98.876,XP_016032360.2
NP_649015.2,0.0,677.0,100,98.485,XP_002085324.2
NP_649017.1,0.0,1024.0,100,99.802,XP_002085326.2
NP_649018.2,0.0,1251.0,100,95.038,XP_016032364.1
NP_649019.2,0.0,1274.0,100,99.206,XP_002085328.2
NP_649020.1,0.0,1184.0,100,96.752,XP_016032369.1
NP_649021.1,1.51e-126,352.0,100,95.0,XP_002085332.1
NP_649022.2,3.85e-126,352.0,100,92.67,XP_016032370.1
NP_649023.1,0.0,1180.0,100,97.064,XP_016032372.1
NP_649024.1,0.0,1494.0,100,98.652,XP_016032375.1
NP_649025.1,0.0,773.0,100,98.667,XP_002085338.1
NP_649026.1,0.0,1593.0,100,97.744,XP_002085339.1
NP_649027.1,0.0,635.0,100,99.367,XP_016032398.1
NP_649028.3,0.0,830.0,100,98.072,XP_002076556.1
NP_649033.1,0.0,2070.0,100,96.955,XP_002085359.1
NP_649034.3,0.0,1219.0,100,91.049,XP_016032407.1
NP_649035.2,1.0300000000000001e-133,370.0,100,98.37,XP_016032409.1
NP_649036.1,0.0,1272.0,100,97.753,XP_002085362.1
NP_649038.1,6.64e-148,409.0,98,93.056,XP_002085368.1
NP_649040.2,0.0,996.0,100,99.379,XP_002085372.1
NP_649041.1,0.0,872.0,100,96.721,XP_039149467.1
NP_649043.3,0.0,985.0,99,91.535,XP_002085378.2
NP_649044.3,0.0,999.0,99,92.398,XP_002085379.1
NP_649045.2,0.0,810.0,96,89.357,XP_016032427.2
NP_649048.1,0.0,1068.0,100,97.588,XP_002085386.1
NP_649055.1,3.4e-128,363.0,91,75.104,XP_016032442.1
NP_649056.1,0.0,770.0,100,96.825,XP_002085400.1
NP_649057.1,4.4700000000000007e-123,343.0,100,99.432,XP_002085401.1
NP_649058.1,0.0,832.0,100,88.825,XP_016032443.1
NP_649059.1,0.0,676.0,100,98.182,XP_002085403.1
NP_649060.1,0.0,4219.0,100,97.19,XP_016032446.1
NP_649064.1,0.0,525.0,100,95.833,XP_016032453.1
NP_649066.1,0.0,863.0,95,97.229,XP_016032455.1
NP_649068.1,1.71e-119,334.0,97,93.75,XP_016032460.1
NP_649069.2,0.0,857.0,100,99.517,XP_039149258.1
NP_649071.1,7.51e-117,327.0,100,94.012,XP_002085422.2
NP_649072.1,0.0,728.0,100,97.268,XP_002085423.1
NP_649074.2,0.0,1396.0,100,99.556,XP_002085427.1
NP_649075.1,0.0,503.0,100,93.08,XP_002085428.2
NP_649076.1,0.0,875.0,100,97.674,XP_002085429.1
NP_649077.1,0.0,641.0,99,97.819,XP_002085430.2
NP_649079.2,0.0,670.0,100,98.78,XP_016032470.1
NP_649080.1,2.5600000000000002e-110,309.0,100,96.774,XP_016032471.1
NP_649081.1,0.0,1405.0,100,97.425,XP_002085435.2
NP_649083.2,0.0,1233.0,100,96.098,XP_016032474.1
NP_649084.1,0.0,1072.0,100,97.547,XP_002085440.1
NP_649086.2,0.0,672.0,100,99.083,XP_002085444.1
NP_649089.2,1.87e-146,406.0,92,97.549,XP_002085448.1
NP_649090.1,0.0,607.0,100,97.0,XP_002085449.2
NP_649091.1,0.0,555.0,100,99.257,XP_002085450.1
NP_649092.1,0.0,498.0,100,98.776,XP_002085451.1
NP_649099.1,0.0,1086.0,100,98.148,XP_016032485.1
NP_649100.2,0.0,517.0,99,85.862,XP_002085467.1
NP_649101.2,0.0,1807.0,100,99.542,XP_016032486.1
NP_649102.3,3.39e-155,427.0,100,97.642,XP_002085469.1
NP_649103.1,1.3e-71,216.0,100,89.286,XP_016032487.1
NP_649109.3,0.0,1184.0,100,77.29,XP_016032505.1
NP_649111.1,0.0,1684.0,100,90.705,XP_002085481.1
NP_649112.1,4.56e-47,154.0,100,86.42,XP_039149230.1
NP_649113.1,4.65e-39,126.0,100,84.496,XP_016032508.2
NP_649115.2,6.5e-47,147.0,100,84.397,XP_016032508.2
NP_649116.1,0.0,1395.0,100,94.78,XP_016032509.1
NP_649119.2,0.0,877.0,100,99.289,XP_044779011.1
NP_649120.1,7.82e-142,393.0,100,95.61,XP_002085494.1
NP_649121.1,1.3800000000000002e-132,369.0,100,96.97,XP_002085495.1
NP_649127.1,0.0,1299.0,100,94.948,XP_002085503.1
NP_649129.1,0.0,1456.0,100,99.576,XP_002085506.1
NP_649130.2,0.0,797.0,100,94.84,XP_002085507.1
NP_649132.1,0.0,835.0,100,97.549,XP_002085512.1
NP_649134.3,3.26e-177,485.0,100,100.0,XP_002085514.1
NP_649136.1,0.0,2096.0,99,89.228,XP_016032529.1
NP_649139.1,0.0,880.0,100,98.144,XP_016032536.1
NP_649141.1,0.0,1143.0,100,94.501,XP_002085526.2
NP_649145.1,0.0,1349.0,100,99.387,XP_016032540.1
NP_649146.1,0.0,556.0,100,99.254,XP_002085532.1
NP_649147.2,0.0,822.0,100,90.476,XP_002085535.1
NP_649151.1,0.0,1034.0,100,98.413,XP_002085542.1
NP_649156.1,0.0,1217.0,100,99.164,XP_002085556.1
NP_649157.1,0.0,648.0,100,95.719,XP_002085557.1
NP_649158.1,0.0,1892.0,100,99.456,XP_002085558.1
NP_649160.1,0.0,882.0,100,96.129,XP_002085561.1
NP_649161.1,0.0,548.0,100,97.77,XP_016032572.1
NP_649162.1,1.59e-147,407.0,100,98.522,XP_016032574.1
NP_649165.1,0.0,662.0,100,93.35,XP_002085569.1
NP_649166.1,0.0,974.0,100,87.043,XP_016032589.1
NP_649172.3,0.0,1747.0,100,97.706,XP_016032601.1
NP_649173.1,8.08e-133,368.0,100,97.222,XP_002085583.1
NP_649174.1,0.0,1411.0,100,98.159,XP_039149228.1
NP_649175.1,0.0,774.0,100,98.756,XP_002085588.1
NP_649176.1,0.0,1293.0,100,98.113,XP_016032604.1
NP_649177.1,3.93e-92,261.0,100,99.206,XP_002085590.1
NP_649178.1,0.0,863.0,99,98.333,XP_016032605.1
NP_649179.2,0.0,693.0,100,94.334,XP_016032607.3
NP_649180.1,0.0,770.0,100,98.387,XP_016032608.1
NP_649181.1,0.0,627.0,100,97.712,XP_039149950.1
NP_649182.4,0.0,3313.0,100,96.999,XP_039149942.1
NP_649186.1,0.0,657.0,100,95.427,XP_002085602.2
NP_649187.3,0.0,654.0,99,88.043,XP_002085603.2
NP_649194.1,0.0,1820.0,100,98.652,XP_016032616.1
NP_649195.1,0.0,849.0,99,95.327,XP_002085613.1
NP_649200.2,0.0,2584.0,100,98.585,XP_044778804.1
NP_649202.1,0.0,525.0,100,97.328,XP_002085623.1
NP_649206.1,0.0,573.0,96,79.37,XP_016032645.1
NP_649207.1,0.0,746.0,99,86.024,XP_016032645.1
NP_649209.1,0.0,1006.0,100,99.387,XP_002085632.1
NP_649211.1,0.0,1043.0,100,98.039,XP_002085634.1
NP_649212.2,0.0,789.0,100,97.949,XP_002085635.1
NP_649214.1,0.0,1785.0,100,95.778,XP_002085638.2
NP_649215.2,0.0,690.0,100,95.467,XP_002085640.2
NP_649219.1,0.0,1352.0,100,99.552,XP_002085647.1
NP_649220.1,0.0,3875.0,100,94.009,XP_016032669.1
NP_649221.1,0.0,922.0,100,100.0,XP_002085651.1
NP_649222.1,0.0,753.0,100,98.928,XP_016032671.1
NP_649224.1,0.0,907.0,99,92.698,XP_016032678.1
NP_649227.2,0.0,787.0,100,98.691,XP_016032684.1
NP_649228.1,0.0,3110.0,100,98.827,XP_016032685.1
NP_649229.1,0.0,807.0,100,96.491,XP_002085662.1
NP_649230.1,0.0,755.0,100,99.183,XP_002085663.1
NP_649233.2,0.0,1024.0,100,96.101,XP_016032690.1
NP_649234.1,0.0,855.0,100,98.798,XP_016032692.1
NP_649236.1,0.0,978.0,100,92.265,XP_016032700.1
NP_649237.1,0.0,906.0,99,93.028,XP_039149418.1
NP_649238.3,0.0,788.0,100,91.723,XP_002085672.2
NP_649239.1,2.84e-137,381.0,100,94.175,XP_002085674.1
NP_649240.1,0.0,707.0,100,96.61,XP_016032705.1
NP_649241.1,2.5e-116,325.0,100,98.16,XP_002085676.1
NP_649242.1,0.0,993.0,99,97.773,XP_016032707.1
NP_649243.1,0.0,521.0,100,98.077,XP_002085678.1
NP_649244.3,0.0,773.0,100,91.372,XP_016032710.1
NP_649245.1,3.87e-138,382.0,100,95.312,XP_002085680.2
NP_649246.1,0.0,1778.0,100,96.327,XP_002085686.1
NP_649248.3,0.0,774.0,100,97.135,XP_016032719.1
NP_649251.2,0.0,1907.0,100,97.689,XP_016032727.1
NP_649252.1,0.0,685.0,100,97.376,XP_002085698.1
NP_649253.1,0.0,562.0,100,96.786,XP_002085699.1
NP_649254.2,0.0,1877.0,100,98.478,XP_016032728.1
NP_649255.1,0.0,978.0,100,97.314,XP_016032729.1
NP_649256.1,0.0,816.0,100,99.49,XP_002085702.1
NP_649257.1,0.0,655.0,100,95.294,XP_002085703.2
NP_649260.1,0.0,1117.0,100,99.814,XP_002085707.2
NP_649261.1,0.0,1760.0,100,94.72,XP_002085708.1
NP_649262.1,0.0,1542.0,100,96.706,XP_016032736.1
NP_649265.1,0.0,903.0,100,96.404,XP_016032750.1
NP_649266.1,0.0,2667.0,99,97.643,XP_016032753.1
NP_649269.1,0.0,771.0,99,97.65,XP_002085722.2
NP_649270.1,0.0,510.0,100,92.364,XP_002076559.1
NP_649272.1,0.0,595.0,100,98.288,XP_002085724.1
NP_649276.2,1.8699999999999998e-128,358.0,100,86.154,XP_002085732.1
NP_649277.1,0.0,923.0,100,99.107,XP_002085734.2
NP_649278.1,0.0,545.0,100,96.35,XP_002085735.1
NP_649279.2,3.5300000000000004e-125,349.0,99,92.513,XP_002085737.1
NP_649283.1,0.0,833.0,100,97.567,XP_002085746.1
NP_649289.2,0.0,878.0,100,96.188,XP_016032790.1
NP_649291.2,0.0,1056.0,100,98.47,XP_016032791.1
NP_649293.1,2.59e-85,243.0,100,96.774,XP_002085761.1
NP_649295.1,0.0,1070.0,100,93.97,XP_002085767.2
NP_649297.1,0.0,2007.0,100,98.092,XP_016032801.1
NP_649298.2,1.24e-92,262.0,100,98.425,XP_039149073.1
NP_649300.1,1.11e-69,203.0,100,94.958,XP_002085776.1
NP_649301.1,0.0,720.0,100,96.648,XP_016032806.1
NP_649302.1,0.0,671.0,100,98.485,XP_002085778.1
NP_649304.1,0.0,1675.0,100,98.034,XP_002085781.2
NP_649305.1,0.0,2615.0,100,97.134,XP_002085782.2
NP_649311.1,0.0,524.0,100,90.545,XP_002085788.1
NP_649313.1,0.0,962.0,100,94.245,XP_016032822.1
NP_649314.2,0.0,1259.0,98,88.058,XP_016032825.1
NP_649316.1,0.0,599.0,98,78.272,XP_039149631.1
NP_649317.1,0.0,501.0,100,90.311,XP_002085799.1
NP_649318.1,2.48e-117,327.0,100,98.125,XP_002085800.1
NP_649321.1,0.0,1118.0,100,95.886,XP_002085803.2
NP_649324.1,0.0,1576.0,100,98.309,XP_002085805.1
NP_649325.2,0.0,2337.0,100,97.926,XP_016032840.1
NP_649330.1,0.0,1005.0,100,91.434,XP_002085816.1
NP_649332.1,0.0,1178.0,100,97.237,XP_002085818.1
NP_649333.1,2.9500000000000003e-169,464.0,99,97.403,XP_002085819.2
NP_649337.2,0.0,1965.0,100,94.368,XP_016032868.1
NP_649339.2,0.0,962.0,100,99.143,XP_016032871.1
NP_649341.1,0.0,2845.0,100,96.82,XP_016032873.1
NP_649345.1,3.76e-97,274.0,100,97.81,XP_002085836.1
NP_649346.1,0.0,1310.0,100,97.352,XP_002085838.2
NP_649347.1,0.0,3017.0,100,97.376,XP_002085839.1
NP_649351.2,0.0,1065.0,100,98.276,XP_044778780.1
NP_649352.1,1.44e-110,309.0,100,100.0,XP_016032887.1
NP_649353.1,5.83e-150,415.0,100,93.421,XP_002085846.1
NP_649354.1,2.16e-131,365.0,100,96.41,XP_002085847.1
NP_649355.1,6.76e-114,319.0,100,96.491,XP_016032888.1
NP_649356.1,3.8200000000000005e-110,311.0,100,93.75,XP_039149305.1
NP_649357.1,4.9100000000000005e-133,369.0,100,95.789,XP_002085852.1
NP_649358.1,2.73e-108,305.0,100,96.988,XP_016032890.2
NP_649359.1,3.1499999999999996e-172,474.0,100,94.595,XP_002085854.1
NP_649360.1,2.19e-175,483.0,100,94.424,XP_002085855.1
NP_649361.1,1.2699999999999999e-153,428.0,100,95.985,XP_002085857.1
NP_649363.1,2.4e-36,116.0,100,84.416,XP_016032895.1
NP_649364.1,8.03e-118,329.0,100,97.619,XP_002085866.1
NP_649365.1,0.0,1303.0,100,98.119,XP_016032900.1
NP_649366.1,0.0,905.0,100,97.137,XP_016032901.1
NP_649369.1,4.01e-72,211.0,100,95.238,XP_002085871.2
NP_649370.1,0.0,1154.0,100,97.711,XP_039150242.1
NP_649371.2,0.0,1677.0,100,93.476,XP_002085876.1
NP_649374.1,0.0,1146.0,99,96.673,XP_002085879.2
NP_649376.3,0.0,1086.0,100,96.435,XP_002085884.2
NP_649378.1,0.0,1734.0,100,92.57,XP_039149850.1
NP_649379.1,1.7600000000000003e-164,462.0,94,76.836,XP_016032936.1
NP_649380.1,3.78e-89,253.0,100,94.531,XP_016032938.1
NP_649385.1,0.0,2892.0,100,98.111,XP_016032942.1
NP_649386.1,1.8099999999999998e-104,294.0,96,96.689,XP_002085897.1
NP_649390.1,0.0,1030.0,100,97.398,XP_039149084.1
