"Disease.primaryIdentifier","Disease.name","Disease.genes.primaryIdentifier","Disease.genes.symbol","Disease.genes.homologues.homologue.primaryIdentifier","Disease.genes.homologues.homologue.symbol"
"OMIM:618658","ZIMMERMANN-LABAND SYNDROME 3","3782","KCNN3","ZDB-GENE-100921-56",""
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","FBgn0026160",""
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","MGI:3040693","Zmiz1"
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","RGD:1311620","Zmiz1"
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","S000002817",""
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","S000005682",""
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","ZDB-GENE-080220-27",""
"OMIM:618659","NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES","57178","ZMIZ1","ZDB-GENE-120206-3",""
"OMIM:618660","HEMOLYTIC ANEMIA DUE TO GLUTATHIONE REDUCTASE DEFICIENCY","2936","GSR","MGI:95804","Gsr"
"OMIM:618660","HEMOLYTIC ANEMIA DUE TO GLUTATHIONE REDUCTASE DEFICIENCY","2936","GSR","RGD:621747","Gsr"
"OMIM:618660","HEMOLYTIC ANEMIA DUE TO GLUTATHIONE REDUCTASE DEFICIENCY","2936","GSR","S000006012",""
"OMIM:618660","HEMOLYTIC ANEMIA DUE TO GLUTATHIONE REDUCTASE DEFICIENCY","2936","GSR","WBGene00008117",""
"OMIM:618660","HEMOLYTIC ANEMIA DUE TO GLUTATHIONE REDUCTASE DEFICIENCY","2936","GSR","ZDB-GENE-050522-116",""
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","FBgn0023458",""
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","MGI:2444630","Dmxl2"
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","RGD:1586163","Dmxl2"
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","S000003794",""
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","WBGene00004313",""
"OMIM:618663","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 81","23312","DMXL2","ZDB-GENE-031007-6",""
"OMIM:618664","SPERMATOGENIC FAILURE 40","255101","CFAP65","MGI:2444274","Cfap65"
"OMIM:618664","SPERMATOGENIC FAILURE 40","255101","CFAP65","ZDB-GENE-081104-83",""
"OMIM:618665","INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72","29081","METTL5","FBgn0036856",""
"OMIM:618665","INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72","29081","METTL5","MGI:1922672","Mettl5"
"OMIM:618665","INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72","29081","METTL5","RGD:1566062","Mettl5"
"OMIM:618665","INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72","29081","METTL5","WBGene00008008",""
"OMIM:618665","INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72","29081","METTL5","ZDB-GENE-041010-21",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","FBgn0000241",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","FBgn0003515",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","FBgn0003996",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","FBgn0039244",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","FBgn0051121",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","MGI:1351659","Abcg5"
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","RGD:620298","Abcg5"
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00006522",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00008950",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00015479",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00016973",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00017179",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","WBGene00021535",""
"OMIM:618666","SITOSTEROLEMIA 2","64240","ABCG5","ZDB-GENE-050517-40",""
"OMIM:618667","HYDROCEPHALUS, CONGENITAL COMMUNICATING, 1","131405","TRIM71","MGI:2685973","Trim71"
"OMIM:618667","HYDROCEPHALUS, CONGENITAL COMMUNICATING, 1","131405","TRIM71","RGD:1566388","Trim71"
"OMIM:618667","HYDROCEPHALUS, CONGENITAL COMMUNICATING, 1","131405","TRIM71","ZDB-GENE-040128-1",""
"OMIM:618670","SPERMATOGENIC FAILURE 41","118491","CFAP70","FBgn0032369",""
"OMIM:618670","SPERMATOGENIC FAILURE 41","118491","CFAP70","MGI:1923920","Cfap70"
"OMIM:618670","SPERMATOGENIC FAILURE 41","118491","CFAP70","RGD:1307577","Cfap70"
"OMIM:618670","SPERMATOGENIC FAILURE 41","118491","CFAP70","ZDB-GENE-091204-50",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","FBgn0033029",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","MGI:2385261","Cnot3"
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","RGD:1304771","Cnot3"
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","S000001300",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","S000006276",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","WBGene00003826",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","WBGene00006499",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","ZDB-GENE-030131-5838",""
"OMIM:618672","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES","4849","CNOT3","ZDB-GENE-040927-6",""
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","FBgn0035021",""
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","MGI:1917900","Zcchc8"
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","RGD:1309774","Zcchc8"
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","WBGene00014018",""
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","WBGene00021332",""
"OMIM:618674","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 5","55596","ZCCHC8","ZDB-GENE-060526-6",""
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","FBgn0015589",""
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","FBgn0026598",""
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","MGI:1346052","Apc2"
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","RGD:1308256","Apc2"
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","WBGene00000156",""
"OMIM:618677","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 10","10297","APC2","ZDB-GENE-090422-1",""
"OMIM:618680","PANCREATIC CANCER, SUSCEPTIBILITY TO, 5","285282","RABL3","FBgn0030792",""
"OMIM:618680","PANCREATIC CANCER, SUSCEPTIBILITY TO, 5","285282","RABL3","MGI:1914907","Rabl3"
"OMIM:618680","PANCREATIC CANCER, SUSCEPTIBILITY TO, 5","285282","RABL3","RGD:1306436","Rabl3"
"OMIM:618680","PANCREATIC CANCER, SUSCEPTIBILITY TO, 5","285282","RABL3","WBGene00013790",""
"OMIM:618680","PANCREATIC CANCER, SUSCEPTIBILITY TO, 5","285282","RABL3","ZDB-GENE-040808-11",""
"OMIM:618681","LESSEL-KUBISCH SYNDROME","4193","MDM2","MGI:96952","Mdm2"
"OMIM:618681","LESSEL-KUBISCH SYNDROME","4193","MDM2","RGD:1305332","Mdm2"
"OMIM:618681","LESSEL-KUBISCH SYNDROME","4193","MDM2","S000004846",""
"OMIM:618681","LESSEL-KUBISCH SYNDROME","4193","MDM2","S000005821",""
"OMIM:618681","LESSEL-KUBISCH SYNDROME","4193","MDM2","ZDB-GENE-990415-153",""
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","FBgn0031108",""
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","FBgn0040651",""
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","FBgn0083167",""
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","MGI:1891435","Atp5md"
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","RGD:631426","Atp5mk"
"OMIM:618683","MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6","84833","ATP5MK","ZDB-GENE-110914-234",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","FBgn0026179",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","MGI:1196356","Iqsec1"
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","RGD:1596313","Iqsec1"
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","S000000748",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","S000003792",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","S000006299",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","WBGene00019726",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","ZDB-GENE-120813-1",""
"OMIM:618687","INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE AND BEHAVIORAL ABNORMALITIES","9922","IQSEC1","ZDB-GENE-120813-2",""
"OMIM:618688","LEUKODYSTROPHY, HYPOMYELINATING, 19, TRANSIENT INFANTILE","9725","TMEM63A","FBgn0033259",""
"OMIM:618688","LEUKODYSTROPHY, HYPOMYELINATING, 19, TRANSIENT INFANTILE","9725","TMEM63A","MGI:2384789","Tmem63a"
"OMIM:618688","LEUKODYSTROPHY, HYPOMYELINATING, 19, TRANSIENT INFANTILE","9725","TMEM63A","RGD:1306829","Tmem63a"
"OMIM:618688","LEUKODYSTROPHY, HYPOMYELINATING, 19, TRANSIENT INFANTILE","9725","TMEM63A","ZDB-GENE-041210-107",""
"OMIM:618695","CILIARY DYSKINESIA, PRIMARY, 42","345643","MCIDAS","FBgn0033081",""
"OMIM:618695","CILIARY DYSKINESIA, PRIMARY, 42","345643","MCIDAS","MGI:3648807","Mcidas"
"OMIM:618695","CILIARY DYSKINESIA, PRIMARY, 42","345643","MCIDAS","RGD:1584164","Mcidas"
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","FBgn0002937",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","MGI:98001","Rpe65"
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","RGD:621396","Rpe65"
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","WBGene00012914",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","WBGene00018640",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","WBGene00018755",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","ZDB-GENE-040426-1717",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","ZDB-GENE-050410-16",""
"OMIM:618697","RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT","6121","RPE65","ZDB-GENE-081104-505",""
"OMIM:618699","CILIARY DYSKINESIA, PRIMARY, 43","2302","FOXJ1","MGI:1347474","Foxj1"
"OMIM:618699","CILIARY DYSKINESIA, PRIMARY, 43","2302","FOXJ1","RGD:621764","Foxj1"
"OMIM:618699","CILIARY DYSKINESIA, PRIMARY, 43","2302","FOXJ1","ZDB-GENE-041212-76",""
"OMIM:618699","CILIARY DYSKINESIA, PRIMARY, 43","2302","FOXJ1","ZDB-GENE-060929-1178",""
"OMIM:618702","SHORT STATURE AND MICROCEPHALY WITH GENITAL ANOMALIES","80152","CENPT","MGI:2443939","Cenpt"
"OMIM:618702","SHORT STATURE AND MICROCEPHALY WITH GENITAL ANOMALIES","80152","CENPT","RGD:1309383","Cenpt"
"OMIM:618702","SHORT STATURE AND MICROCEPHALY WITH GENITAL ANOMALIES","80152","CENPT","ZDB-GENE-030131-3256",""
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","FBgn0026239",""
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","FBgn0041781",""
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","MGI:1890563","Wasf1"
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","RGD:1561954","Wasf1"
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","WBGene00006958",""
"OMIM:618707","NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES","8936","WASF1","ZDB-GENE-070705-555",""
"OMIM:618709","NEURODEVELOPMENTAL DISORDER WITH NONSPECIFIC BRAIN ABNORMALITIES AND WITH OR WITHOUT SEIZURES","28514","DLL1","MGI:104659","Dll1"
"OMIM:618709","NEURODEVELOPMENTAL DISORDER WITH NONSPECIFIC BRAIN ABNORMALITIES AND WITH OR WITHOUT SEIZURES","28514","DLL1","RGD:70949","Dll1"
"OMIM:618709","NEURODEVELOPMENTAL DISORDER WITH NONSPECIFIC BRAIN ABNORMALITIES AND WITH OR WITHOUT SEIZURES","28514","DLL1","ZDB-GENE-980526-29",""
"OMIM:618709","NEURODEVELOPMENTAL DISORDER WITH NONSPECIFIC BRAIN ABNORMALITIES AND WITH OR WITHOUT SEIZURES","28514","DLL1","ZDB-GENE-990415-47",""
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","FBgn0034070",""
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","FBgn0261800",""
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","MGI:2159341","Ntng2"
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","RGD:1307089","Ntng2"
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","WBGene00002247",""
"OMIM:618718","NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA","84628","NTNG2","ZDB-GENE-081105-186",""
"OMIM:618719","MEGABLADDER, CONGENITAL","93649","MYOCD","FBgn0052296",""
"OMIM:618719","MEGABLADDER, CONGENITAL","93649","MYOCD","MGI:2137495","Myocd"
"OMIM:618719","MEGABLADDER, CONGENITAL","93649","MYOCD","RGD:631347","Myocd"
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","FBgn0001125",""
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","MGI:95792","Got2"
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","RGD:2722","Got2"
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","S000001589",""
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","WBGene00015778",""
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","WBGene00016652",""
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","ZDB-GENE-030131-7917",""
"OMIM:618721","DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 82","2806","GOT2","ZDB-GENE-040426-2703",""
"OMIM:618723","PREMATURE OVARIAN FAILURE 16","646","BNC1","FBgn0000459",""
"OMIM:618723","PREMATURE OVARIAN FAILURE 16","646","BNC1","FBgn0285879",""
"OMIM:618723","PREMATURE OVARIAN FAILURE 16","646","BNC1","MGI:1097164","Bnc1"
"OMIM:618723","PREMATURE OVARIAN FAILURE 16","646","BNC1","RGD:1309042","Bnc1"
"OMIM:618723","PREMATURE OVARIAN FAILURE 16","646","BNC1","ZDB-GENE-030131-3725",""
"OMIM:618724","HEYN-SPROUL-JACKSON SYNDROME","1788","DNMT3A","MGI:1261827","Dnmt3a"
"OMIM:618724","HEYN-SPROUL-JACKSON SYNDROME","1788","DNMT3A","RGD:1303336","Dnmt3a"
"OMIM:618724","HEYN-SPROUL-JACKSON SYNDROME","1788","DNMT3A","ZDB-GENE-050314-3",""
"OMIM:618724","HEYN-SPROUL-JACKSON SYNDROME","1788","DNMT3A","ZDB-GENE-050314-5",""
"OMIM:618725","INTELLECTUAL DEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT SEIZURES","51317","PHF21A","MGI:2384756","Phf21a"
"OMIM:618725","INTELLECTUAL DEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT SEIZURES","51317","PHF21A","RGD:1560612","Phf21a"
"OMIM:618725","INTELLECTUAL DEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT SEIZURES","51317","PHF21A","ZDB-GENE-030131-6456",""
"OMIM:618725","INTELLECTUAL DEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT SEIZURES","51317","PHF21A","ZDB-GENE-050208-99",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","FBgn0014020",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","MGI:1096342","Rhoa"
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","MGI:1914903","4930544G11Rik"
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","RGD:619921","Rhoa"
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","RGD:735071","RSA-14-44"
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","S000001380",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","S000001763",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","S000005034",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","S000006369",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","WBGene00004357",""
"OMIM:618727","ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES","387","RHOA","ZDB-GENE-040322-2",""
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","FBgn0011272",""
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","MGI:105922","Rpl13"
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","RGD:2320504","LOC100361259"
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","RGD:2322065","LOC100360491"
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","RGD:621179","Rpl13"
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","S000002240",""
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","S000004750",""
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","WBGene00004425",""
"OMIM:618728","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE","6137","RPL13","ZDB-GENE-031007-1",""
"OMIM:618729","LIANG-WANG SYNDROME","3778","KCNMA1","FBgn0003429",""
"OMIM:618729","LIANG-WANG SYNDROME","3778","KCNMA1","MGI:99923","Kcnma1"
"OMIM:618729","LIANG-WANG SYNDROME","3778","KCNMA1","RGD:620715","Kcnma1"
"OMIM:618729","LIANG-WANG SYNDROME","3778","KCNMA1","WBGene00004830",""
"OMIM:618729","LIANG-WANG SYNDROME","3778","KCNMA1","ZDB-GENE-070202-9",""
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","FBgn0034455",""
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","MGI:1914208","Tmx2"
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","RGD:1359456","Tmx2"
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","WBGene00016446",""
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","ZDB-GENE-040625-105",""
"OMIM:618730","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CORTICAL MALFORMATIONS, AND SPASTICITY","51075","TMX2","ZDB-GENE-050208-95",""
"OMIM:618731","NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES","57647","DHX37","FBgn0001330",""
"OMIM:618731","NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES","57647","DHX37","MGI:3028576","Dhx37"
"OMIM:618731","NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES","57647","DHX37","RGD:1306837","Dhx37"
"OMIM:618731","NEURODEVELOPMENTAL DISORDER WITH BRAIN ANOMALIES AND WITH OR WITHOUT VERTEBRAL OR CARDIAC ANOMALIES","57647","DHX37","S000004735",""
