NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
27208253	LOC27208253	uncharacterized LOC27208253	Drosophila simulans		PROTEIN_CODING	1	12797883	NCBI Ortholog	3R	LOC27208253		NC_052523.2	15050524	15051670		minus	1	GD28405,GD28405-PA	7240	
27208258	LOC27208258	nose resistant to fluoxetine protein 6	Drosophila simulans		PROTEIN_CODING	1	32951	NCBI Ortholog	X	LOC27208258		NC_052525.2	19053606	19057645		minus	1	GD15573,GD28410,GD15573-PB,GD28410-PA	7240	
27208260	LOC27208260	larval cuticle protein 1	Drosophila simulans		PROTEIN_CODING	1			2R	LOC27208260		NC_052521.2	5807789	5808366		minus	1	GD28412,GD28412-PA	7240	
27208264	LOC27208264	uncharacterized LOC27208264	Drosophila simulans		ncRNA	1			3R	LOC27208264		NC_052523.2	25282217	25282848		minus			7240	
27208266	LOC27208266	putative sodium-dependent multivitamin transporter	Drosophila simulans		PROTEIN_CODING	1	326229	NCBI Ortholog	X	LOC27208266		NC_052525.2	10388619	10392058		minus	1	GD28418,GD28418-PA	7240	
27208267	LOC27208267	ubiquitin carboxyl-terminal hydrolase 20	Drosophila simulans		PROTEIN_CODING	1	36580	NCBI Ortholog	2R	LOC27208267		NC_052521.2	11513236	11517009		plus	1	GD28419,GD28419-PA	7240	
27208268	LOC27208268	splicing factor 3B subunit 4	Drosophila simulans		PROTEIN_CODING	1	31558	NCBI Ortholog	X	LOC27208268		NC_052525.2	5882908	5884321		plus	1	GD28420,GD28420-PA	7240	
27208273	LOC27208273	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	Drosophila simulans		PROTEIN_CODING	2	37466	NCBI Ortholog	2R	LOC27208273		NC_052521.2	18830673	18831417		plus	2	GD28425,GD28425-PA,GD28425-PB	7240	
27208274	LOC27208274	uncharacterized LOC27208274	Drosophila simulans		ncRNA	1			3L	LOC27208274		NC_052522.2	12281154	12282848		plus			7240	
27208275	LOC27208275	uncharacterized LOC27208275	Drosophila simulans		PROTEIN_CODING	1	14462840	NCBI Ortholog	3L	LOC27208275		NC_052522.2	8021089	8021628		minus	1	GD28427,GD28427-PA	7240	
27208276	LOC27208276	uncharacterized LOC27208276	Drosophila simulans		ncRNA	1			2L	LOC27208276		NC_052520.2	2884536	2889873		plus			7240	
27208279	LOC27208279	uncharacterized LOC27208279	Drosophila simulans		PROTEIN_CODING	1	12797875	NCBI Ortholog	2L	LOC27208279		NC_052520.2	1459882	1460181		plus	1	GD28431,GD28431-PA	7240	
27208280	LOC27208280	uncharacterized LOC27208280	Drosophila simulans		PROTEIN_CODING	1	14462616	NCBI Ortholog	2R	LOC27208280		NC_052521.2	17955535	17956303		minus	1	GD28432,GD28432-PA	7240	
27208281	LOC27208281	odorant receptor 2a	Drosophila simulans		PROTEIN_CODING	1	31207	NCBI Ortholog	X	LOC27208281		NC_052525.2	2029203	2030613		plus	1	GD28433,GD28433-PA	7240	
27208282	LOC27208282	uncharacterized LOC27208282	Drosophila simulans		PROTEIN_CODING	4	43799	NCBI Ortholog	4	LOC27208282		NC_052524.2	507458	515567		plus	4	GD28434,GD28434-PA,GD28434-PB,GD28434-PC,GD28434-PD	7240	
27208284	LOC27208284	mediator of RNA polymerase II transcription subunit 6	Drosophila simulans		PROTEIN_CODING	1	44728	NCBI Ortholog	3R	LOC27208284		NC_052523.2	16332279	16333794		plus	1	GD28436,GD28436-PA	7240	
27208286	LOC27208286	cytochrome b-c1 complex subunit 6, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	5740185	NCBI Ortholog	Un	LOC27208286		NW_025416883.1	907863	908478		plus	1	GD11930,GD11930-PA	7240	
27208287	LOC27208287	uncharacterized LOC27208287	Drosophila simulans		PROTEIN_CODING	1	31445	NCBI Ortholog	X	LOC27208287		NC_052525.2	4967199	4969215		plus	1	GD28439,GD28439-PA	7240	
27208288	LOC27208288	uncharacterized LOC27208288	Drosophila simulans		PROTEIN_CODING	1	10178785	NCBI Ortholog	3L	LOC27208288		NC_052522.2	11392597	11392885		plus	1	GD28440,GD28440-PA	7240	
27208293	LOC27208293	uncharacterized LOC27208293	Drosophila simulans		PROTEIN_CODING	1	8674008	NCBI Ortholog	2R	LOC27208293		NC_052521.2	12439609	12440216		minus	1	GD28445,GD28445-PA	7240	
27208294	LOC27208294	tenecin-3	Drosophila simulans		PROTEIN_CODING	1	33250	NCBI Ortholog	2L	LOC27208294		NC_052520.2	822222	822774		plus	1	GD28446,GD28446-PA	7240	
27208295	LOC27208295	uncharacterized LOC27208295	Drosophila simulans		PROTEIN_CODING	1	12797902	NCBI Ortholog	3R	LOC27208295		NC_052523.2	11962565	11963238		minus	1	GD28447,GD28447-PA	7240	
27208296	LOC27208296	uncharacterized LOC27208296	Drosophila simulans		PROTEIN_CODING	10			3L	LOC27208296		NC_052522.2	22890521	22957573		minus	10	GD28448,GD28448-PA,GD28448-PB,GD28448-PC,GD28448-PD,GD28448-PE,GD28448-PF,GD28448-PG,GD28448-PH,GD28448-PI,GD28448-PJ,GD28448-PK,GD28448-PL,GD28448-PM,GD28448-PN,GD28448-PO,GD28448-PP,GD28448-PQ,GD28448-PR	7240	
27208297	LOC27208297	small ubiquitin-related modifier	Drosophila simulans		PROTEIN_CODING	1	12798338	NCBI Ortholog	2R	LOC27208297		NC_052521.2	16062586	16063038		plus	1	GD28449,GD28449-PA	7240	
27208298	LOC27208298	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1	Drosophila simulans		PROTEIN_CODING	3	32938	NCBI Ortholog	X	LOC27208298		NC_052525.2	18965005	18975239		plus	3	GD28450,GD28450-PA,GD28450-PB	7240	
27208299	LOC27208299	uncharacterized LOC27208299	Drosophila simulans		ncRNA	1			3R	LOC27208299		NC_052523.2	3850663	3851026		minus			7240	
27208301	LOC27208301	uncharacterized LOC27208301	Drosophila simulans		PROTEIN_CODING	1			3R			NC_052523.2	22983277	22984131		plus	1	GD28453,GD28453-PA	7240	
27208305	LOC27208305	uncharacterized LOC27208305	Drosophila simulans		ncRNA	1			X	LOC27208305		NC_052525.2	5061861	5065378		plus			7240	
27208306	LOC27208306	interaptin	Drosophila simulans		PROTEIN_CODING	1	40682	NCBI Ortholog	3R	LOC27208306		NC_052523.2	2107176	2110561		minus	1	GD28458,GD28458-PA	7240	
27208307	LOC27208307	uncharacterized LOC27208307	Drosophila simulans		PROTEIN_CODING	1	12797953	NCBI Ortholog	X	LOC27208307		NC_052525.2	8486238	8551027		plus	1	GD28459,GD28459-PA	7240	
27208309	LOC27208309	uncharacterized LOC27208309	Drosophila simulans		ncRNA	3			3R	LOC27208309		NC_052523.2	24009160	24011127		plus			7240	
27208310	LOC27208310	uncharacterized LOC27208310	Drosophila simulans		PROTEIN_CODING	2	32642	NCBI Ortholog	X	LOC27208310		NC_052525.2	16108171	16115432		minus	2	GD28462,GD28462-PA,GD28462-PB,GD28462-PC	7240	
27208313	LOC27208313	HEAT repeat-containing protein 6	Drosophila simulans		PROTEIN_CODING	1	31026	NCBI Ortholog	X	LOC27208313		NC_052525.2	649361	652673		plus	1	GD28465,GD28465-PA	7240	
27208314	LOC27208314	glutathione S-transferase 1	Drosophila simulans		PROTEIN_CODING	1			2R	LOC27208314		NC_052521.2	15612302	15613140		plus	1	GD28466,GD28466-PA	7240	
27208315	LOC27208315	cytochrome b-c1 complex subunit 6, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	246560	NCBI Ortholog	2R	LOC27208315		NC_052521.2	6049583	6050149		plus	1	GD28467,GD28467-PA	7240	
27208316	LOC27208316	uncharacterized LOC27208316	Drosophila simulans		ncRNA	2			X	LOC27208316		NC_052525.2	3930343	3931576		plus			7240	
27208320	LOC27208320	uncharacterized LOC27208320	Drosophila simulans		PROTEIN_CODING	1	3346150	NCBI Ortholog	X	LOC27208320		NC_052525.2	17914769	17951300		minus	1	GD28472,GD28472-PA	7240	
27208323	LOC27208323	retinol dehydrogenase 12	Drosophila simulans		PROTEIN_CODING	1	31576	NCBI Ortholog	X	LOC27208323		NC_052525.2	5960791	5965138		plus	1	GD28475,GD28475-PA	7240	
27208324	LOC27208324	protein Daple	Drosophila simulans		PROTEIN_CODING	1	40803	NCBI Ortholog	3R	LOC27208324		NC_052523.2	3044362	3046718		minus	1	GD28476,GD28476-PA	7240	
27208325	LOC27208325	ribokinase	Drosophila simulans		PROTEIN_CODING	1	34650	NCBI Ortholog	2L	LOC27208325		NC_052520.2	12228615	12230175		plus	1	GD28477,GD28477-PA	7240	
27208327	LOC27208327	calcium uptake protein 1 homolog, mitochondrial	Drosophila simulans		PROTEIN_CODING	1	42706	NCBI Ortholog	3R	LOC27208327		NC_052523.2	19067985	19070033		minus	1	GD28479,GD28479-PA	7240	
27208328	LOC27208328	fl(2)d-associated complex component	Drosophila simulans		PROTEIN_CODING	1	32886	NCBI Ortholog	X	LOC27208328		NC_052525.2	18355050	18359729		minus	1	GD28480,GD28480-PA	7240	
27208329	LOC27208329	uncharacterized LOC27208329	Drosophila simulans		PROTEIN_CODING	1	8674004	NCBI Ortholog	3L	LOC27208329		NC_052522.2	18366304	18367332		plus	1	GD28481,GD28481-PA	7240	
27208331	LOC27208331	large subunit GTPase 1 homolog	Drosophila simulans		PROTEIN_CODING	1	31097	NCBI Ortholog	X	LOC27208331		NC_052525.2	1283135	1285403		minus	1	GD28483,GD28483-PA	7240	
27208333	LOC27208333	ankyrin repeat and LEM domain-containing protein 2 homolog	Drosophila simulans		PROTEIN_CODING	1	32732	NCBI Ortholog	X	LOC27208333		NC_052525.2	17046641	17054014		minus	1	GD28485,GD28485-PA	7240	
27208335	LOC27208335	uncharacterized LOC27208335	Drosophila simulans		PROTEIN_CODING	1	32924	NCBI Ortholog	X	LOC27208335		NC_052525.2	18749257	18765725		minus	1	GD28488,GD28488-PA	7240	
27208337	LOC27208337	5-hydroxyisourate hydrolase	Drosophila simulans		PROTEIN_CODING	1	246393	NCBI Ortholog	2R	LOC27208337		NC_052521.2	8205912	8206496		minus	1	GD28490,GD28490-PA	7240	
27208338	LOC27208338	uncharacterized LOC27208338	Drosophila simulans		PROTEIN_CODING	1	2768910	NCBI Ortholog	2L	LOC27208338		NC_052520.2	14827710	14830397		plus	1	GD28491,GD28491-PA	7240	
27208339	LOC27208339	uncharacterized LOC27208339	Drosophila simulans		PROTEIN_CODING	1	8674031	NCBI Ortholog	2L	LOC27208339		NC_052520.2	16640493	16641943		plus	1	GD28492,GD28492-PA	7240	
27208340	LOC27208340	40S ribosomal protein S3a	Drosophila simulans		PROTEIN_CODING	1	43768	NCBI Ortholog	4	LOC27208340		NC_052524.2	30942	31984		minus	1	GD28493,GD28493-PA	7240	
27208341	LOC27208341	sialin	Drosophila simulans		PROTEIN_CODING	5	3354861	NCBI Ortholog	2R	LOC27208341		NC_052521.2	374501	407889		minus	5	GD28494,GD28494-PA	7240	
27208343	LOC27208343	uncharacterized LOC27208343	Drosophila simulans		ncRNA	3			2L	LOC27208343		NC_052520.2	5859980	5862930		minus			7240	
27208345	LOC27208345	uncharacterized LOC27208345	Drosophila simulans		PROTEIN_CODING	2	33956	NCBI Ortholog	2L	LOC27208345		NC_052520.2	6776416	6777598		minus	2	GD28498,GD28498-PA,GD28498-PB	7240	
27208347	LOC27208347	uncharacterized LOC27208347	Drosophila simulans		PROTEIN_CODING	1	10178945	NCBI Ortholog	2L	LOC27208347		NC_052520.2	8715755	8716413		minus	1	GD28500,GD28500-PA	7240	
27208348	LOC27208348	ARL14 effector protein	Drosophila simulans		PROTEIN_CODING	1	3355132	NCBI Ortholog	2R	LOC27208348		NC_052521.2	893628	894287		plus	1	GD28501,GD28501-PA	7240	
27208349	LOC27208349	mitogen-activated protein kinase ERK-A	Drosophila simulans		PROTEIN_CODING	6	3354888	NCBI Ortholog	2R	LOC27208349		NC_052521.2	2403065	2435836		plus	6	GD28502,GD28993,GD28502-PA,GD28993-PA	7240	
27208351	LOC27208351	something about silencing protein 10	Drosophila simulans		PROTEIN_CODING	1	31447	NCBI Ortholog	X	LOC27208351		NC_052525.2	4971769	4973093		plus	1	GD28504,GD28504-PA	7240	
27208352	LOC27208352	uncharacterized LOC27208352	Drosophila simulans		PROTEIN_CODING	1	8674020	NCBI Ortholog	2L	LOC27208352		NC_052520.2	11643175	11643605		minus	1	GD28505,GD28505-PA	7240	
27208354	LOC27208354	kunitz-type serine protease inhibitor microlepidin-3	Drosophila simulans		PROTEIN_CODING	1	10178934	NCBI Ortholog	3R	LOC27208354		NC_052523.2	19596022	19596595		plus	1	GD28507,GD28507-PA	7240	
27208355	LOC27208355	peptide tarsal-less AA	Drosophila simulans		PROTEIN_CODING	1	7354377	NCBI Ortholog	3R	LOC27208355		NC_052523.2	12375985	12377013		minus	1	GD29419,GD28430-PA,GD29079-PA,GD29419-PA	7240	
27208356	LOC27208356	acylglycerol kinase, mitochondrial	Drosophila simulans		PROTEIN_CODING	2	326168	NCBI Ortholog	2L	LOC27208356		NC_052520.2	10176587	10178092		plus	2	GD28509,GD28509-PA	7240	
27208359	LOC27208359	uncharacterized LOC27208359	Drosophila simulans		PROTEIN_CODING	2	14462879	NCBI Ortholog	3L	LOC27208359		NC_052522.2	17782014	17783449		minus	2	GD28512,GD28512-PA,GD28512-PB	7240	
27208361	LOC27208361	von Willebrand factor	Drosophila simulans		PROTEIN_CODING	1	12798348	NCBI Ortholog	2R	LOC27208361		NC_052521.2	16796635	16797117		plus	1	GD28514,GD28514-PA	7240	
27208366	LOC27208366	uncharacterized LOC27208366	Drosophila simulans		ncRNA	1			2L	LOC27208366		NC_052520.2	3878108	4015437		plus			7240	
27208368	LOC27208368	uncharacterized LOC27208368	Drosophila simulans		ncRNA	5			2L	LOC27208368		NC_052520.2	21321205	21325806		plus			7240	
27208369	LOC27208369	uncharacterized LOC27208369	Drosophila simulans		PROTEIN_CODING	1	12798044	NCBI Ortholog	3R	LOC27208369		NC_052523.2	26355460	26356923		minus	1	GD28522,GD28522-PA	7240	
27208373	LOC27208373	uncharacterized LOC27208373	Drosophila simulans		PROTEIN_CODING	1	8674059	NCBI Ortholog	2L	LOC27208373		NC_052520.2	3691778	3692234		plus	1	GD28526,GD28526-PA	7240	
27208376	LOC27208376	venom peptide SjAPI	Drosophila simulans		PROTEIN_CODING	1	5740826	NCBI Ortholog	2R	LOC27208376		NC_052521.2	13996237	13996713		plus	1	GD28529,GD28529-PA	7240	
27208377	LOC27208377	uncharacterized LOC27208377	Drosophila simulans		PROTEIN_CODING	4			2L	LOC27208377		NC_052520.2	15752824	15753570		plus	4	GD28530,GD28530-PA,GD28530-PB,GD28530-PC	7240	
27208378	LOC27208378	tubulin beta-3 chain	Drosophila simulans		PROTEIN_CODING	2	37888	NCBI Ortholog	2R	LOC27208378		NC_052521.2	21424877	21431279		plus	2	GD28531,GD28531-PA,GD28531-PB	7240	
27208379	LOC27208379	uncharacterized LOC27208379	Drosophila simulans		PROTEIN_CODING	1	14462701	NCBI Ortholog	2L	LOC27208379		NC_052520.2	5013895	5014365		plus	1	GD28532,GD28532-PA	7240	
27208381	LOC27208381	uncharacterized LOC27208381	Drosophila simulans		PROTEIN_CODING	1	318092	NCBI Ortholog	X	LOC27208381		NC_052525.2	16176806	16177685		plus	1	GD28534,GD28534-PA	7240	
27208384	LOC27208384	uncharacterized LOC27208384	Drosophila simulans		ncRNA	6			2R	LOC27208384		NC_052521.2	15786523	15787413		plus			7240	
27208386	LOC27208386	uncharacterized LOC27208386	Drosophila simulans		ncRNA	4			X	LOC27208386		NC_052525.2	22015297	22018466		plus			7240	
27208387	LOC27208387	ATP-dependent RNA helicase abstrakt	Drosophila simulans		PROTEIN_CODING	1	40530	NCBI Ortholog	3R	LOC27208387		NC_052523.2	785229	787276		plus	1	GD28540,GD28540-PA	7240	
27208391	LOC27208391	S-antigen protein	Drosophila simulans		PROTEIN_CODING	1	318722	NCBI Ortholog	3R	LOC27208391		NC_052523.2	16354966	16356155		minus	1	GD28544,GD28544-PA	7240	
27208393	LOC27208393	uncharacterized LOC27208393	Drosophila simulans		PROTEIN_CODING	5	7354413	NCBI Ortholog	3L	LOC27208393		NC_052522.2	19617184	19618257		minus	4	GD28546,GD28546-PA,GD28546-PB,GD28546-PC	7240	
27208394	LOC27208394	protein no-on-transient A	Drosophila simulans		PROTEIN_CODING	1	42026	NCBI Ortholog	3R	LOC27208394		NC_052523.2	9594099	9597036		minus	1	GD28547,GD28547-PA	7240	
27208395	LOC27208395	uncharacterized LOC27208395	Drosophila simulans		PROTEIN_CODING	1	42489	NCBI Ortholog	3R	LOC27208395		NC_052523.2	5200973	5202015		plus	1	GD28548,GD28548-PA,GD28548-PB	7240	
27208398	LOC27208398	uncharacterized LOC27208398	Drosophila simulans		PROTEIN_CODING	1	19836197	NCBI Ortholog	3R	LOC27208398		NC_052523.2	26242807	26244592		minus	1	GD28551,GD28551-PA	7240	
27208402	LOC27208402	hemolymph trypsin inhibitor B	Drosophila simulans		PROTEIN_CODING	1	12798550	NCBI Ortholog	2L	LOC27208402		NC_052520.2	3685783	3686249		minus	1	GD28555,GD28555-PA	7240	
27208405	LOC27208405	protein trunk	Drosophila simulans		PROTEIN_CODING	1	34376	NCBI Ortholog	2L	LOC27208405		NC_052520.2	10178009	10179123		minus	1	GD28558,GD28558-PA	7240	
27208407	LOC27208407	uncharacterized LOC27208407	Drosophila simulans		PROTEIN_CODING	5	7354398	NCBI Ortholog	2L	LOC27208407		NC_052520.2	20625620	20698690		minus	4	GD27725,GD27725-PA,GD27725-PB	7240	
27208408	LOC27208408	predicted GPI-anchored protein 58	Drosophila simulans		PROTEIN_CODING	1	40992	NCBI Ortholog	3R	LOC27208408		NC_052523.2	17705737	17706451		minus	1	GD28561,GD28561-PA	7240	
27208412	LOC27208412	uncharacterized LOC27208412	Drosophila simulans		ncRNA	2			2L	LOC27208412		NC_052520.2	12914188	12927425		plus			7240	
27208413	LOC27208413	integrator complex subunit 10	Drosophila simulans		PROTEIN_CODING	2	38444	NCBI Ortholog	3L	LOC27208413		NC_052522.2	3756985	3759392		plus	2	GD28566,GD28566-PA,GD28566-PB	7240	
27208414	LOC27208414	uncharacterized LOC27208414	Drosophila simulans		PROTEIN_CODING	1	10178894	NCBI Ortholog	2L			NC_052520.2	13294441	13297009		plus	1	GD28567,GD28567-PA	7240	
27208418	LOC27208418	uncharacterized LOC27208418	Drosophila simulans		ncRNA	2			X	LOC27208418		NC_052525.2	20181084	20184231		plus			7240	
27208421	LOC27208421	nuclear receptor 2C2-associated protein	Drosophila simulans		PROTEIN_CODING	2	5740468	NCBI Ortholog	2R	LOC27208421		NC_052521.2	21100602	21101275		minus	2	GD28574,GD28574-PA	7240	
27208422	LOC27208422	protein D2	Drosophila simulans		PROTEIN_CODING	1	246426	NCBI Ortholog	2R	LOC27208422		NC_052521.2	10709649	10710647		minus	1	GD28575,GD28575-PA	7240	
27208423	LOC27208423	piezo-type mechanosensitive ion channel component	Drosophila simulans		PROTEIN_CODING	1			Un	LOC27208423		NW_025416812.1	221041	226262		minus	1	GD28576,GD28576-PA	7240	
27208425	LOC27208425	putative gustatory receptor 98d	Drosophila simulans		PSEUDO				3R	LOC27208425		NC_052523.2	23713380	23714919		plus			7240	
27208426	LOC27208426	ZZ-type zinc finger-containing protein 3	Drosophila simulans		PROTEIN_CODING	1	33977	NCBI Ortholog	2L	LOC27208426		NC_052520.2	6925615	6926834		minus	1	GD28579,GD28579-PA	7240	
27208427	LOC27208427	histone deacetylase complex subunit SAP30 homolog	Drosophila simulans		PROTEIN_CODING	1	32664	NCBI Ortholog	X	LOC27208427		NC_052525.2	16229185	16230686		plus	1	GD28580,GD28580-PA	7240	
27208432	LOC27208432	uncharacterized LOC27208432	Drosophila simulans		ncRNA	1			2L	LOC27208432		NC_052520.2	4163351	4171717		plus			7240	
27208433	LOC27208433	transmembrane GTPase fzo	Drosophila simulans		PROTEIN_CODING	1	42745	NCBI Ortholog	3R	LOC27208433		NC_052523.2	19420372	19423850		minus	1	GD28586,GD28586-PA	7240	
27208434	LOC27208434	uncharacterized LOC27208434	Drosophila simulans		PROTEIN_CODING	1	10178940	NCBI Ortholog	3L	LOC27208434		NC_052522.2	16067128	16067632		minus	1	GD28587,GD28587-PA	7240	
27208437	LOC27208437	protein matrimony	Drosophila simulans		PROTEIN_CODING	1	38958	NCBI Ortholog	3L	LOC27208437		NC_052522.2	8269133	8270229		plus	1	GD28590,GD28590-PA	7240	
27208440	LOC27208440	polyubiquitin-C	Drosophila simulans		PROTEIN_CODING	2			X	LOC27208440		NC_052525.2	5904022	5906785		minus	2	GD28593,GD28872,GD28593-PA,GD28872-PA	7240	
27208441	LOC27208441	dehydrogenase/reductase SDR family member 4	Drosophila simulans		PROTEIN_CODING	2	38598	NCBI Ortholog	3L	LOC27208441		NC_052522.2	5044706	5045931		minus	2	GD28594,GD28594-PA	7240	
27208446	LOC27208446	uncharacterized LOC27208446	Drosophila simulans		PROTEIN_CODING	1	5740551	NCBI Ortholog	3L	LOC27208446		NC_052522.2	20366653	20367845		plus	1	GD28599,GD28599-PA	7240	
27208449	LOC27208449	uncharacterized LOC27208449	Drosophila simulans		PROTEIN_CODING	1			3R	LOC27208449		NC_052523.2	4236337	4239490		minus	1	GD28602,GD28602-PA	7240	
27208450	LOC27208450	neural Wiskott-Aldrich syndrome protein	Drosophila simulans		PROTEIN_CODING	1	36631	NCBI Ortholog	2R	LOC27208450		NC_052521.2	11949883	11950303		minus	1	GD28603,GD28603-PA	7240	
27208451	LOC27208451	leucine-rich melanocyte differentiation-associated protein	Drosophila simulans		PROTEIN_CODING	1	318582	NCBI Ortholog	3R	LOC27208451		NC_052523.2	23187121	23188038		minus	1	GD28604,GD28604-PA	7240	
27208452	LOC27208452	uncharacterized LOC27208452	Drosophila simulans		ncRNA	1			3L	LOC27208452		NC_052522.2	9115600	9116284		minus			7240	
27208453	LOC27208453	uncharacterized LOC27208453	Drosophila simulans		PROTEIN_CODING	2	37832	NCBI Ortholog	2R	LOC27208453		NC_052521.2	21153434	21155734		minus	2	GD28606,GD28606-PA,GD28606-PB	7240	
27208454	LOC27208454	uncharacterized LOC27208454	Drosophila simulans		PROTEIN_CODING	1	3772047	NCBI Ortholog	3L	LOC27208454		NC_052522.2	22265715	22266367		plus	1	GD28607,GD28607-PA	7240	
27208456	LOC27208456	translation machinery-associated protein 7 homolog	Drosophila simulans		PROTEIN_CODING	1	5740834	NCBI Ortholog	2L	LOC27208456		NC_052520.2	13134828	13135254		plus	1	GD28609,GD28609-PA	7240	
27208457	LOC27208457	uncharacterized LOC27208457	Drosophila simulans		ncRNA	1			3L	LOC27208457		NC_052522.2	18280869	18284796		minus			7240	
27208462	LOC27208462	uncharacterized LOC27208462	Drosophila simulans		PROTEIN_CODING	2	4379856	NCBI Ortholog	3R	LOC27208462		NC_052523.2	6612667	6620538		minus	2	GD28615,GD28615-PA,GD28615-PB	7240	
27208463	LOC27208463	cactin	Drosophila simulans		PROTEIN_CODING	1	33043	NCBI Ortholog	X	LOC27208463		NC_052525.2	19821897	19824260		plus	1	GD28616,GD28616-PA	7240	
27208464	LOC27208464	uncharacterized LOC27208464	Drosophila simulans		PROTEIN_CODING	1	35166	NCBI Ortholog	2L	LOC27208464		NC_052520.2	18760636	18761284		plus	1	GD28617,GD28617-PA	7240	
27208466	LOC27208466	uncharacterized LOC27208466	Drosophila simulans		ncRNA	4			3L	LOC27208466		NC_052522.2	16981128	17021210		plus			7240	
