NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
8674000,NP_731979.2,313,NM_169620.2,1550
49804,NP_788678.1,427,NM_176501.3,1518
49804,NP_524954.2,427,NM_080215.4,1521
41829,NP_650427.1,426,NM_142170.3,1431
41830,NP_650428.1,632,NM_142171.4,2086
41831,NP_650429.1,639,NM_142172.3,2262
41832,NP_650430.1,174,NM_142173.2,682
41833,NP_650431.1,1145,NM_142174.3,3634
41834,NP_650432.1,804,NM_142175.3,2986
261631,NP_731983.1,173,NM_169622.3,759
41835,NP_650433.1,403,NM_142176.3,1450
41836,NP_524354.1,430,NM_079630.4,1828
41836,NP_001163617.1,429,NM_001170146.2,1825
41837,NP_650434.1,516,NM_142177.4,1740
41837,NP_731984.1,474,NM_169623.4,1804
41838,NP_731985.2,163,NM_169624.3,723
41838,NP_524355.2,173,NM_079631.4,746
5740757,NP_001097798.1,267,NM_001104328.2,907
41839,NP_001036712.1,2767,NM_001043247.2,8416
41840,NP_524356.1,651,NM_079632.6,2368
41840,NP_001262586.1,651,NM_001275657.1,2336
41840,NP_788679.1,651,NM_176502.2,2284
41840,NP_731988.1,651,NM_169626.2,2280
41840,NP_731989.1,651,NM_169627.2,2352
41840,NP_731987.1,651,NM_169625.2,2339
41840,NP_788680.1,651,NM_176503.2,2359
41841,NP_001097800.1,562,NM_001104330.3,1773
41842,NP_001036713.2,105,NM_001043248.2,5536
41842,NP_001247118.1,1133,NM_001260189.2,5523
41842,NP_650437.4,1133,NM_142180.4,4825
41843,NP_001262587.1,475,NM_001275658.1,2062
41843,NP_731993.1,475,NM_169629.2,1922
41843,NP_731994.1,467,NM_169630.2,1886
41483,NP_524357.2,635,NM_079633.3,2386
41844,NP_650438.2,269,NM_142181.3,1169
41845,NP_524358.2,209,NM_079634.3,802
41846,NP_001036714.1,526,NM_001043249.2,1727
41846,NP_650439.1,547,NM_142182.2,1746
41847,NP_650440.2,366,NM_142183.3,1539
41848,NP_524359.2,1096,NM_079635.3,4114
41848,NP_731998.1,1096,NM_169632.2,4176
41849,NP_650441.1,274,NM_142184.2,953
41850,NP_650442.1,424,NM_142185.2,1496
41850,NP_001262588.1,429,NM_001275659.1,1511
41851,NP_001262589.2,105,NM_001275660.2,627
41851,NP_650443.3,105,NM_142186.3,460
41852,NP_001369014.1,282,NM_001382175.1,1898
41852,NP_732003.1,285,NM_169635.3,2485
41852,NP_996217.1,518,NM_206495.2,1665
41852,NP_732005.2,501,NM_169637.4,1684
41852,NP_001247119.1,161,NM_001260190.1,752
41852,NP_732001.3,285,NM_169633.5,1503
41852,NP_732006.2,711,NM_169638.4,2531
41852,NP_001262591.1,285,NM_001275662.1,1253
41852,NP_001163619.1,285,NM_001170148.2,1253
41852,NP_732002.1,285,NM_169634.3,1253
41852,NP_732004.1,285,NM_169636.3,1248
41852,NP_996216.1,284,NM_206494.3,2194
41852,NP_732007.2,678,NM_169639.3,3054
41852,NP_732008.1,441,NM_169640.4,2651
41852,NP_732009.2,441,NM_169641.4,2501
41852,NP_524360.2,252,NM_079636.4,2003
41852,NP_001262590.1,250,NM_001275661.1,1861
41852,NP_001247120.1,250,NM_001260191.1,1318
19836177,NP_001287336.1,84,NM_001300407.1,437
41853,NP_524361.4,284,NM_079637.5,1228
41853,NP_732013.2,284,NM_169645.4,1980
41853,NP_001262593.1,284,NM_001275664.1,1892
41853,NP_732012.1,284,NM_169644.2,1655
41853,NP_001262592.1,284,NM_001275663.1,1200
41853,NP_001287337.1,284,NM_001300408.1,1145
41854,NP_650444.1,378,NM_142187.3,1759
41854,NP_001138057.1,455,NM_001144585.2,1687
41855,NP_650445.3,470,NM_142188.3,1806
14462475,NP_001262594.1,60,NM_001275665.1,314
44451,NP_001262596.1,931,NM_001275667.1,3988
44451,NP_651979.1,931,NM_143722.3,3091
44451,NP_001262595.1,945,NM_001275666.1,3091
41857,NP_732014.2,680,NM_169646.3,2389
41857,NP_650446.2,680,NM_142189.4,2416
41858,NP_001262597.1,261,NM_001275668.1,1527
41858,NP_524362.2,392,NM_079638.3,1430
41859,NP_524363.3,248,NM_079639.5,794
41860,NP_524364.2,357,NM_079640.3,1299
41861,NP_650447.1,1291,NM_142190.3,4628
41863,NP_650448.1,348,NM_142191.1,2091
41863,NP_001262598.1,348,NM_001275669.1,1400
41862,NP_001262599.1,417,NM_001275670.1,2552
41862,NP_524365.1,417,NM_079641.3,1479
41864,NP_477222.1,270,NM_057874.5,1641
41865,NP_650449.1,439,NM_142192.4,1520
318709,NP_732017.3,441,NM_169648.3,2285
10178870,NP_001189223.1,211,NM_001202294.1,2285
41866,NP_650450.1,152,NM_142193.4,583
41867,NP_650451.1,705,NM_142194.3,2702
41868,NP_650452.1,668,NM_142195.2,2665
41869,NP_732020.2,386,NM_169649.2,1702
41869,NP_650453.3,385,NM_142196.3,1699
41870,NP_524366.1,710,NM_079642.3,3015
41871,NP_650454.2,298,NM_142197.5,1109
41871,NP_732021.2,298,NM_169650.3,1077
41872,NP_001097801.1,255,NM_001104331.2,947
41872,NP_650455.1,187,NM_142198.3,1001
41873,NP_732023.2,664,NM_169651.4,2677
41873,NP_650456.2,565,NM_142199.4,2702
41873,NP_650457.2,715,NM_142200.4,2890
41875,NP_650458.1,518,NM_142201.3,1844
41877,NP_001262600.1,263,NM_001275671.1,2071
41877,NP_650460.1,263,NM_142203.4,2177
41877,NP_001189224.1,263,NM_001202295.2,1398
41876,NP_650459.1,208,NM_142202.3,1589
41880,NP_001189227.1,1844,NM_001202298.3,8410
41880,NP_732028.4,1748,NM_169652.5,8251
41880,NP_001303508.1,1765,NM_001316579.1,8302
41880,NP_001262601.1,1799,NM_001275672.2,6581
41880,NP_732030.4,1487,NM_169654.4,6405
41880,NP_001262602.1,1763,NM_001275673.2,6118
41880,NP_001189226.1,1817,NM_001202297.3,5797
41880,NP_001163620.3,1791,NM_001170149.3,5848
41880,NP_732029.4,1473,NM_169653.4,5654
41879,NP_650462.1,256,NM_142205.2,1545
41882,NP_001287338.1,611,NM_001300409.1,2406
41882,NP_650465.1,611,NM_142208.3,2197
41882,NP_732032.1,640,NM_169656.2,2153
41883,NP_732033.1,1084,NM_169657.3,4533
41883,NP_732034.2,1023,NM_169658.3,4999
41883,NP_001287339.1,1023,NM_001300410.1,4935
41884,NP_650467.2,966,NM_142210.2,4502
41884,NP_001097806.1,967,NM_001104336.2,4505
41884,NP_001097805.1,883,NM_001104335.2,4038
41885,NP_524367.1,376,NM_079643.2,1595
41887,NP_996218.1,1688,NM_206496.2,6965
41887,NP_001262604.1,1585,NM_001275675.1,6164
41887,NP_732036.2,1537,NM_169659.3,5932
41888,NP_650470.1,241,NM_142213.2,881
41889,NP_524368.5,369,NM_079644.3,1407
41890,NP_650471.2,108,NM_142214.2,551
41891,NP_650472.2,2183,NM_142215.3,6970
41892,NP_650473.1,251,NM_142216.3,1019
41893,NP_732043.1,219,NM_169663.2,846
14462476,NP_001262606.1,219,NM_001275677.1,940
14462476,NP_001262607.1,219,NM_001275678.1,752
318668,NP_001262608.1,280,NM_001275679.1,1288
318668,NP_732044.2,280,NM_169664.3,880
41894,NP_650475.1,1273,NM_142218.2,4228
41895,NP_732047.2,1264,NM_169665.3,3950
41896,NP_001303439.1,1254,NM_001316510.1,4562
41896,NP_650477.1,1254,NM_142220.2,4163
41897,NP_650478.1,1256,NM_142221.2,3832
12798413,NP_001247121.1,281,NM_001260192.1,846
12798414,NP_001247122.1,279,NM_001260193.1,840
41899,NP_001262609.1,636,NM_001275680.1,5086
41899,NP_788681.1,636,NM_176504.2,3024
318741,NP_001262610.1,237,NM_001275681.1,884
318741,NP_732053.1,232,NM_169666.2,869
41900,NP_001262611.1,218,NM_001275682.1,1546
41900,NP_650481.1,218,NM_142224.2,969
41901,NP_650482.1,627,NM_142225.3,2762
318666,NP_732055.1,225,NM_169667.2,877
5740212,NP_001097807.1,250,NM_001104337.2,839
41902,NP_001287340.1,320,NM_001300411.1,1499
41902,NP_650483.1,320,NM_142226.1,1171
41903,NP_650484.1,101,NM_142227.2,437
41904,NP_650485.1,279,NM_142228.1,1127
41905,NP_650486.1,570,NM_142229.4,1881
19834873,NP_001369016.1,65,NM_001382128.1,571
19834873,NP_001369015.1,65,NM_001382127.1,362
41906,NP_650487.1,358,NM_142230.2,1288
41907,NP_650488.1,460,NM_142231.2,1578
41908,NP_650489.1,253,NM_142232.2,974
47765,NP_650490.1,744,NM_142233.3,2617
47765,NP_732066.1,744,NM_169671.3,2629
47765,NP_732065.1,744,NM_169670.3,2594
41910,NP_001262612.1,102,NM_001275683.1,619
41910,NP_650491.1,102,NM_142234.2,543
41911,NP_001262613.1,1549,NM_001275684.1,5981
41911,NP_001163622.1,1549,NM_001170151.3,6051
41911,NP_001163623.1,1550,NM_001170152.2,5907
41911,NP_001247126.1,1551,NM_001260197.2,5906
41911,NP_650492.2,1548,NM_142235.4,5877
41911,NP_001163624.1,936,NM_001170153.3,6120
41911,NP_001247124.1,981,NM_001260195.2,5874
41911,NP_732070.2,1550,NM_169673.3,5701
41911,NP_732069.3,1570,NM_169672.4,5262
41911,NP_001247123.1,982,NM_001260194.2,5172
41911,NP_001247125.1,1569,NM_001260196.2,5159
41911,NP_001163621.1,1550,NM_001170150.3,5102
41912,NP_650493.2,382,NM_142236.2,1270
41913,NP_650494.2,1249,NM_142237.3,5384
41913,NP_001262614.1,1249,NM_001275685.1,5486
41913,NP_001287341.1,1249,NM_001300412.1,5211
49241,NP_732072.1,885,NM_169674.2,4131
49241,NP_001262615.1,885,NM_001275686.1,2872
41914,NP_650495.1,676,NM_142238.3,2433
12798422,NP_001247127.1,172,NM_001260198.2,618
41916,NP_001138058.1,246,NM_001144586.2,863
41917,NP_732075.3,177,NM_169675.3,1123
41917,NP_650498.3,177,NM_142241.2,814
44207,NP_524719.1,217,NM_079980.4,819
41919,NP_476741.1,1434,NM_057393.4,4678
41920,NP_650499.1,363,NM_142242.3,1370
41921,NP_732076.1,1470,NM_169676.2,4744
41922,NP_650501.1,457,NM_142244.2,1773
41925,NP_650503.1,866,NM_142246.3,2986
41927,NP_001287342.1,1417,NM_001300413.1,5256
41927,NP_650505.2,1417,NM_142248.3,5026
41926,NP_650504.1,218,NM_142247.1,1283
41926,NP_732079.1,162,NM_169677.1,1115
41929,NP_650507.1,254,NM_142250.2,1478
41930,NP_001287343.1,153,NM_001300414.2,1043
41930,NP_732082.1,153,NM_169679.3,1043
41930,NP_732083.1,153,NM_169680.3,1225
41930,NP_524369.1,153,NM_079645.4,1076
41930,NP_732081.1,153,NM_169678.2,1274
41930,NP_001163625.1,67,NM_001170154.3,1103
41931,NP_650508.1,322,NM_142251.4,1645
41932,NP_732085.1,1138,NM_169682.2,3735
41932,NP_001287347.1,721,NM_001300418.1,5022
41932,NP_001287348.1,568,NM_001300419.1,3272
41932,NP_001287345.1,973,NM_001300416.1,4650
41932,NP_001287344.1,973,NM_001300415.1,4682
41932,NP_732086.1,1052,NM_169683.2,3390
41932,NP_001097808.1,990,NM_001104338.2,3481
41932,NP_001287346.1,1093,NM_001300417.1,3513
41935,NP_650512.1,772,NM_142255.3,3176
41934,NP_001262616.1,91,NM_001275687.2,1819
41934,NP_001097810.1,91,NM_001104340.3,442
41936,NP_650513.1,263,NM_142256.2,1035
41937,NP_001287349.1,141,NM_001300420.1,964
41937,NP_524370.2,141,NM_079646.4,955
41938,NP_001356917.1,479,NM_001370053.1,5277
41938,NP_001287350.1,347,NM_001300421.1,5288
41938,NP_732092.2,347,NM_169688.3,5196
41938,NP_732088.1,551,NM_169684.3,5235
41938,NP_732094.1,374,NM_169690.3,5972
41938,NP_524371.1,351,NM_079647.4,5903
41938,NP_732090.1,551,NM_169686.3,5171
41938,NP_732091.1,551,NM_169687.3,4989
41938,NP_001356918.1,551,NM_001370054.1,4819
41938,NP_732093.1,535,NM_169689.3,4819
41938,NP_732089.1,551,NM_169685.3,4843
41938,NP_001262617.1,344,NM_001275688.1,2968
318590,NP_001356895.1,70,NM_001369997.1,628
39877387,NP_001356919.1,65,NM_001370030.1,628
41939,NP_001163626.1,333,NM_001170155.2,1644
41939,NP_650514.1,333,NM_142257.4,1648
41940,NP_650515.1,176,NM_142258.4,811
41940,NP_001189228.1,176,NM_001202299.2,733
318251,NP_001189229.1,107,NM_001202300.1,620
318251,NP_732096.1,107,NM_169692.2,563
41941,NP_524372.1,783,NM_079648.4,2693
41942,NP_001189230.1,1145,NM_001202301.2,3791
41942,NP_524373.1,1209,NM_079649.4,3983
41943,NP_732097.2,1923,NM_169693.2,6481
41943,NP_001287351.1,1923,NM_001300422.1,6054
41944,NP_001247128.1,731,NM_001260199.2,3796
41944,NP_001027190.1,746,NM_001032019.3,3841
41944,NP_001262619.1,469,NM_001275690.1,3377
41944,NP_001262618.1,746,NM_001275689.1,3274
41944,NP_732098.1,1249,NM_169694.3,4414
41944,NP_732100.2,1264,NM_169696.3,4459
41944,NP_001369017.1,781,NM_001382083.1,3037
41945,NP_001189231.1,731,NM_001202302.1,2983
41945,NP_001189232.1,731,NM_001202303.1,2879
41945,NP_650516.2,746,NM_142259.4,3086
44849,NP_001262621.1,488,NM_001275692.2,3840
44849,NP_732102.1,488,NM_169697.3,2786
44849,NP_001262620.1,537,NM_001275691.2,3592
44849,NP_476685.1,540,NM_057337.3,2720
41948,NP_650518.1,270,NM_142261.3,1047
41949,NP_001262622.1,259,NM_001275693.1,1113
41949,NP_650519.1,259,NM_142262.2,954
41949,NP_001303466.1,263,NM_001316537.1,966
44432,NP_524751.3,717,NM_080012.4,2488
41951,NP_650520.1,247,NM_142263.4,973
41952,NP_001247129.1,2082,NM_001260200.2,7551
41952,NP_001247130.1,2074,NM_001260201.2,7527
41952,NP_001163627.1,2050,NM_001170156.2,7455
41952,NP_732105.2,2042,NM_169698.3,7431
41952,NP_001247131.1,2050,NM_001260202.1,7118
41953,NP_650521.1,1732,NM_142264.3,5379
41955,NP_732108.2,2148,NM_169700.3,6686
41955,NP_732109.2,2194,NM_169701.3,7418
41955,NP_001262623.1,1113,NM_001275694.1,3941
41955,NP_732111.1,1134,NM_169703.1,4004
41955,NP_001036715.1,2160,NM_001043250.2,6782
41955,NP_001036716.1,1923,NM_001043251.2,6509
41955,NP_732110.2,920,NM_170650.4,2923
41955,NP_001189233.1,533,NM_001202304.1,2015
318250,NP_732112.1,552,NM_169704.3,2013
41954,NP_001287352.1,387,NM_001300423.1,1627
41954,NP_650522.1,387,NM_142265.3,1583
41957,NP_001287354.1,530,NM_001300425.1,4869
41957,NP_732114.1,530,NM_169706.2,3714
41957,NP_732115.1,530,NM_169707.2,3649
41957,NP_732113.3,611,NM_169705.2,3649
41957,NP_001287353.1,530,NM_001300424.1,3301
41958,NP_001287355.1,787,NM_001300426.1,4025
41958,NP_476709.1,787,NM_057361.4,3781
41959,NP_001303436.1,226,NM_001316507.1,2392
41959,NP_650523.1,226,NM_142266.3,1487
41959,NP_001287356.1,226,NM_001300427.1,995
41960,NP_001287357.1,330,NM_001300428.1,2396
41960,NP_650524.1,330,NM_142267.3,2146
41961,NP_001287360.1,273,NM_001300431.1,1333
41961,NP_524376.2,274,NM_079652.3,1336
41961,NP_001287358.1,279,NM_001300429.1,1351
41961,NP_001287359.1,283,NM_001300430.1,1363
41962,NP_001097812.1,603,NM_001104342.4,3869
41962,NP_001247133.1,569,NM_001260204.1,3739
41962,NP_001247132.1,569,NM_001260203.1,2790
41962,NP_650525.1,569,NM_142268.2,2772
41962,NP_001247134.1,569,NM_001260205.1,2716
41963,NP_650526.1,670,NM_142269.3,2398
41963,NP_001097813.1,606,NM_001104343.2,2206
41964,NP_001034056.1,297,NM_001038967.2,1454
41964,NP_650527.2,371,NM_142270.2,1392
41965,NP_001303441.1,150,NM_001316512.1,1240
41965,NP_001303440.1,150,NM_001316511.1,3336
41965,NP_524377.1,150,NM_079653.3,669
47384,NP_524378.1,292,NM_079654.3,1855
47384,NP_001287361.1,292,NM_001300432.1,2071
41967,NP_650528.1,555,NM_142271.3,2126
318663,NP_001287362.1,222,NM_001300433.1,1425
318663,NP_732119.1,222,NM_169708.2,775
41968,NP_536744.2,146,NM_080496.4,575
53562,NP_524994.2,916,NM_080255.3,4341
53562,NP_732120.1,912,NM_169709.2,4066
53565,NP_001247135.1,604,NM_001260206.1,2404
53565,NP_524996.1,604,NM_080257.4,2437
41971,NP_524379.2,689,NM_079655.4,2497
41972,NP_650529.2,369,NM_142272.2,1287
41973,NP_650530.2,1193,NM_142273.4,3797
49701,NP_732125.2,468,NM_169713.5,2945
49701,NP_001262624.1,537,NM_001275695.1,2945
49701,NP_001262625.1,468,NM_001275696.1,5623
49701,NP_001247137.1,521,NM_001260208.2,3386
49701,NP_001247138.1,496,NM_001260209.2,3311
49701,NP_001163628.1,474,NM_001170157.2,3245
49701,NP_732124.3,468,NM_169712.4,3227
49701,NP_788683.1,463,NM_176506.4,3212
49701,NP_001014626.1,468,NM_001014626.4,3149
49701,NP_001014628.1,358,NM_001014628.3,2171
49701,NP_001369018.1,448,NM_001382189.1,2755
49701,NP_732123.1,422,NM_169711.5,2677
49701,NP_524941.3,427,NM_080202.6,2330
49701,NP_001369019.1,399,NM_001382190.1,1968
49701,NP_001369020.1,339,NM_001382191.1,1788
49701,NP_001014627.2,476,NM_001014627.2,1959
41975,NP_536747.2,495,NM_080499.3,2011
53437,NP_001262627.1,1114,NM_001275698.1,4401
53437,NP_524987.1,1114,NM_080248.3,4835
53437,NP_001262626.1,1114,NM_001275697.1,5042
14462479,NP_001262628.1,66,NM_001275699.1,352
41977,NP_650531.1,485,NM_142274.2,1581
41978,NP_650532.2,491,NM_142275.3,1670
41979,NP_650533.1,502,NM_142276.4,1653
53443,NP_001247139.1,255,NM_001260210.2,2576
53443,NP_652611.1,255,NM_144354.3,1392
41981,NP_650534.2,924,NM_142277.3,3276
41982,NP_001262629.1,179,NM_001275700.1,1041
41982,NP_001287363.1,179,NM_001300434.1,1093
41982,NP_650535.1,148,NM_142278.3,1749
41982,NP_732131.1,179,NM_169714.3,1842
41983,NP_477445.1,173,NM_058097.6,847
41984,NP_001287364.1,165,NM_001300435.1,1086
41984,NP_650536.1,165,NM_142279.3,966
8674030,NP_001287365.1,60,NM_001300436.1,1367
8674030,NP_001262630.1,60,NM_001275701.1,1081
8674030,NP_001303489.1,60,NM_001316560.1,910
8674030,NP_732133.1,60,NM_169715.2,762
41985,NP_650537.3,123,NM_142280.2,1076
41986,NP_650538.1,637,NM_142281.3,2591
41986,NP_732134.1,637,NM_169716.2,2599
41987,NP_001138059.2,215,NM_001144587.3,1481
41987,NP_650539.2,215,NM_142282.3,965
41988,NP_476748.1,884,NM_057400.4,5184
41988,NP_001163629.2,1015,NM_001170158.3,3997
41988,NP_001247140.1,1015,NM_001260211.2,4019
318657,NP_001262631.1,445,NM_001275702.1,1525
318657,NP_732136.2,454,NM_169717.2,1482
318657,NP_001163630.1,391,NM_001170159.1,1485
318657,NP_001262632.1,391,NM_001275703.1,1454
318657,NP_001262633.1,67,NM_001275704.1,649
318657,NP_001262634.1,129,NM_001275705.1,643
41989,NP_650540.1,419,NM_142283.4,1569
41990,NP_650541.1,204,NM_142284.4,1054
41990,NP_732137.1,286,NM_169718.3,966
41991,NP_524380.1,113,NM_079656.4,491
41992,NP_001262635.1,1028,NM_001275706.1,3473
41992,NP_001034058.1,998,NM_001038969.2,3383
41992,NP_650542.1,1067,NM_142285.2,3590
41993,NP_001262636.1,263,NM_001275707.1,1111
41993,NP_650543.1,263,NM_142286.3,948
41994,NP_001262637.1,454,NM_001275708.1,1754
41994,NP_650544.1,454,NM_142287.2,1511
41995,NP_001262638.1,583,NM_001275709.1,4983
41995,NP_732141.2,569,NM_169719.3,4983
41995,NP_650545.2,569,NM_142288.4,3244
41996,NP_001036717.1,268,NM_001043252.3,929
41997,NP_650547.1,330,NM_142290.3,1838
7354465,NP_001138060.1,3441,NM_001144588.2,10901
42000,NP_477442.1,327,NM_058094.5,1196
42000,NP_001262639.1,325,NM_001275710.1,1190
42001,NP_001036719.1,667,NM_001043254.2,2274
42001,NP_001036718.1,667,NM_001043253.1,2339
42002,NP_650551.1,669,NM_142294.4,2784
42003,NP_001036720.1,182,NM_001043255.2,662
42003,NP_732147.1,182,NM_169721.2,595
42004,NP_650552.3,120,NM_142295.4,470
42005,NP_650553.1,261,NM_142296.3,1390
42006,NP_650554.3,2240,NM_142297.4,6918
42007,NP_650555.2,362,NM_142298.2,1089
42008,NP_477462.1,308,NM_058114.4,1111
7354466,NP_001189234.1,831,NM_001202305.2,4336
7354466,NP_001138061.1,822,NM_001144589.3,4309
7354466,NP_001262641.1,813,NM_001275712.1,4282
7354466,NP_001247143.1,804,NM_001260214.2,4255
7354466,NP_001189235.2,770,NM_001202306.2,3555
7354466,NP_001163631.2,601,NM_001170160.2,3646
7354466,NP_001247141.2,808,NM_001260212.2,4267
7354466,NP_001247142.1,799,NM_001260213.2,4240
7354466,NP_001138064.2,765,NM_001144592.3,3540
7354466,NP_001262640.1,596,NM_001275711.1,3631
7354466,NP_001138063.2,670,NM_001144591.3,5659
7354466,NP_001138062.2,665,NM_001144590.3,5644
42013,NP_650560.1,495,NM_142303.4,1644
42014,NP_650561.1,119,NM_142304.2,442
42015,NP_524381.1,184,NM_079657.4,1283
42016,NP_650562.1,442,NM_142305.2,2200
42017,NP_650563.2,552,NM_142306.4,2423
42018,NP_001262642.1,102,NM_001275713.1,518
42018,NP_001262643.1,102,NM_001275714.1,579
42018,NP_536741.1,102,NM_080493.3,569
42019,NP_001262644.2,493,NM_001275715.1,1671
42019,NP_650564.2,465,NM_142307.2,1684
42020,NP_650565.2,278,NM_142308.2,938
42021,NP_650566.1,499,NM_142309.2,1674
42022,NP_650567.1,499,NM_142310.2,1712
42023,NP_650568.2,510,NM_142311.4,1688
42024,NP_650569.1,473,NM_142312.2,1660
42025,NP_001262645.1,661,NM_001275716.1,4814
42025,NP_001138066.1,636,NM_001144594.2,3303
42025,NP_001097814.1,662,NM_001104344.2,3094
42025,NP_732164.1,655,NM_169724.2,3073
42025,NP_001138065.1,624,NM_001144593.2,3214
42025,NP_732165.1,652,NM_169725.2,3011
42025,NP_732166.1,649,NM_169726.2,3002
42026,NP_001262646.1,630,NM_001275717.1,2908
42026,NP_536740.1,630,NM_080492.3,2569
42027,NP_650570.1,197,NM_142313.3,1294
42027,NP_001262647.1,197,NM_001275718.1,1178
42028,NP_650571.2,543,NM_142314.3,1811
42029,NP_732167.1,544,NM_169727.2,2165
42029,NP_001189236.1,544,NM_001202307.2,2086
42029,NP_001189237.1,544,NM_001202308.2,2071
42029,NP_650572.2,544,NM_142315.4,2027
42030,NP_650573.1,359,NM_142316.2,1177
42031,NP_650574.2,308,NM_142317.3,1103
42032,NP_536776.2,628,NM_080515.3,2289
42034,NP_996219.1,355,NM_206497.3,4180
42034,NP_732173.1,372,NM_169730.3,4231
42034,NP_536752.1,389,NM_080504.4,4282
42034,NP_536748.1,346,NM_080500.4,3628
42034,NP_732172.1,380,NM_169729.3,3117
42034,NP_732171.1,363,NM_169728.3,2784
326131,NP_732175.1,101,NM_169732.2,594
42036,NP_536732.1,507,NM_080484.3,1711
42037,NP_001247145.1,330,NM_001260216.2,5269
42037,NP_476693.1,330,NM_057345.5,4458
42037,NP_001163632.1,330,NM_001170161.2,4559
42037,NP_732176.1,590,NM_169733.5,3935
76382456,NP_001401044.1,9,NM_001414137.1,1754
76382456,NP_001401045.1,20,NM_001414138.1,1754
47763,NP_996220.1,270,NM_206498.2,3701
47763,NP_001303474.1,270,NM_001316545.1,3715
47763,NP_001303472.1,493,NM_001316543.1,4870
47763,NP_001303471.1,270,NM_001316542.1,8184
47763,NP_732180.1,270,NM_169735.2,3251
47763,NP_650577.1,270,NM_142320.2,3078
47763,NP_732181.1,270,NM_169736.2,3260
47763,NP_001262648.1,323,NM_001275719.2,3260
47763,NP_001303473.1,286,NM_001316544.1,3260
47763,NP_524896.2,493,NM_080157.3,4415
42041,NP_650578.1,88,NM_142321.2,494
44964,NP_524801.1,553,NM_080062.2,1856
42043,NP_996221.1,504,NM_206499.2,1969
42043,NP_996222.1,492,NM_206500.2,1780
42044,NP_650579.1,94,NM_142322.2,837
42044,NP_001287366.1,94,NM_001300437.1,949
42044,NP_001262649.1,94,NM_001275720.1,752
64872,NP_001262650.1,280,NM_001275721.1,1488
64872,NP_525017.1,280,NM_080278.3,1390
42045,NP_001262651.1,282,NM_001275722.1,1216
42045,NP_650580.1,282,NM_142323.2,1088
318655,NP_732186.1,280,NM_169737.3,1399
42046,NP_650581.1,282,NM_142324.2,1230
42046,NP_001262652.1,282,NM_001275723.1,1089
42047,NP_650582.1,552,NM_142325.3,1979
42048,NP_650583.1,784,NM_142326.3,2558
42049,NP_001262653.1,697,NM_001275724.1,2390
42049,NP_650584.1,697,NM_142327.3,2341
42050,NP_650585.1,712,NM_142328.4,2368
42050,NP_001247146.1,732,NM_001260217.2,2360
2768671,NP_996223.1,690,NM_206501.3,2558
2768671,NP_001262654.1,688,NM_001275725.1,2552
2768671,NP_001163633.1,690,NM_001170162.2,2231
42051,NP_650586.2,481,NM_142329.4,2341
42053,NP_650587.1,594,NM_142330.3,1835
318652,NP_001247147.1,187,NM_001260218.2,1653
318652,NP_732191.1,434,NM_169739.3,1588
42054,NP_001262655.1,649,NM_001275726.1,2214
42054,NP_650588.2,649,NM_142331.2,2086
42055,NP_001287368.1,876,NM_001300439.1,2988
42055,NP_001287367.1,878,NM_001300438.1,2994
42055,NP_650589.2,879,NM_142332.3,2997
42056,NP_650590.1,302,NM_142333.3,1102
42057,NP_650591.1,322,NM_142334.3,1185
42058,NP_001287369.1,968,NM_001300440.1,4285
