NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
117503,NP_476704.1,384,NM_057356.5,1412
8674002,NP_001163539.1,120,NM_001170068.1,363
40883,NP_649716.1,410,NM_141459.2,1380
326145,NP_731155.2,289,NM_169182.2,1030
40884,NP_731156.1,301,NM_169183.3,1107
12798047,NP_001246961.1,122,NM_001260032.1,584
40885,NP_731158.1,200,NM_169184.2,756
40886,NP_524253.1,72,NM_079529.3,415
40887,NP_524254.1,55,NM_079530.4,363
40888,NP_524255.2,74,NM_079531.3,415
40889,NP_524256.1,63,NM_079532.3,358
40890,NP_649719.2,965,NM_141462.2,3262
10178825,NP_001189191.1,188,NM_001202262.2,765
40891,NP_649720.2,644,NM_141463.2,1935
40892,NP_649721.2,580,NM_141464.2,1878
40893,NP_649722.1,229,NM_141465.3,1230
40894,NP_788592.1,281,NM_176415.3,911
40896,NP_001246962.1,581,NM_001260033.2,2015
10178806,NP_001189192.1,52,NM_001202263.1,255
40897,NP_731165.2,587,NM_169187.3,3455
40898,NP_649725.2,365,NM_141468.1,1426
40899,NP_524259.2,574,NM_079535.3,2646
40900,NP_524260.1,153,NM_079536.3,637
40901,NP_524261.1,572,NM_079537.4,2017
40902,NP_524262.1,568,NM_079538.3,1836
40903,NP_001246964.1,255,NM_001260035.1,969
40904,NP_524264.1,450,NM_079540.6,1980
40905,NP_001246965.1,543,NM_001260036.2,2490
40906,NP_524266.1,541,NM_079542.4,1749
40907,NP_001163540.1,543,NM_001170069.1,1834
40908,NP_001262345.1,566,NM_001275416.2,2141
40909,NP_524269.3,565,NM_079545.4,2123
19835450,NP_001287211.1,58,NM_001300282.1,291
40912,NP_731170.2,1159,NM_169190.2,6650
40913,NP_731172.2,1354,NM_169191.4,6006
40915,NP_001287212.1,449,NM_001300283.1,1820
12798054,NP_001262346.1,132,NM_001275417.1,491
40916,NP_649732.1,386,NM_141475.3,1361
40917,NP_649733.2,187,NM_141476.3,775
40918,NP_731175.2,391,NM_169193.3,1939
40919,NP_649735.1,191,NM_141478.2,779
59143,NP_652650.2,418,NM_144393.3,1408
59141,NP_652648.1,433,NM_144391.3,1567
59144,NP_001097703.1,409,NM_001104233.1,1509
59142,NP_652649.1,438,NM_144392.2,1487
40920,NP_649736.3,469,NM_141479.3,1864
40921,NP_649737.1,429,NM_141480.2,1510
59140,NP_652647.2,410,NM_144390.3,1336
40922,NP_001138022.2,488,NM_001144550.2,2573
40923,NP_649739.1,358,NM_141482.2,1432
40924,NP_001262348.1,545,NM_001275419.1,3339
40925,NP_731186.2,246,NM_169194.4,1253
318753,NP_731188.1,257,NM_169196.2,981
5740362,NP_001246971.1,1936,NM_001260042.1,7323
40928,NP_001097706.1,882,NM_001104236.3,3190
40929,NP_001262351.1,594,NM_001275422.1,2748
40932,NP_524270.2,395,NM_079546.3,1293
40931,NP_996181.1,986,NM_206459.2,3758
40933,NP_001287215.1,915,NM_001300286.1,3292
40934,NP_649748.1,479,NM_141491.3,2261
40935,NP_001246972.1,546,NM_001260043.1,2105
40936,NP_649749.2,153,NM_141492.3,1210
40937,NP_649750.1,434,NM_141493.4,1811
40938,NP_001246974.1,945,NM_001260045.1,3399
45894,NP_524850.2,1061,NM_080111.4,3543
40940,NP_001262353.1,572,NM_001275424.1,4010
40941,NP_001262354.2,629,NM_001275425.1,2198
40942,NP_001163543.1,153,NM_001170072.2,604
8674093,NP_001163544.1,160,NM_001170073.1,685
40943,NP_649754.1,329,NM_141497.2,1974
40944,NP_001262358.1,221,NM_001275429.1,1091
8674119,NP_001163545.1,95,NM_001170074.2,580
40945,NP_001246976.1,869,NM_001260047.1,2988
40946,NP_649757.1,329,NM_141500.2,1309
49997,NP_652181.1,149,NM_143924.2,772
40947,NP_649758.1,415,NM_141501.2,1488
40948,NP_649759.1,495,NM_141502.3,1822
40949,NP_649760.1,721,NM_141503.4,2649
40950,NP_001262364.1,2172,NM_001275435.1,7322
48239,NP_524908.1,325,NM_080169.3,1094
40952,NP_001262365.1,276,NM_001275436.1,1164
40953,NP_001303469.1,231,NM_001316540.1,1880
44910,NP_001303425.1,947,NM_001316496.1,3987
12798056,NP_001246979.1,95,NM_001260050.3,1067
12798057,NP_001246981.1,56,NM_001260052.1,225
12798058,NP_001246982.1,53,NM_001260053.1,329
40955,NP_649764.1,1019,NM_141507.2,4823
40956,NP_649765.1,530,NM_141508.2,1976
40957,NP_001097707.1,536,NM_001104237.2,1879
40958,NP_524273.1,476,NM_079549.3,2919
40959,NP_649767.1,703,NM_141510.4,2375
40960,NP_649768.2,272,NM_141511.3,883
40961,NP_001287226.1,186,NM_001300297.1,1901
40962,NP_001262366.1,712,NM_001275437.2,4090
3771856,NP_001027150.1,180,NM_001031979.2,582
40963,NP_649770.1,533,NM_141513.3,1778
40964,NP_001163549.1,559,NM_001170078.2,1983
40965,NP_001287227.1,737,NM_001300298.1,3144
40966,NP_001027151.1,555,NM_001031980.2,2084
40967,NP_649774.1,304,NM_141517.4,2815
3771984,NP_001287228.1,491,NM_001300299.1,3544
3772658,NP_001287230.1,478,NM_001300301.1,3544
50001,NP_652183.2,490,NM_143926.2,1542
40970,NP_731221.2,556,NM_169212.3,2399
40972,NP_524274.1,603,NM_079550.4,2135
40973,NP_477121.1,887,NM_057773.4,2898
40974,NP_649777.1,613,NM_141520.3,1954
40975,NP_731223.1,312,NM_169213.2,1223
40976,NP_649778.1,140,NM_141521.2,681
40977,NP_649779.1,240,NM_141522.2,1122
318749,NP_731226.2,232,NM_169214.3,741
40978,NP_731227.1,383,NM_169215.2,1275
40979,NP_001246983.1,1667,NM_001260054.2,5550
40980,NP_524275.1,354,NM_079551.4,1220
40981,NP_649782.1,337,NM_141525.2,1225
40982,NP_649783.2,178,NM_141526.4,1085
40983,NP_649784.1,320,NM_141527.3,1063
40984,NP_001246985.1,323,NM_001260056.1,1437
40985,NP_649786.1,261,NM_141529.3,935
40986,NP_649787.2,262,NM_141530.2,910
40987,NP_649788.2,399,NM_141531.3,1481
40988,NP_649789.1,392,NM_141532.3,1643
40989,NP_649790.1,174,NM_141533.4,953
40990,NP_001036687.1,370,NM_001043222.3,2566
40991,NP_524277.1,397,NM_079553.1,1194
40992,NP_649791.1,139,NM_141534.3,616
50002,NP_001246986.1,98,NM_001260057.1,566
40993,NP_476886.1,184,NM_057538.3,656
40994,NP_649792.3,523,NM_141535.4,1856
40995,NP_649793.1,106,NM_141536.3,587
40996,NP_731237.1,786,NM_169217.3,2613
40997,NP_649795.1,466,NM_141538.2,1524
40998,NP_649796.1,523,NM_141539.4,3003
40999,NP_731242.1,348,NM_169221.3,1335
41000,NP_649797.2,642,NM_141540.3,2146
41001,NP_649798.3,354,NM_141541.3,1069
50003,NP_731246.2,1876,NM_169222.3,9306
41006,NP_001334691.1,180,NM_001347742.1,543
41007,NP_524279.2,390,NM_079555.2,1173
41008,NP_524280.2,389,NM_079556.3,1170
41009,NP_649803.1,455,NM_141546.4,2126
318744,NP_731250.1,455,NM_169224.2,1736
41010,NP_001287233.1,455,NM_001300304.1,2464
5740784,NP_001097709.1,67,NM_001104239.2,455
41011,NP_524281.1,412,NM_079557.3,1239
41013,NP_001287235.1,421,NM_001300306.1,2108
326141,NP_731252.1,155,NM_169226.2,581
318747,NP_001287236.1,141,NM_001300307.1,717
41014,NP_731254.2,1411,NM_169228.3,4682
41017,NP_001262373.1,947,NM_001275444.2,4014
41018,NP_001262374.1,467,NM_001275445.1,1404
41019,NP_001287239.1,502,NM_001300310.1,2138
41020,NP_001262375.1,424,NM_001275446.1,4110
41021,NP_649808.1,91,NM_141551.2,410
41022,NP_599138.3,405,NM_134311.3,1472
41023,NP_649809.1,160,NM_141552.4,699
8674035,NP_001189193.1,77,NM_001202264.2,511
45826,NP_001262379.1,801,NM_001275450.1,3970
41025,NP_001303456.1,826,NM_001316527.1,3112
41026,NP_001262380.1,583,NM_001275451.2,2796
41027,NP_649812.2,626,NM_141555.2,2493
41028,NP_524284.1,306,NM_079560.5,1036
41029,NP_649813.1,275,NM_141556.5,1021
41031,NP_001262381.1,154,NM_001275452.1,816
41030,NP_649814.1,348,NM_141557.2,1254
2768664,NP_996182.2,313,NM_206460.3,965
14462442,NP_001262382.1,53,NM_001275453.1,384
41032,NP_731267.1,758,NM_169233.2,3338
41034,NP_001262383.1,96,NM_001275454.1,2904
41033,NP_731269.2,559,NM_169235.4,1956
41035,NP_001163553.1,136,NM_001170082.2,2812
41036,NP_649819.1,149,NM_141562.3,1908
41037,NP_731272.1,441,NM_169237.2,1620
41038,NP_001287241.1,370,NM_001300312.1,1862
41039,NP_649822.2,312,NM_141565.4,1141
41040,NP_649823.2,399,NM_141566.2,1328
41041,NP_649824.1,346,NM_141567.2,1159
41042,NP_649825.1,418,NM_141568.3,1519
41043,NP_649826.3,942,NM_141569.4,3092
41044,NP_649827.2,709,NM_141570.3,3476
41045,NP_001246993.1,492,NM_001260064.2,2253
41046,NP_001246994.1,494,NM_001260065.2,7398
4379850,NP_001262385.1,202,NM_001275456.1,3470
41047,NP_649830.2,440,NM_141573.4,1562
41048,NP_649831.1,405,NM_141574.4,1271
5740866,NP_001097710.1,85,NM_001104240.1,307
3771985,NP_001262387.1,1041,NM_001275458.2,7780
8674049,NP_001303416.1,1264,NM_001316487.1,7780
251270,NP_788598.1,476,NM_176421.3,1545
326328,NP_788599.1,177,NM_176422.2,677
41052,NP_649833.1,605,NM_141576.2,2139
41054,NP_649835.1,544,NM_141578.2,1964
41055,NP_001262388.1,622,NM_001275459.1,2186
41056,NP_649837.1,254,NM_141580.3,1207
41057,NP_001262389.1,207,NM_001275460.1,2072
41058,NP_001262390.1,285,NM_001275461.2,6145
50005,NP_652187.1,94,NM_143930.3,431
41059,NP_649840.1,154,NM_141583.4,955
41060,NP_996185.1,707,NM_206463.3,2450
41062,NP_001246998.1,2395,NM_001260069.2,8533
41066,NP_731295.1,606,NM_169248.4,2869
41067,NP_001163558.1,503,NM_001170087.2,1767
41068,NP_649847.1,581,NM_141590.4,1885
41069,NP_001262393.1,592,NM_001275464.1,4569
41070,NP_649849.1,255,NM_141592.3,1078
41071,NP_649850.1,311,NM_141593.4,1408
41072,NP_001287243.1,1658,NM_001300314.1,5607
41073,NP_649852.2,588,NM_141595.3,2136
41074,NP_001262394.1,340,NM_001275465.1,1733
41075,NP_731299.1,716,NM_169249.2,2578
41076,NP_649855.3,274,NM_141598.3,857
41078,NP_649857.1,359,NM_141600.2,1195
41079,NP_649858.1,205,NM_141601.2,914
41080,NP_649859.1,380,NM_141602.4,1575
41081,NP_649860.1,421,NM_141603.3,1813
41082,NP_649861.3,599,NM_141604.3,2545
50007,NP_652189.1,85,NM_143932.3,370
41083,NP_649862.1,368,NM_141605.2,1262
41084,NP_731308.1,642,NM_169254.2,3108
41085,NP_476652.1,754,NM_057304.5,3992
41086,NP_001163564.1,538,NM_001170093.2,2479
47895,NP_476929.1,309,NM_057581.5,1257
41087,NP_477094.1,971,NM_057746.4,3499
41089,NP_477476.1,242,NM_058128.5,1352
41090,NP_001262402.1,1345,NM_001275473.1,5356
41091,NP_649865.1,557,NM_141608.3,1882
41092,NP_649866.1,337,NM_141609.3,1121
41094,NP_001262403.1,1533,NM_001275474.1,10223
41093,NP_649867.1,417,NM_141610.3,1525
41095,NP_731320.1,355,NM_169262.2,1811
41096,NP_649868.1,1342,NM_141611.2,4239
41097,NP_649869.1,531,NM_141612.3,1959
41098,NP_001287244.1,316,NM_001300315.1,1528
41100,NP_649872.2,443,NM_141615.2,1393
41101,NP_649873.1,277,NM_141616.2,908
41102,NP_649874.1,195,NM_141617.3,708
41103,NP_649875.1,242,NM_141618.4,963
41104,NP_649876.1,320,NM_141619.3,1468
41105,NP_731326.2,268,NM_169263.2,1428
45399,NP_524826.1,430,NM_080087.3,1683
41107,NP_649877.1,833,NM_141620.3,2741
41109,NP_001163567.1,178,NM_001170096.2,2682
41108,NP_649878.1,174,NM_141621.2,592
41110,NP_649880.1,265,NM_141623.2,857
41111,NP_649881.1,265,NM_141624.3,873
41112,NP_731331.1,520,NM_169265.2,1684
41113,NP_649883.1,258,NM_141626.2,1504
41114,NP_001287246.1,199,NM_001300317.1,6468
14462445,NP_001027159.2,372,NM_001031988.3,2529
41116,NP_731339.1,350,NM_169272.2,1282
41117,NP_649886.1,469,NM_141629.3,1634
41118,NP_524288.3,1325,NM_079564.4,4958
41119,NP_524289.1,392,NM_079565.3,1179
4379851,NP_001036690.1,101,NM_001043225.2,428
41120,NP_649887.1,168,NM_141630.2,771
41121,NP_649888.1,283,NM_141631.3,1069
41122,NP_649889.1,448,NM_141632.1,1578
8674100,NP_001163568.1,76,NM_001170097.2,2767
41123,NP_649890.1,694,NM_141633.2,2767
19835876,NP_001287251.1,98,NM_001300322.1,476
41124,NP_524290.2,446,NM_079566.4,1841
41125,NP_649891.1,340,NM_141634.2,1727
41126,NP_001262413.1,1109,NM_001275484.1,4002
44258,NP_001262415.1,780,NM_001275486.1,3624
41132,NP_649894.1,246,NM_141637.3,913
41133,NP_649895.1,227,NM_141638.3,1062
41134,NP_001287254.2,2005,NM_001300325.1,12444
41135,NP_649897.4,546,NM_141640.5,1862
41136,NP_001247003.1,214,NM_001260074.1,1205
41137,NP_649898.1,308,NM_141641.4,1156
41138,NP_649899.1,632,NM_141642.3,2358
41140,NP_476699.1,189,NM_057351.5,1958
41139,NP_477099.1,463,NM_057751.4,1444
41141,NP_788610.1,271,NM_176433.2,905
261329,NP_001097723.1,1220,NM_001104253.3,4955
41143,NP_001287255.1,854,NM_001300326.1,3025
41144,NP_001163570.1,720,NM_001170099.3,4774
41145,NP_731367.2,1173,NM_169292.3,4671
41147,NP_649903.1,374,NM_141646.2,1370
41148,NP_649904.2,521,NM_141647.5,1652
41149,NP_649905.1,439,NM_141648.3,1750
41150,NP_649906.1,426,NM_141649.2,1755
41151,NP_001262421.1,340,NM_001275492.1,1225
41152,NP_649908.1,327,NM_141651.3,1479
41153,NP_649909.1,574,NM_141652.2,2055
41154,NP_649910.3,831,NM_141653.5,2734
41155,NP_649911.1,258,NM_141654.2,1028
41156,NP_649912.1,151,NM_141655.2,681
41157,NP_649913.1,154,NM_141656.2,1147
41158,NP_731378.1,514,NM_169296.3,2728
41159,NP_649914.1,874,NM_141657.4,3125
41160,NP_649915.1,607,NM_141658.5,3094
3771825,NP_001027165.1,168,NM_001031994.1,507
41161,NP_649916.1,498,NM_141659.4,2217
41162,NP_001014611.1,399,NM_001014611.3,1535
41163,NP_649918.1,866,NM_141661.2,4099
41164,NP_649919.1,213,NM_141662.3,847
41165,NP_649920.2,383,NM_141663.4,1295
41166,NP_001262430.1,406,NM_001275501.1,1677
41167,NP_731384.1,287,NM_169298.3,1511
41168,NP_731385.1,877,NM_169299.2,4069
41170,NP_001097725.2,356,NM_001104255.3,2372
41169,NP_524294.2,286,NM_079570.4,1177
41171,NP_001287256.1,4724,NM_001300327.1,14566
41172,NP_649924.1,702,NM_141667.3,2197
41173,NP_649925.1,184,NM_141668.3,1120
41174,NP_649926.2,387,NM_141669.3,1392
41175,NP_001262431.1,557,NM_001275502.1,2062
41177,NP_788616.1,216,NM_176439.3,946
41176,NP_649928.1,249,NM_141671.4,1263
41178,NP_731390.1,784,NM_169301.3,2514
318890,NP_001189205.1,244,NM_001202276.2,3535
318260,NP_788618.1,249,NM_176441.2,1264
261629,NP_001163573.1,844,NM_001170102.2,3551
41179,NP_649931.1,778,NM_141674.3,3679
41180,NP_524295.1,857,NM_079571.2,3190
41181,NP_001287262.1,2887,NM_001300333.1,9083
41182,NP_001247011.1,520,NM_001260082.3,3552
41183,NP_524297.1,449,NM_079573.5,1560
41184,NP_001262432.1,939,NM_001275503.1,4429
41185,NP_001097727.1,307,NM_001104257.2,1659
5740854,NP_001097728.2,511,NM_001104258.2,2214
318722,NP_731395.1,157,NM_169305.3,720
41187,NP_001287263.1,252,NM_001300334.1,1519
49779,NP_524946.1,520,NM_080207.3,2509
41189,NP_649937.1,1080,NM_141680.2,3376
41190,NP_649938.2,405,NM_141681.4,1432
41191,NP_649939.1,678,NM_141682.4,2527
41192,NP_649940.1,396,NM_141683.3,1410
41193,NP_524298.1,212,NM_079574.3,1846
41194,NP_001163576.1,576,NM_001170105.2,2177
44728,NP_651988.2,249,NM_143731.6,1819
41195,NP_001014612.1,178,NM_001014612.3,1506
41197,NP_649943.2,204,NM_141686.3,956
41198,NP_001036699.1,630,NM_001043234.2,2175
41199,NP_649945.1,814,NM_141688.1,2652
41200,NP_731407.2,56,NM_169311.2,1007
41201,NP_001097731.1,424,NM_001104261.2,1695
41202,NP_001262438.1,40,NM_001275509.1,700
41203,NP_649948.1,233,NM_141691.2,3431
41204,NP_001303482.1,449,NM_001316553.1,3095
41205,NP_649950.1,379,NM_141693.3,1384
41206,NP_649951.1,868,NM_141694.3,3515
41207,NP_001369000.1,787,NM_001382203.1,3180
41208,NP_649953.1,605,NM_141696.3,2069
41209,NP_001262441.1,1182,NM_001275512.1,5638
41210,NP_649955.1,265,NM_141698.2,990
41211,NP_649956.1,257,NM_141699.3,933
41212,NP_649957.1,262,NM_141700.3,980
41213,NP_649958.2,265,NM_141701.3,901
41214,NP_731419.1,264,NM_169312.3,900
10178851,NP_001189206.1,138,NM_001202277.1,621
5740537,NP_001097733.2,170,NM_001104263.3,825
41215,NP_001262442.1,299,NM_001275513.1,4539
41217,NP_001262443.1,950,NM_001275514.1,4308
54520457,NP_001369001.1,69,NM_001382173.1,4308
41219,NP_001262445.1,530,NM_001275516.1,3071
117475,NP_731426.1,397,NM_169314.1,1194
41221,NP_649965.2,640,NM_141708.3,2299
41222,NP_649966.1,173,NM_141709.3,1244
41225,NP_001247015.1,4743,NM_001260086.3,15345
318716,NP_001287265.1,156,NM_001300336.1,778
41226,NP_649969.1,331,NM_141712.4,1102
41227,NP_649970.1,203,NM_141713.4,770
41228,NP_649971.1,452,NM_141714.4,1512
41229,NP_649972.1,203,NM_141715.3,1002
41230,NP_649973.1,585,NM_141716.3,2061
41231,NP_649974.1,381,NM_141717.3,1248
326136,NP_731439.2,168,NM_169323.3,661
41232,NP_649975.1,173,NM_141718.2,661
41233,NP_649976.1,165,NM_141719.2,708
3772504,NP_001027166.1,212,NM_001031995.1,639
3771784,NP_001027167.1,195,NM_001031996.1,588
3771958,NP_001027168.1,164,NM_001031997.1,495
3772181,NP_001027169.1,183,NM_001031998.1,552
41235,NP_001262446.1,775,NM_001275517.1,2454
41236,NP_649978.2,479,NM_141721.2,1486
37528,NP_001247017.1,729,NM_001260088.1,4426
41238,NP_001287268.1,304,NM_001300339.1,2067
41239,NP_649980.1,283,NM_141723.2,1002
326144,NP_001097736.1,64,NM_001104266.3,490
47137,NP_649981.1,689,NM_141724.4,2674
47877,NP_001287269.1,499,NM_001300340.1,3856
41242,NP_001262451.1,872,NM_001275522.1,3399
10178930,NP_001189207.1,70,NM_001202278.2,359
49580,NP_652072.1,683,NM_143815.4,3610
5740723,NP_001356898.1,181,NM_001370009.1,546
41244,NP_649983.2,634,NM_141726.3,2006
53431,NP_001247018.1,784,NM_001260089.2,3074
41246,NP_001262454.1,441,NM_001275525.1,1966
41247,NP_731459.2,1041,NM_169334.3,5803
41248,NP_731461.1,210,NM_169336.4,1591
41249,NP_649985.1,240,NM_141728.4,855
41250,NP_001036701.1,171,NM_001043236.4,1060
4379852,NP_001036703.1,114,NM_001043238.2,611
41252,NP_001287272.1,3213,NM_001300343.1,10000
41253,NP_649989.1,985,NM_141732.2,3197
41254,NP_649990.2,325,NM_141733.3,1114
53439,NP_652608.1,456,NM_144351.4,1659
41256,NP_001369005.1,2803,NM_001382101.1,10122
41259,NP_001262459.1,573,NM_001275530.1,2601
41260,NP_001262460.1,4976,NM_001275531.2,15702
41261,NP_649996.1,288,NM_141739.2,1001
41262,NP_731472.1,1430,NM_169338.2,4775
41263,NP_731474.1,674,NM_169340.2,2407
41264,NP_649998.2,199,NM_141741.2,660
318715,NP_731476.1,249,NM_169341.3,1010
41265,NP_524302.1,719,NM_079578.3,3860
41266,NP_001247023.2,919,NM_001260094.2,4760
44669,NP_524775.1,698,NM_080036.3,4632
117467,NP_731479.3,532,NM_169343.4,1630
41268,NP_650000.1,892,NM_141743.3,3628
41269,NP_524303.2,899,NM_079579.3,2901
41270,NP_650001.2,233,NM_141744.3,819
41271,NP_650002.1,583,NM_141745.4,1829
26067073,NP_001303504.1,16,NM_001316575.1,288
41272,NP_650003.4,522,NM_141746.4,1621
41273,NP_476576.1,487,NM_057228.5,6557
41274,NP_650004.1,401,NM_141747.3,1377
41275,NP_001097740.1,288,NM_001104270.2,1165
3772559,NP_001247027.1,1503,NM_001260098.1,5035
41279,NP_731489.2,968,NM_169350.3,3273
41278,NP_788632.1,356,NM_176455.2,1507
54520450,NP_001369010.1,104,NM_001382164.1,1507
41280,NP_731491.2,480,NM_169352.3,1704
318751,NP_731492.1,480,NM_169353.3,1694
41281,NP_650007.1,126,NM_141750.2,487
41282,NP_731494.1,238,NM_169354.3,872
318700,NP_731495.1,196,NM_169355.3,721
41283,NP_650009.1,487,NM_141752.3,1661
41284,NP_650010.1,293,NM_141753.3,1104
41285,NP_650011.1,147,NM_141754.3,681
41286,NP_001097741.1,555,NM_001104271.1,3223
41287,NP_650012.2,522,NM_141755.3,1708
326130,NP_650013.3,563,NM_141756.5,2102
41288,NP_731500.1,220,NM_169357.2,901
41289,NP_650014.2,960,NM_141757.2,4015
41290,NP_524305.2,277,NM_079581.4,1118
19834760,NP_001287275.1,619,NM_001300346.1,2199
41291,NP_731505.1,131,NM_169361.3,1020
19836061,NP_731506.1,163,NM_169362.4,1925
41292,NP_650016.1,261,NM_141759.4,1005
8674052,NP_001163583.1,374,NM_001170112.1,1126
41293,NP_524306.3,408,NM_079582.5,1356
41294,NP_731510.1,144,NM_169364.3,1528
41295,NP_650017.1,376,NM_141760.4,1528
41296,NP_524308.2,733,NM_079584.4,2452
41297,NP_650018.1,138,NM_141761.2,740
41298,NP_650019.6,2851,NM_141762.6,8671
41299,NP_001262467.1,586,NM_001275538.1,2089
41300,NP_650021.1,516,NM_141764.4,2022
41302,NP_001247033.1,1949,NM_001260104.1,6665
7354424,NP_001247035.1,77,NM_001260106.2,634
41303,NP_001097743.1,269,NM_001104273.2,866
41304,NP_001097742.1,235,NM_001104272.2,1017
41305,NP_650026.1,216,NM_141769.4,1452
41306,NP_650027.1,275,NM_141770.3,1260
41307,NP_650028.1,446,NM_141771.3,1369
41308,NP_650029.1,444,NM_141772.3,1962
41309,NP_731523.1,208,NM_169369.3,1156
41310,NP_001262468.1,316,NM_001275539.1,1791
41311,NP_524310.1,379,NM_079586.4,1337
41312,NP_650031.1,425,NM_141774.4,2357
41313,NP_524311.1,360,NM_079587.3,1346
41314,NP_650032.1,289,NM_141775.2,1116
41316,NP_731527.1,332,NM_169372.3,2161
41317,NP_650035.1,457,NM_141778.2,1642
41320,NP_650037.2,520,NM_141780.4,3180
41318,NP_001287279.1,216,NM_001300350.1,1515
41319,NP_650036.2,872,NM_141779.3,3115
41321,NP_650038.2,378,NM_141781.2,1408
4379854,NP_001036705.1,1087,NM_001043240.3,6818
12797883,NP_001247039.1,78,NM_001260110.1,937
41324,NP_650041.1,261,NM_141784.2,983
53507,NP_001097744.1,517,NM_001104274.2,1671
41326,NP_650042.2,783,NM_141785.3,2566
3772145,NP_001027174.1,189,NM_001032003.2,826
53502,NP_001287281.1,519,NM_001300352.1,2556
53508,NP_652625.2,521,NM_144368.3,1595
53510,NP_652626.1,528,NM_144369.3,1994
41330,NP_001262469.1,550,NM_001275540.1,2098
53504,NP_652622.3,527,NM_144365.3,1584
53506,NP_652623.2,527,NM_144366.4,1739
41333,NP_524313.2,516,NM_079589.3,1672
41334,NP_524314.2,537,NM_079590.3,1781
53501,NP_652619.1,529,NM_144362.2,1737
53503,NP_001262470.1,526,NM_001275541.1,2032
41337,NP_650044.1,114,NM_141787.4,810
41339,NP_001097746.1,642,NM_001104276.2,2192
41340,NP_001262472.1,171,NM_001275543.1,906
41341,NP_001303431.1,172,NM_001316502.1,1652
41342,NP_650049.1,366,NM_141792.3,2003
41343,NP_524315.2,117,NM_079591.6,850
41344,NP_001097748.1,362,NM_001104278.2,1187
41345,NP_650051.1,613,NM_141794.2,1909
41346,NP_650052.1,299,NM_141795.3,1372
41347,NP_731548.2,416,NM_169378.2,1610
41348,NP_001287282.1,262,NM_001300353.1,1109
41349,NP_650054.2,437,NM_141797.4,1409
41350,NP_650055.1,695,NM_141798.3,2322
41351,NP_650056.1,299,NM_141799.2,1263
41352,NP_650057.1,86,NM_141800.2,487
41353,NP_650058.1,355,NM_141801.3,2004
41354,NP_001247041.1,149,NM_001260112.1,637
326139,NP_731558.1,341,NM_169382.2,1219
41355,NP_650060.1,446,NM_141803.3,1472
41357,NP_650061.1,262,NM_141804.2,898
41358,NP_650062.1,264,NM_141805.2,873
41359,NP_001247043.1,106,NM_001260114.2,1317
41360,NP_650064.1,468,NM_141807.2,1817
41363,NP_001247045.1,1835,NM_001260116.2,23486
41362,NP_650066.1,705,NM_141809.3,4988
41361,NP_001163587.1,604,NM_001170116.2,4988
41364,NP_524318.1,196,NM_079594.5,716
41365,NP_650067.1,194,NM_141810.4,946
117419,NP_536773.1,631,NM_080512.5,2149
41367,NP_650068.1,1018,NM_141811.2,3311
41368,NP_650069.2,587,NM_141812.3,1990
19835258,NP_001287285.1,67,NM_001300356.1,411
41369,NP_650070.1,597,NM_141813.2,1937
41370,NP_731570.2,2243,NM_169389.3,7465
41371,NP_650072.2,158,NM_141815.2,524
41372,NP_650073.1,191,NM_141816.4,773
41373,NP_650074.1,419,NM_141817.3,1752
41374,NP_650075.1,583,NM_141818.2,1947
