NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
6726106,XP_039152400.1,1298,XM_039296466.2,5679
27208671,XP_016039595.1,570,XM_016184236.3,3278
27207049,XP_016039596.1,302,XM_016182801.3,1313
27207347,XP_016039598.1,818,XM_016183048.3,3315
27209219,XP_016039599.1,598,XM_016184687.3,2242
27206746,XP_039152925.1,249,XM_039296991.2,1160
6740156,XP_016039605.1,503,XM_016181120.3,2217
6726117,XP_016039608.1,140,XM_016172494.3,710
6726116,XP_002107094.1,111,XM_002107058.3,537
6726118,XP_039152921.1,406,XM_039296987.2,1710
6726119,XP_016039610.1,412,XM_016172493.3,1514
6726120,XP_016039614.1,1253,XM_016174012.3,4127
6726121,XP_002107099.2,643,XM_002107063.4,2793
6740159,XP_016039619.1,315,XM_016180799.3,1342
27208781,XP_039152917.1,799,XM_039296983.2,2679
27208719,XP_016039621.1,1111,XM_016184280.3,3664
6740497,XP_016039622.1,227,XM_016176523.3,870
6726122,XP_016039624.1,301,XM_016172492.3,1810
6726123,XP_002107101.1,352,XM_002107065.4,1310
6726124,XP_016039625.1,680,XM_016174017.3,2461
6726126,XP_016039626.1,317,XM_016172490.2,1698
6726127,XP_016039627.1,102,XM_016172489.3,729
6726128,XP_016039632.1,397,XM_016174022.3,3736
6726130,XP_016039633.1,1232,XM_016174024.3,5587
6740162,XP_002077042.1,416,XM_002077006.4,1480
6740161,XP_016039634.1,481,XM_016181123.3,2311
6740167,XP_016039635.1,740,XM_016181126.3,2773
6726131,XP_016039637.1,1681,XM_016174025.3,5838
6726132,XP_016039647.1,322,XM_016172487.3,1627
6726133,XP_016039650.1,276,XM_016174035.3,1757
6726134,XP_002107111.1,578,XM_002107075.4,1951
6726135,XP_039153388.1,2518,XM_039297454.2,7861
6740164,XP_002077045.1,1060,XM_002077009.4,3607
6740165,XP_016039654.1,1342,XM_016181125.3,4961
27207613,XP_039153392.2,514,XM_039297458.2,2143
6726136,XP_016039660.1,513,XM_016172484.3,2343
6726137,XP_039153401.1,1954,XM_039297467.2,6468
27207010,XP_016039663.1,357,XM_016182774.2,1622
27208841,XP_039153405.1,458,XM_039297471.2,2395
6726138,XP_002107114.1,341,XM_002107078.4,1356
6726139,XP_002107115.1,139,XM_002107079.4,742
6726140,XP_016039666.1,358,XM_016174041.3,2675
6726141,XP_039153585.1,2144,XM_039297651.2,15041
6726142,XP_016039669.1,632,XM_016172481.3,2319
6726144,XP_016039671.1,454,XM_016172479.3,1710
6740543,XP_039152634.1,1118,XM_039296700.2,3672
6726145,XP_039154018.1,399,XM_039298084.2,2805
6726146,XP_002107122.3,570,XM_002107086.4,3376
120285233,XP_039152311.1,580,XM_039296377.2,4403
6726147,XP_002107123.1,232,XM_002107087.4,1083
6726148,XP_016039673.1,1200,XM_016172478.2,4081
6740170,XP_002077049.2,167,XM_002077013.4,1366
27207710,XP_016039674.1,508,XM_016183392.3,1973
6740169,XP_039153436.1,2087,XM_039297502.1,8054
6726149,XP_039153442.1,636,XM_039297508.2,3197
6726150,XP_002107126.2,226,XM_002107090.4,1384
27207946,XP_016039678.1,1390,XM_016183572.3,7209
27208711,XP_016039680.1,362,XM_016184273.3,1340
6726151,XP_016039682.1,156,XM_016174044.3,712
6726152,XP_002107128.1,76,XM_002107092.4,488
6726153,XP_016039683.1,678,XM_016174045.2,5101
6726154,XP_002107130.1,113,XM_002107094.4,620
6726155,XP_039153730.1,392,XM_039297796.2,1420
6726156,XP_002107132.1,468,XM_002107096.4,1793
6740171,XP_016039685.1,2224,XM_016181129.2,7087
6726166,XP_002107142.2,1083,XM_002107106.4,3888
27208310,XP_016039686.1,129,XM_016183909.3,823
6726159,XP_002107135.1,134,XM_002107099.4,738
6726160,XP_002107136.1,176,XM_002107100.4,924
6726161,XP_002107137.1,646,XM_002107101.4,2649
6726162,XP_016039690.1,428,XM_016172476.3,2650
6740172,XP_016039695.1,527,XM_016181133.2,2017
6726167,XP_002107143.1,251,XM_002107107.4,955
6726169,XP_016039697.2,249,XM_016172473.3,913
120284215,XP_039153465.1,271,XM_039297531.2,937
6726170,XP_002107146.1,254,XM_002107110.4,950
6726171,XP_002107147.1,252,XM_002107111.4,830
6726163,XP_016039698.1,882,XM_016174047.2,3055
6726164,XP_016039699.1,179,XM_016172474.3,1229
6726173,XP_016039700.1,563,XM_016174050.3,1911
6726174,XP_016039703.1,879,XM_016172472.3,3665
6726175,XP_002107151.1,346,XM_002107115.3,1386
27206400,XP_039153464.1,350,XM_039297530.2,1221
27208381,XP_016039705.1,222,XM_016183966.2,880
6726177,XP_016039706.1,337,XM_016174052.3,1377
6726178,XP_039153463.1,405,XM_039297529.2,1458
6726179,XP_016039709.1,1397,XM_016172468.3,5544
6726180,XP_002107156.1,231,XM_002107120.2,965
6726181,XP_002107157.1,403,XM_002107121.4,2021
123327332,XP_044779465.1,113,XM_044923530.1,617
27208427,XP_016039711.2,173,XM_016183998.3,1292
6726184,XP_002107160.2,408,XM_002107124.4,1546
6726185,XP_002107161.1,269,XM_002107125.4,2003
6726186,XP_002107162.1,245,XM_002107126.4,1324
6726187,XP_002107163.2,279,XM_002107127.4,979
6726188,XP_002107164.1,375,XM_002107128.4,1335
6726189,XP_039153194.1,482,XM_039297260.2,2011
6726190,XP_016039714.1,605,XM_016174057.3,1825
6726191,XP_016039717.1,824,XM_016174060.3,2930
6726192,XP_016039721.1,220,XM_016172465.3,2369
123327365,XP_044779620.1,155,XM_044923685.1,1141
120285325,XP_039153195.1,30,XM_039297261.2,93
6726194,XP_039153193.1,650,XM_039297259.2,3506
27206344,XP_039153190.1,1167,XM_039297256.2,4764
6726197,XP_002107172.1,352,XM_002107136.4,1492
6726198,XP_002107173.1,412,XM_002107137.4,1483
6726199,XP_002107174.1,234,XM_002107138.4,1076
6726200,XP_039152449.1,189,XM_039296515.2,678
6726201,XP_002107176.1,351,XM_002107140.4,1667
6726203,XP_002107178.3,212,XM_002107142.4,1199
6726205,XP_002107180.3,162,XM_002107144.4,724
6726204,XP_016022779.1,161,XM_016172462.3,637
6726207,XP_016039728.1,538,XM_016174071.3,2968
27206343,XP_016039730.1,406,XM_016172459.3,2226
27209412,XP_016039731.2,335,XM_016184848.3,1818
6726209,XP_039153554.1,1552,XM_039297620.2,5815
27206570,XP_039153560.1,110,XM_039297626.2,425
6726210,XP_016039735.1,1827,XM_016172457.3,7190
27207864,XP_016039737.1,134,XM_016183508.3,2373
6726213,XP_016039738.2,985,XM_016172455.3,6958
27207366,XP_016039739.1,326,XM_016183063.3,1177
27209128,XP_016039740.1,139,XM_016184629.2,573
27206776,XP_016039741.1,284,XM_016182588.2,1023
6726215,XP_039152342.1,876,XM_039296408.2,4608
6726216,XP_002107191.1,197,XM_002107155.4,1371
6726217,XP_016039744.1,1426,XM_016172453.3,5064
6726218,XP_002107193.2,514,XM_002107157.4,1805
6726219,XP_002107194.1,469,XM_002107158.3,2297
6726220,XP_016039746.1,479,XM_016174075.2,1950
6726221,XP_002107196.1,174,XM_002107160.4,726
6726225,XP_016039752.1,1244,XM_016174080.3,5098
6726226,XP_016039754.2,1446,XM_016172451.3,4794
6726227,XP_016039755.1,279,XM_016172449.3,948
6726228,XP_016039756.1,228,XM_016172447.3,954
27208755,XP_039153737.1,170,XM_039297803.2,941
6726242,XP_016039759.1,748,XM_016172446.3,2865
6726243,XP_039153736.1,1370,XM_039297802.2,4607
6726244,XP_039153732.1,1522,XM_039297798.2,5929
6726246,XP_002107209.1,495,XM_002107173.4,2227
6726247,XP_002107210.2,245,XM_002107174.4,893
6726248,XP_002107211.1,398,XM_002107175.3,1338
6726249,XP_002107212.2,164,XM_002107176.4,633
6726250,XP_002107213.1,173,XM_002107177.4,698
6726251,XP_002107214.1,461,XM_002107178.4,1478
6726252,XP_016039762.1,410,XM_016174082.3,1540
27206593,XP_016039763.1,119,XM_016181135.3,631
27207033,XP_016039764.1,188,XM_016182792.3,848
27208770,XP_016039765.1,222,XM_016184323.3,867
27206342,XP_016039766.1,175,XM_016172444.3,762
6726254,XP_039152362.1,261,XM_039296428.1,851
6726262,XP_039153873.1,1928,XM_039297939.2,6389
27209053,XP_044779704.1,967,XM_044923769.1,3610
6726256,XP_039153876.1,967,XM_039297942.2,3565
120285374,XP_044779705.1,169,XM_044923770.1,1795
120285372,XP_039153877.1,374,XM_039297943.2,1697
6726258,XP_039153879.1,169,XM_039297945.2,1794
120285373,XP_039153880.1,169,XM_039297946.1,1806
6726260,XP_016039770.1,234,XM_016172440.3,1111
6726263,XP_016039774.2,214,XM_016172439.3,744
6726264,XP_002107226.2,198,XM_002107190.4,710
6726265,XP_016039775.1,641,XM_016172437.3,3235
6726296,XP_039152191.1,304,XM_039296257.2,2024
6726295,XP_039152793.1,638,XM_039296859.1,3067
27207416,XP_016039780.2,197,XM_016183105.2,667
6726293,XP_002107254.1,547,XM_002107218.4,2744
6726291,XP_016039782.1,972,XM_016174108.3,3647
120285236,XP_039152347.1,51,XM_039296413.2,482
6726290,XP_016039783.1,67,XM_016174107.3,877
6726289,XP_002107250.2,655,XM_002107214.4,2257
6726287,XP_002107248.2,538,XM_002107212.4,1893
6726286,XP_016039785.1,759,XM_016174105.3,2571
6726285,XP_016039786.1,2257,XM_016174104.3,10184
6740179,XP_016039787.1,566,XM_016180797.3,2408
27208333,XP_039154086.1,1147,XM_039298152.2,3820
6726283,XP_016039791.1,469,XM_016172425.3,2568
6726284,XP_016039792.1,431,XM_016172418.3,2079
6726282,XP_016039800.1,1168,XM_016172429.2,5323
6726281,XP_002107242.1,314,XM_002107206.4,1873
6726280,XP_002107241.1,332,XM_002107205.4,1265
6726279,XP_002107240.2,556,XM_002107204.4,2028
6726278,XP_002107239.1,242,XM_002107203.3,973
6726277,XP_002107238.1,336,XM_002107202.4,1842
6726276,XP_002107237.3,825,XM_002107201.4,2852
6726275,XP_016039813.1,1621,XM_016174101.3,5279
6726274,XP_016039815.1,1105,XM_016174092.3,3697
27206341,XP_016039819.1,2308,XM_016172436.2,7756
6726272,XP_016039820.1,710,XM_016174091.3,2858
6726270,XP_016039821.1,1562,XM_016174087.3,6144
6726269,XP_002107231.1,209,XM_002107195.4,2131
6726268,XP_002107230.2,351,XM_002107194.4,3026
6726267,XP_002107229.2,414,XM_002107193.4,1726
6726297,XP_039152709.1,2019,XM_039296775.2,7404
27206675,XP_016039839.1,589,XM_016182480.2,3091
6726299,XP_039152747.1,408,XM_039296813.2,2398
6740181,XP_002077062.1,128,XM_002077026.4,637
27209208,XP_039153001.1,1020,XM_039297067.2,4886
6726301,XP_016039843.1,290,XM_016174123.3,1980
6726302,XP_002107263.2,277,XM_002107227.3,1144
6726303,XP_016039844.1,353,XM_016172414.3,1255
6740711,XP_039153002.1,340,XM_039297068.2,1816
6740184,XP_016039847.1,321,XM_016180796.3,1710
27207152,XP_016039848.1,357,XM_016182885.2,1368
6726304,XP_002107265.1,239,XM_002107229.4,859
6726305,XP_016039849.1,645,XM_016172413.3,2292
6726306,XP_002107267.1,162,XM_002107231.4,1015
6726307,XP_002107268.1,607,XM_002107232.4,2941
6726308,XP_002107269.2,409,XM_002107233.4,1461
6726309,XP_016039853.1,1044,XM_016172409.3,4175
6726310,XP_002107271.1,360,XM_002107235.4,1502
6726311,XP_002107272.2,426,XM_002107236.4,1493
6726312,XP_016039859.1,566,XM_016174128.3,2272
6726313,XP_002107274.1,164,XM_002107238.4,917
6726314,XP_016039864.1,442,XM_016174133.3,2071
6726315,XP_039152789.1,1000,XM_039296855.1,4231
6726317,XP_039152775.1,1040,XM_039296841.2,6304
6726319,XP_016039872.1,948,XM_016174136.3,3218
6726322,XP_039152792.1,1159,XM_039296858.2,3642
6739854,XP_016039874.1,4081,XM_016180954.3,12860
6740186,XP_016039875.1,674,XM_016180792.3,3017
27207028,XP_016039878.2,556,XM_016182788.3,2655
6726323,XP_016039879.1,403,XM_016172401.3,1582
6726324,XP_016039880.1,255,XM_016174138.3,1060
6726326,XP_039153712.1,582,XM_039297778.2,3613
6740187,XP_016039884.1,350,XM_016180791.3,2215
27207170,XP_016039885.1,330,XM_016182906.3,1242
6739846,XP_002076739.1,417,XM_002076703.4,1520
6740188,XP_039152335.1,269,XM_039296401.2,1196
27208078,XP_039153433.1,162,XM_039297499.2,1137
27208721,XP_016039894.1,126,XM_016184281.2,559
27207522,XP_016039895.1,504,XM_016183203.3,2774
6739851,XP_002076740.1,82,XM_002076704.4,570
6740189,XP_002077070.2,187,XM_002077034.4,4694
6739849,XP_016039900.1,187,XM_016180957.3,4157
27206582,XP_016039901.1,247,XM_016180938.3,904
6739850,XP_002076744.3,149,XM_002076708.4,666
6739852,XP_039153906.1,195,XM_039297972.2,1415
6739853,XP_039153904.1,455,XM_039297970.1,4750
120285381,XP_039153901.1,487,XM_039297967.2,5852
6726328,XP_016039906.1,413,XM_016172399.3,2251
6740197,XP_002077074.1,145,XM_002077038.4,901
27206812,XP_039153208.1,396,XM_039297274.2,2552
6726331,XP_002107291.1,413,XM_002107255.4,2835
27206340,XP_016039910.2,300,XM_016172398.3,1431
6726334,XP_039152423.1,615,XM_039296489.2,6196
6726338,XP_002107298.1,485,XM_002107262.4,1982
6726339,XP_039153954.1,333,XM_039298020.2,2337
27206339,XP_016039914.1,525,XM_016172396.3,1868
6726341,XP_016039915.1,307,XM_016174145.3,1292
6726342,XP_016039916.1,964,XM_016172395.3,3205
6740198,XP_016039917.1,641,XM_016181138.3,2043
6726346,XP_039154087.1,708,XM_039298153.2,2398
27208581,XP_039154092.1,123,XM_039298158.2,672
27208164,XP_016039920.1,395,XM_016183778.2,1439
6726347,XP_016039922.1,259,XM_016174147.3,1340
6726348,XP_002107308.1,343,XM_002107272.4,1363
6726349,XP_002107309.2,225,XM_002107273.4,787
27207663,XP_016039923.2,104,XM_016183354.2,391
6726350,XP_016039925.1,79,XM_016174149.2,349
27208320,XP_016039926.1,1002,XM_016183917.3,4516
27207466,XP_016039927.1,504,XM_016183147.3,1855
6726352,XP_044779463.1,638,XM_044923528.1,2331
6740199,XP_016039931.1,400,XM_016180781.3,1783
27209104,XP_039152971.1,491,XM_039297037.2,1881
6726353,XP_016039935.1,333,XM_016172390.3,1069
6726354,XP_002107314.2,202,XM_002107278.3,836
6726355,XP_002107315.1,163,XM_002107279.4,938
6726356,XP_016039936.1,591,XM_016172389.3,3544
6726357,XP_002107317.1,242,XM_002107281.4,1023
6726358,XP_039152970.1,1002,XM_039297036.2,3846
6740200,XP_016039938.2,579,XM_016180780.3,2234
6726360,XP_039152975.1,331,XM_039297041.2,1516
6726363,XP_044779719.1,493,XM_044923784.1,2188
6726361,XP_016039940.1,563,XM_016174150.3,1947
27209321,XP_016039944.2,274,XM_016184762.3,1184
27207376,XP_016039945.2,436,XM_016183069.3,1656
6740201,XP_002077081.1,174,XM_002077045.4,940
27207599,XP_044779528.1,1939,XM_044923593.1,6291
27207901,XP_016022754.1,343,XM_016183533.3,2434
27208156,XP_016022757.1,836,XM_016183770.3,2967
6740208,XP_002077082.1,336,XM_002077046.4,1632
6740203,XP_002077083.1,225,XM_002077047.4,994
6740206,XP_016022758.1,686,XM_016180779.3,2439
6740207,XP_039153729.1,875,XM_039297795.2,3439
6740210,XP_016022760.1,805,XM_016181140.3,3275
6740209,XP_016022761.2,333,XM_016180777.3,1005
123327333,XP_044779486.1,126,XM_044923551.1,1726
6740204,XP_039152614.1,574,XM_039296680.2,2202
6740205,XP_002077087.1,538,XM_002077051.4,3094
6726369,XP_016022763.1,531,XM_016172385.3,3162
6726370,XP_002107329.1,489,XM_002107293.3,1631
27209304,XP_016022764.1,121,XM_016184749.3,719
27206337,XP_016022765.1,148,XM_016172384.3,641
27206336,XP_016022766.1,327,XM_016172383.3,1934
6726375,XP_002107334.2,584,XM_002107298.4,2238
6726377,XP_002107336.1,163,XM_002107300.4,1006
6726378,XP_039153698.1,475,XM_039297764.2,2306
27207183,XP_039153699.1,474,XM_039297765.2,1777
6726380,XP_016039951.1,484,XM_016174159.3,2096
27208236,XP_016039952.1,218,XM_016183841.1,2018
6726381,XP_016039953.2,431,XM_016172379.3,2260
6726383,XP_039152809.1,1064,XM_039296875.2,4536
6726385,XP_039153674.1,1276,XM_039297740.2,7880
6726386,XP_002107345.2,351,XM_002107309.4,1687
6726388,XP_039153676.1,326,XM_039297742.2,1984
6740215,XP_044779738.1,2487,XM_044923803.1,7619
6726391,XP_002105726.2,573,XM_002105690.3,2137
6740214,XP_002077093.1,242,XM_002077057.4,1077
6740213,XP_016039958.1,494,XM_016181142.2,1729
27209238,XP_039153524.1,186,XM_039297590.2,882
6726390,XP_039153523.1,486,XM_039297589.2,2850
6740216,XP_039153519.1,2102,XM_039297585.2,6461
6726394,XP_039153522.1,557,XM_039297588.1,2887
27208328,XP_039153521.1,1150,XM_039297587.2,3999
6726395,XP_039152885.1,462,XM_039296951.2,1751
6726396,XP_016039966.1,235,XM_016174166.3,2021
6740219,XP_039153979.1,728,XM_039298045.2,3339
27207269,XP_039153980.1,584,XM_039298046.2,2037
6726398,XP_002107356.1,121,XM_002107320.4,494
27207268,XP_039152653.1,1368,XM_039296719.2,5071
27206335,XP_016039973.2,118,XM_016172377.2,698
6726401,XP_039152654.1,182,XM_039296720.2,901
6726403,XP_002107360.1,199,XM_002107324.4,886
6726404,XP_016039974.3,88,XM_016172376.3,598
120285273,XP_039152665.1,229,XM_039296731.2,899
120285274,XP_039152667.1,198,XM_039296733.2,927
27206569,XP_016039975.2,132,XM_016180776.3,676
6740221,XP_039152395.2,264,XM_039296461.2,1195
6740222,XP_002077103.1,373,XM_002077067.4,1344
6726409,XP_002107366.2,140,XM_002107330.4,516
6726410,XP_039152308.1,1326,XM_039296374.2,4655
6726412,XP_016039978.1,419,XM_016172372.3,1860
6726413,XP_039154078.1,521,XM_039298144.2,1996
27206402,XP_039154082.1,284,XM_039298148.2,1863
6726415,XP_002107372.3,365,XM_002107336.4,2873
6726417,XP_039154080.1,350,XM_039298146.2,1277
120285395,XP_039154081.1,305,XM_039298147.2,1346
120285397,XP_039154085.1,124,XM_039298151.2,1034
120285241,XP_039152396.2,286,XM_039296462.2,996
120285396,XP_039154083.1,177,XM_039298149.2,891
6726419,XP_016039984.2,317,XM_016172370.3,1195
6726420,XP_002107377.1,358,XM_002107341.4,1932
6726421,XP_002107378.3,325,XM_002107342.3,1868
6726423,XP_039153635.1,1622,XM_039297701.2,5806
120285358,XP_039153636.1,1176,XM_039297702.2,4007
6726425,XP_039153637.1,642,XM_039297703.2,2521
6726427,XP_016039989.1,482,XM_016174174.3,1650
6726428,XP_002107385.1,316,XM_002107349.4,1150
6726430,XP_016039990.1,945,XM_016174175.3,3777
6726431,XP_016039991.1,600,XM_016172364.2,2491
6726433,XP_016039993.1,319,XM_016174176.2,1144
6726434,XP_002107391.1,480,XM_002107355.4,1772
6740228,XP_039153852.1,382,XM_039297918.2,2274
6740229,XP_016039995.1,1939,XM_016180775.3,6660
6726438,XP_016039996.1,999,XM_016174177.3,5245
6726437,XP_002107394.1,383,XM_002107358.4,1691
6726440,XP_039153855.1,350,XM_039297921.2,2964
6726441,XP_039153856.1,219,XM_039297922.2,906
6740230,XP_016040001.1,541,XM_016180774.3,1806
27208335,XP_039152341.1,642,XM_039296407.2,4360
6726442,XP_002107399.2,618,XM_002107363.4,2392
6726443,XP_016040004.1,654,XM_016172361.3,2886
27208953,XP_039152349.1,564,XM_039296415.1,2817
27207925,XP_039153824.1,929,XM_039297890.2,5233
6740231,XP_016040011.1,1139,XM_016180773.3,3556
6740232,XP_002077111.1,211,XM_002077075.4,1154
27209281,XP_016040012.1,128,XM_016184733.3,531
27207432,XP_016040013.1,890,XM_016183117.3,3821
27207018,XP_016040015.1,1623,XM_016182781.3,5386
6726447,XP_002107404.1,183,XM_002107368.4,800
6726448,XP_002107405.1,322,XM_002107369.4,1140
6726449,XP_016040016.2,72,XM_016172360.3,508
6740235,XP_039153822.1,2031,XM_039297888.2,8216
27208298,XP_039153828.1,716,XM_039297894.2,3386
6726451,XP_002107408.1,377,XM_002107372.4,1401
6726452,XP_016040028.1,825,XM_016174187.3,4168
6726453,XP_002107410.1,175,XM_002107374.4,740
27209228,XP_016040031.1,354,XM_016184694.3,2371
6726455,XP_016040034.1,914,XM_016172358.3,3311
6726456,XP_002107413.3,617,XM_002107377.4,2534
6726457,XP_016040035.1,1039,XM_016172354.3,5478
6738753,XP_039152752.1,350,XM_039296818.1,1583
6726459,XP_016040040.1,736,XM_016174189.3,3121
27208258,XP_039152751.1,721,XM_039296817.2,3563
6726461,XP_002107418.1,714,XM_002107382.4,2364
6726462,XP_016040044.1,160,XM_016174191.3,801
6726463,XP_002107420.1,327,XM_002107384.4,2272
6740236,XP_016040045.1,192,XM_016181147.3,1395
6740237,XP_016040050.1,445,XM_016182956.3,1718
27208849,XP_016040052.1,140,XM_016184402.3,597
6740239,XP_039152628.1,292,XM_039296694.2,958
27206919,XP_016040055.1,117,XM_016182695.3,488
6740238,XP_002077119.2,590,XM_002077083.4,2092
27209374,XP_016040058.1,175,XM_016184806.3,1219
27207129,XP_039152625.1,388,XM_039296691.2,2297
27206403,XP_016040060.1,262,XM_016174192.3,1625
6726466,XP_039152616.1,2006,XM_039296682.2,8401
27207716,XP_039152627.1,300,XM_039296693.2,1654
6740240,XP_016040063.2,306,XM_016180769.3,1776
27207322,XP_016040064.1,68,XM_016183033.2,692
6740241,XP_002077121.2,378,XM_002077085.3,1394
6740242,XP_016040065.1,1241,XM_016180768.3,5193
27206829,XP_039152615.1,2052,XM_039296681.2,6512
27209388,XP_016040067.1,580,XM_016184820.3,2785
6726467,XP_002107424.2,195,XM_002107388.4,1742
27206595,XP_016040070.1,524,XM_016181153.3,2233
6740243,XP_002077124.2,640,XM_002077088.4,2386
6740245,XP_039152754.1,1279,XM_039296820.2,4956
6740772,XP_016040073.1,546,XM_016172498.3,3361
6740246,XP_002077126.1,284,XM_002077090.4,2846
27208128,XP_016040074.1,635,XM_016183748.3,2538
6740247,XP_002077127.1,106,XM_002077091.4,890
6726468,XP_016040077.1,191,XM_016174193.3,2046
6726469,XP_002107426.1,409,XM_002107390.4,1350
6726470,XP_039152760.1,476,XM_039296826.2,1930
6726471,XP_002107428.2,575,XM_002107392.4,1953
27206716,XP_039152756.1,552,XM_039296822.2,2460
6726472,XP_016040081.1,814,XM_016174195.3,6852
27207490,XP_016040083.1,921,XM_016183170.3,3298
27208604,XP_039153967.1,381,XM_039298033.2,3358
27206334,XP_016040086.1,96,XM_016172346.3,639
27207981,XP_016040091.1,365,XM_016183609.2,1606
27207586,XP_016040094.1,167,XM_016183270.3,779
6726477,XP_039153968.1,148,XM_039298034.2,667
6726479,XP_002107436.1,367,XM_002107400.4,1832
6726480,XP_016040095.1,265,XM_016174200.3,1268
6726474,XP_016040097.1,665,XM_016174198.3,2984
6726475,XP_016040098.2,870,XM_016172350.3,2927
6726482,XP_039153981.1,1591,XM_039298047.2,7053
6726483,XP_039153983.1,188,XM_039298049.2,774
6726484,XP_039153744.1,1148,XM_039297810.2,7096
6726486,XP_039153738.1,2097,XM_039297804.1,6490
6726487,XP_039153740.1,1739,XM_039297806.2,5375
27209339,XP_039153961.1,2516,XM_039298027.2,9943
120285385,XP_039153966.1,186,XM_039298032.1,1087
120285303,XP_039152969.1,89,XM_039297035.2,388
6728579,XP_039152968.1,155,XM_039297034.2,691
