Dsim,E_value,Score,query cover,identity,Dmel
XM_039294382.2,0.0,6589.0,92,96.545,NM_001274829.1
XM_039294388.2,0.0,11051.0,99,97.425,NM_001014591.3
XM_039294392.1,3.01e-94,344.0,42,96.19,NM_001382166.1
XM_039294394.2,5.680000000000001e-110,396.0,75,93.284,NM_001259815.2
XM_039294397.1,0.0,4372.0,100,97.575,NM_139594.2
XM_039294401.2,8.47e-154,542.0,88,92.612,NM_001202124.1
XM_039294403.2,0.0,745.0,68,96.061,NM_001043122.2
XM_039294411.2,0.0,5696.0,99,96.893,NM_001259706.2
XM_039294413.2,0.0,6067.0,93,96.111,NM_001300592.1
XM_039294414.2,0.0,2154.0,100,94.551,NM_170204.2
XM_039294415.1,0.0,5727.0,97,96.526,NM_001276200.1
XM_039294421.2,0.0,911.0,59,97.048,NM_001170367.2
XM_039294430.2,0.0,14696.0,83,96.493,NM_170253.2
XM_039294434.2,0.0,4881.0,99,96.471,NM_079519.2
XM_039294436.2,0.0,723.0,97,96.372,NM_001382161.1
XM_039294441.2,0.0,808.0,45,97.095,NM_001382163.1
XM_039294447.1,0.0,8776.0,82,97.155,NM_001382070.1
XM_039294448.2,0.0,11590.0,99,97.348,NM_170430.3
XM_039294451.2,0.0,8015.0,99,97.515,NM_170457.3
XM_039294457.2,0.0,3792.0,99,95.552,NM_001300663.1
XM_039294465.2,0.0,1498.0,98,97.491,NM_001300669.1
XM_039294466.1,0.0,1493.0,98,97.912,NM_079830.4
XM_039294472.2,0.0,798.0,100,96.855,"NM_001104507.3, NM_170464.3"
XM_039294473.1,0.0,813.0,22,95.661,NM_001273617.1
XM_039294474.1,0.0,832.0,99,96.982,"NM_001043309.3, NM_143494.4"
XM_039294488.2,0.0,3397.0,99,98.104,NM_142661.3
XM_039294489.2,0.0,1698.0,91,95.129,NM_001170195.3
XM_039294490.2,2.0600000000000002e-29,132.0,3,86.667,NM_001273755.1
XM_039294492.2,0.0,3057.0,93,93.082,NM_001275746.1
XM_039294494.2,5.6e-57,219.0,79,96.923,NM_001382125.1
XM_039294501.2,0.0,1650.0,85,96.5,NM_001300350.1
XM_039294504.1,1.32e-118,425.0,90,90.184,NM_001260106.2
XM_039294513.2,0.0,4444.0,69,96.559,NM_001144634.2
XM_039294516.1,0.0,7302.0,99,96.479,NM_169587.2
XM_039294518.2,0.0,3325.0,100,96.627,NM_001032039.3
XM_039294519.2,0.0,1393.0,96,90.943,NM_001300590.1
XM_039294520.1,0.0,852.0,99,95.677,NM_169850.3
XM_039294526.2,0.0,4881.0,95,93.022,NM_001300451.1
XM_039294528.1,0.0,12741.0,99,96.077,NM_001043216.2
XM_039294530.2,0.0,7502.0,92,97.753,NM_143434.5
XM_039294538.2,0.0,859.0,47,94.004,NR_167881.1
XM_039294541.2,0.0,4161.0,99,97.77,NM_080504.4
XM_039294548.2,0.0,8010.0,99,94.299,NM_170330.2
XM_039294550.2,0.0,3013.0,98,96.006,NM_135659.3
XM_039294551.2,0.0,3421.0,94,95.72,NM_001300631.1
XM_039294554.2,0.0,2791.0,97,97.217,NM_144400.3
XM_039294560.2,0.0,13971.0,99,96.576,NM_057804.3
XM_039294561.2,0.0,7659.0,99,97.383,NM_143615.4
XM_039294563.2,0.0,5626.0,99,97.515,NM_170560.2
XM_039294565.2,0.0,3799.0,99,96.336,NM_143622.3
XM_039294566.2,0.0,4955.0,82,96.246,NM_001275403.1
XM_039294581.2,0.0,2632.0,99,97.712,NM_141437.4
XM_039294582.2,0.0,2126.0,98,95.506,NM_143711.3
XM_039294587.2,0.0,15319.0,99,96.229,NM_001260227.2
XM_039294594.2,0.0,6076.0,95,94.995,NM_135795.3
XM_039294595.2,0.0,10303.0,99,97.183,NM_142710.4
XM_039294599.2,0.0,2290.0,61,97.065,NM_176521.1
XM_039294615.2,0.0,5024.0,31,93.759,NM_001275486.1
XM_039294637.1,0.0,1524.0,99,97.64,NM_001260074.1
XM_039294641.2,1.72e-33,145.0,7,83.333,NM_169191.4
XM_039294646.1,0.0,4826.0,99,97.103,NM_001144636.2
XM_039294651.2,0.0,6172.0,76,97.521,NM_001300426.1
XM_039294652.2,0.0,3306.0,95,97.005,NM_001300428.1
XM_039294653.2,0.0,1881.0,23,96.104,NM_079816.4
XM_039294654.2,0.0,2691.0,64,93.499,NM_001015349.4
XM_039294663.2,0.0,5694.0,88,95.883,NM_143093.3
XM_039294664.2,0.0,2525.0,50,94.926,NM_135068.4
XM_039294670.2,0.0,2665.0,97,94.7,NM_142503.5
XM_039294671.2,0.0,9409.0,99,96.945,NM_001275512.1
XM_039294672.2,0.0,2913.0,95,93.585,NM_001170105.2
XM_039294673.2,0.0,2335.0,96,96.719,NM_141683.3
XM_039294674.2,0.0,1783.0,91,97.596,NM_143731.6
XM_039294678.2,0.0,7457.0,78,97.037,NM_001300611.1
XM_039294681.2,0.0,7341.0,77,95.543,NM_143303.3
XM_039294697.1,0.0,3962.0,78,96.154,NM_001300459.1
XM_039294700.2,4.0800000000000004e-167,586.0,93,92.417,"NM_001169531.1, NM_136015.2"
XM_039294703.2,0.0,3847.0,89,95.98,NM_001104255.3
XM_039294716.2,0.0,5291.0,99,97.139,NM_141674.3
XM_039294727.2,0.0,5568.0,99,95.391,NM_001275568.1
XM_039294730.2,0.0,8501.0,84,95.87,NM_169672.4
XM_039294741.2,0.0,3133.0,96,95.784,NM_134739.6
XM_039294742.2,0.0,2361.0,92,95.544,NM_142250.2
XM_039294746.2,0.0,10515.0,92,96.358,NM_169693.2
XM_039294747.2,0.0,7051.0,98,95.316,NM_169696.3
XM_039294754.2,0.0,4063.0,99,97.415,NM_169684.3
XM_039294767.2,0.0,4285.0,99,95.273,NM_057337.3
XM_039294769.2,0.0,2368.0,99,94.658,NM_142257.4
XM_039294770.2,0.0,1114.0,99,94.239,NM_001300420.1
XM_039294773.2,0.0,4837.0,98,96.458,NM_001275779.1
XM_039294774.2,0.0,5077.0,99,96.737,NM_001038781.2
XM_039294776.2,0.0,10658.0,99,97.384,NM_169845.2
XM_039294779.2,0.0,11127.0,99,97.88,NM_001260256.1
XM_039294782.2,0.0,2691.0,99,95.909,NM_142518.4
XM_039294784.2,0.0,3177.0,99,96.469,NM_134735.2
XM_039294785.2,0.0,822.0,100,92.675,NM_001275792.1
XM_039294787.1,0.0,11243.0,99,98.317,NM_206504.2
XM_039294796.1,0.0,4937.0,99,95.666,NM_142786.3
XM_039294798.2,8.29e-19,95.3,4,100.0,NR_074071.1
XM_039294806.2,4.28e-164,577.0,96,92.804,NM_001347769.1
XM_039294807.1,0.0,19900.0,94,96.686,NM_001260180.2
XM_039294813.2,0.0,4512.0,89,97.166,NM_001275859.1
XM_039294815.2,2.5e-86,318.0,30,95.05,NM_001104239.2
XM_039294816.2,0.0,13572.0,99,95.897,NM_001202298.3
XM_039294830.2,0.0,4724.0,99,96.291,NM_142200.4
XM_039294832.2,0.0,4061.0,97,96.051,NM_001273653.1
XM_039294833.2,0.0,2071.0,97,94.713,NM_142203.4
XM_039294835.2,0.0,1146.0,99,96.662,"NM_169648.3, NM_001202294.1"
XM_039294836.2,0.0,1570.0,68,94.352,NM_169972.2
XM_039294837.2,0.0,10011.0,99,96.359,NM_001038959.3
XM_039294839.2,5.769999999999999e-146,516.0,100,86.228,NM_001273432.1
XM_039294840.2,0.0,3759.0,99,95.551,NM_080188.3
XM_039294842.2,0.0,935.0,67,91.04,"NM_001382141.1, NM_206480.3"
XM_039294843.2,0.0,787.0,20,89.077,NM_141947.2
XM_039294847.2,0.0,6244.0,98,94.5,NM_001275379.1
XM_039294849.2,0.0,1879.0,100,95.876,NM_142719.2
XM_039294852.2,0.0,5210.0,90,97.731,NM_001144658.2
XM_039294856.2,0.0,7249.0,99,96.943,NM_001382118.1
XM_039294860.2,0.0,2041.0,81,94.554,NM_143527.3
XM_039294864.2,0.0,2252.0,95,93.709,NM_141538.2
XM_039294867.2,0.0,1314.0,90,94.016,NM_141529.3
XM_039294868.2,0.0,3919.0,99,93.03,NM_143276.3
XM_039294870.2,0.0,6765.0,98,96.95,NM_001275437.2
XM_039294876.2,0.0,7160.0,91,94.975,NM_001260021.2
XM_039294878.2,0.0,2185.0,85,93.271,NM_165407.2
XM_039294882.1,0.0,881.0,7,97.843,NM_001347742.1
XM_039294883.2,0.0,5096.0,83,96.804,NM_169451.2
XM_039294887.1,3.91e-117,420.0,96,86.65,NM_001043293.3
XM_039294888.2,0.0,3755.0,92,96.684,NM_169682.2
XM_039294894.2,0.0,4623.0,95,95.982,NM_079616.4
XM_039294899.2,0.0,6756.0,80,96.918,NM_001260211.2
XM_039294908.2,0.0,1773.0,97,95.345,NM_169897.4
XM_039294909.2,0.0,1592.0,93,95.504,NM_142649.4
XM_039294912.2,0.0,798.0,98,95.766,"NM_143175.2, NM_001170266.1"
XM_039294913.2,0.0,893.0,71,92.593,NM_144012.3
XM_039294915.2,7.650000000000001e-167,586.0,52,90.847,NM_169739.3
XM_039294917.1,0.0,3265.0,97,96.047,NM_141792.3
XM_039294919.2,0.0,1081.0,88,88.166,NM_001272975.2
XM_039294920.2,0.0,1275.0,85,95.274,NM_141805.2
XM_039294921.2,0.0,1415.0,97,95.1,NM_141804.2
XM_039294922.2,0.0,1738.0,94,96.842,NM_001316502.1
XM_039294923.2,0.0,3687.0,83,96.796,NM_001260018.2
XM_039294931.2,0.0,4152.0,98,95.363,NM_169716.2
XM_039294937.1,0.0,5620.0,96,96.242,NM_169453.1
XM_039294942.2,0.0,11162.0,99,97.312,NM_001300468.1
XM_039294945.2,0.0,1042.0,99,95.296,NM_142472.4
XM_039294949.2,0.0,4246.0,98,96.005,NM_001104271.1
XM_039294957.2,0.0,3430.0,96,95.769,NM_206546.2
XM_039294960.2,0.0,4807.0,100,96.721,NM_001275553.1
XM_039294962.2,0.0,11860.0,96,96.018,NM_057805.3
XM_039294963.1,0.0,5382.0,99,96.571,NM_001144647.3
XM_039294966.1,0.0,2580.0,96,90.592,NM_169455.2
XM_039294967.2,0.0,5897.0,99,98.033,NM_143613.4
XM_039294969.2,0.0,935.0,36,97.778,NM_001300687.1
XM_039294971.2,0.0,1037.0,91,94.37,NM_142452.2
XM_039294973.2,0.0,1310.0,86,97.886,NM_143228.2
XM_039294978.2,0.0,13642.0,99,96.936,NM_169489.4
XM_039294980.2,0.0,6630.0,99,96.137,NM_079613.3
XM_039294982.2,0.0,10087.0,98,96.159,NM_001258922.1
XM_039294983.2,0.0,4362.0,97,96.611,NM_001275593.1
XM_039294994.2,0.0,12694.0,99,96.183,NM_078740.3
XM_039294996.2,0.0,6665.0,97,95.335,NM_001275464.1
XM_039294998.2,0.0,10807.0,99,95.668,NM_001260146.2
XM_039294999.1,0.0,1216.0,95,97.734,NM_001300569.1
XM_039295000.1,0.0,2835.0,98,94.848,NM_141823.3
XM_039295001.2,6.170000000000001e-144,508.0,95,97.02,NM_001382128.1
XM_039295004.2,0.0,3642.0,95,95.863,NM_169505.2
XM_039295015.1,0.0,1319.0,73,95.047,NM_001275341.1
XM_039295017.1,0.0,4401.0,99,96.113,NM_001275356.1
XM_039295019.1,0.0,5031.0,92,96.066,NM_164509.3
XM_039295021.2,0.0,981.0,95,95.447,NM_169182.2
XM_039295022.2,0.0,3637.0,98,96.435,NM_001275745.1
XM_039295023.2,1.3e-180,632.0,39,92.634,NM_001275745.1
XM_039295024.2,0.0,3016.0,86,90.272,NM_001104390.2
XM_039295026.2,0.0,3092.0,82,98.791,NM_001275866.1
XM_039295034.2,0.0,1120.0,84,88.127,NR_167869.1
XM_039295047.2,0.0,1400.0,97,92.421,NM_001043313.1
XM_039295049.1,0.0,4392.0,99,96.521,NM_141369.3
XM_039295050.2,0.0,13856.0,98,96.475,NM_001043247.2
XM_039295058.2,0.0,2462.0,54,92.068,NM_169638.4
XM_039295068.2,0.0,4937.0,86,95.469,NM_001275666.1
XM_039295070.2,0.0,2950.0,72,96.68,NM_001104330.3
XM_039295072.2,0.0,1917.0,91,95.309,NM_142176.3
XM_039295073.2,9.61e-169,592.0,69,97.947,NM_001260189.2
XM_039295075.2,0.0,5694.0,99,95.683,NM_169789.2
XM_039295083.2,4.68e-95,346.0,83,92.562,NM_001300352.1
XM_039295084.2,0.0,741.0,46,95.289,NM_167193.2
XM_039295092.2,0.0,8805.0,99,97.057,NM_170030.2
XM_039295097.2,0.0,2604.0,89,92.562,NM_169995.2
XM_039295099.2,7.95e-105,379.0,68,92.481,NM_001382132.1
XM_039295100.2,0.0,959.0,95,94.164,"NM_001170281.3, NM_001300643.1"
XM_039295103.2,0.0,2518.0,94,97.49,NM_169130.2
XM_039295110.2,0.0,3380.0,89,95.619,NM_001260470.1
XM_039295120.2,0.0,4342.0,94,93.342,NM_143642.4
XM_039295128.2,0.0,2516.0,94,95.946,NM_079796.5
XM_039295136.2,0.0,7683.0,99,96.153,NM_001276006.1
XM_039295138.2,0.0,784.0,63,93.939,"NM_001032187.2, NM_001032162.2, NM_001032192.2, NM_001032207.2, NM_001032127.2, NM_001032202.2, NM_001032197.2, NM_001032212.2, NM_001032123.2, NM_001032114.2, NM_001032172.2, NM_001032118.2, NM_001032132.2, NM_001032177.2, NM_001032167.2, NM_001032182.2, NM_001032216.2, NM_165384.3"
XM_039295139.2,0.0,1954.0,97,93.942,NM_143044.3
XM_039295141.2,0.0,822.0,93,96.393,NM_143041.3
XM_039295143.2,0.0,701.0,93,90.185,NM_143045.3
XM_039295148.2,0.0,778.0,94,93.75,"NM_001032187.2, NM_001032162.2, NM_001032192.2, NM_001032207.2, NM_001032127.2, NM_001032202.2, NM_001032197.2, NM_001032212.2, NM_001032123.2, NM_001032114.2, NM_001032172.2, NM_001032118.2, NM_001032132.2, NM_001032177.2, NM_001032167.2, NM_001032182.2, NM_001032216.2, NM_165384.3"
XM_039295149.2,0.0,9697.0,89,96.791,NM_170037.2
XM_039295156.2,0.0,9540.0,77,95.886,NM_001300540.1
XM_039295161.2,0.0,9546.0,99,96.668,NM_001275836.1
XM_039295162.2,1.2199999999999998e-170,599.0,67,96.685,"NM_001032166.2, NM_001032186.2, NM_001032161.2, NM_001032126.2, NM_001032191.2, NM_001032171.2, NM_001032181.2, NM_001032176.2, NM_001032131.2, NM_001032122.2, NM_001032113.2, NM_001032117.2, NM_165383.3"
XM_039295171.2,0.0,859.0,47,94.004,NR_167881.1
XM_039295174.2,0.0,16907.0,99,96.775,NM_001382101.1
XM_039295177.2,0.0,7432.0,99,95.71,NM_080036.3
XM_039295184.1,0.0,2126.0,90,93.865,NM_136288.2
XM_039295185.2,0.0,6553.0,67,96.917,"NM_001275458.2, NM_001316487.1"
XM_039295189.2,0.0,830.0,92,96.627,NM_142371.2
XM_039295190.2,0.0,4152.0,78,95.272,NM_135082.3
XM_039295192.2,0.0,7542.0,99,97.001,NM_001260396.1
XM_039295195.2,0.0,9539.0,95,96.081,NM_001259020.2
XM_039295197.2,0.0,8037.0,99,94.231,NM_170524.2
XM_039295202.2,0.0,2084.0,81,97.236,NM_001382182.1
XM_039295203.2,0.0,8192.0,96,95.728,NM_001382087.1
XM_039295204.2,0.0,5986.0,76,97.243,NM_001275898.1
XM_039295239.2,0.0,4940.0,92,95.702,NM_079763.4
XM_039295240.2,1.2100000000000001e-163,575.0,73,90.402,NM_001382135.1
XM_039295241.2,0.0,10929.0,98,95.972,NM_169594.3
XM_039295243.2,0.0,10080.0,85,97.194,NM_001300399.1
XM_039295246.1,0.0,3864.0,99,97.125,NM_142119.3
XM_039295251.2,0.0,1916.0,100,97.278,NM_001298847.1
XM_039295272.2,0.0,15337.0,99,95.699,NM_176575.3
XM_039295278.2,0.0,3395.0,95,93.083,NM_141839.3
XM_039295279.2,0.0,6281.0,99,95.508,NM_001275549.1
XM_039295280.2,0.0,1254.0,79,97.69,NM_169408.4
XM_039295295.2,0.0,4301.0,56,94.934,NM_170345.3
XM_039295308.2,0.0,1821.0,98,95.907,NM_001276087.2
XM_039295311.2,0.0,11378.0,99,96.181,NM_142215.3
XM_039295313.2,0.0,7199.0,99,95.543,NM_169657.3
XM_039295315.2,0.0,6427.0,97,94.988,NM_001104336.2
XM_039295316.1,0.0,1112.0,95,92.72,NM_141426.2
XM_039295327.2,0.0,1142.0,96,97.185,NM_001382153.1
XM_039295335.2,0.0,878.0,93,92.751,NM_001300659.1
XM_039295338.2,0.0,6621.0,97,98.01,NM_001275474.1
XM_039295346.2,0.0,8855.0,99,96.518,NM_001275473.1
XM_039295349.2,0.0,5151.0,99,96.596,NM_169254.2
XM_039295351.2,0.0,1696.0,92,93.888,NM_141600.2
XM_039295353.2,0.0,2431.0,92,93.238,NM_169262.2
XM_039295356.2,0.0,2438.0,41,96.064,NR_048373.1
XM_039295364.2,0.0,3033.0,92,94.389,NM_001260065.2
XM_039295365.2,0.0,2996.0,99,96.578,NM_001260064.2
XM_039295369.2,0.0,10054.0,51,95.678,NM_001201751.2
XM_039295370.1,3.38e-175,614.0,91,92.449,NM_141375.3
XM_039295371.2,0.0,2593.0,89,90.305,NM_169082.1
XM_039295377.2,0.0,4553.0,99,97.112,NM_001260003.1
XM_039295379.2,0.0,1622.0,93,95.992,NM_169084.2
XM_039295380.2,0.0,1552.0,98,96.113,NM_169085.3
XM_039295381.2,2.88e-83,309.0,13,99.412,NM_141303.3
XM_039295391.2,0.0,1450.0,97,95.125,NM_001275338.2
XM_039295397.1,0.0,1884.0,65,97.302,NM_001275904.1
XM_039295403.2,0.0,1602.0,98,96.049,"NM_001300535.1, NM_001300534.1"
XM_039295406.2,0.0,1513.0,70,96.405,NM_170170.3
XM_039295411.2,0.0,1474.0,61,93.699,NM_164437.2
XM_039295412.2,0.0,8176.0,99,95.157,NM_001276072.1
XM_039295415.2,0.0,4543.0,40,97.423,NR_125225.1
XM_039295425.2,0.0,2693.0,62,97.348,NM_143603.2
XM_039295430.2,0.0,1291.0,49,95.766,NM_141424.3
XM_039295432.2,5.15e-121,433.0,58,98.387,NM_001300282.1
XM_039295433.2,0.0,704.0,36,89.927,NM_001370009.1
XM_039295434.2,0.0,19577.0,99,96.505,NM_001276122.1
XM_039295443.2,0.0,3919.0,99,95.592,NM_143410.4
XM_039295444.1,0.0,3469.0,99,97.189,NM_001104493.2
XM_039295449.2,0.0,3001.0,42,95.587,NM_079545.4
XM_039295450.2,4.57e-127,453.0,63,98.444,NM_170143.2
XM_039295451.2,0.0,6298.0,99,95.182,NM_001104380.3
XM_039295452.2,0.0,5323.0,70,96.419,NM_164954.3
XM_039295459.1,0.0,6338.0,92,96.584,NM_170089.2
XM_039295462.1,0.0,4344.0,95,96.502,NM_001300326.1
XM_039295465.2,0.0,3947.0,99,96.92,NM_001038976.1
XM_039295466.2,0.0,8218.0,99,96.122,NM_001273443.3
XM_039295468.2,0.0,4580.0,82,97.064,NM_001170275.2
XM_039295493.2,0.0,4896.0,100,96.557,NM_001014632.4
XM_039295494.1,5.170000000000001e-57,219.0,92,94.444,NM_001260245.1
XM_039295500.2,0.0,1903.0,76,99.522,NM_001275695.1
XM_039295529.1,0.0,2422.0,97,91.078,NM_142330.3
XM_039295532.2,0.0,6154.0,99,93.731,NM_142069.4
XM_039295533.2,0.0,3251.0,96,96.816,NM_169563.2
XM_039295535.2,0.0,3912.0,98,96.03,NM_169212.3
XM_039295537.1,0.0,7420.0,84,95.814,NM_001370051.1
XM_039295538.1,0.0,4700.0,96,92.547,NM_169581.2
XM_039295541.2,0.0,1290.0,94,98.626,NM_001298897.1
XM_039295544.2,0.0,23361.0,99,97.017,NM_001104215.2
XM_039295549.2,1.9199999999999998e-140,499.0,21,94.984,NM_001104215.2
XM_039295553.2,0.0,1748.0,99,94.571,NM_001014608.2
XM_039295557.2,0.0,9356.0,99,95.865,NM_001032403.2
XM_039295559.2,0.0,712.0,89,89.803,NM_141540.3
XM_039295563.2,0.0,1664.0,80,79.603,NM_170405.2
XM_039295564.2,0.0,1358.0,81,93.1,NM_001260110.1
XM_039295571.1,0.0,1170.0,100,96.218,NM_142997.1
XM_039295572.1,0.0,3393.0,89,97.075,NM_135251.4
XM_039295583.1,0.0,19498.0,99,96.006,NM_135124.2
XM_039295602.2,0.0,1659.0,98,95.411,NM_142943.2
XM_039295604.1,0.0,878.0,78,96.941,NM_001043284.2
XM_039295606.2,0.0,798.0,100,94.595,NM_170096.4
XM_039295608.1,0.0,2113.0,84,96.907,NM_001104474.1
XM_039295609.1,0.0,1042.0,97,94.643,NM_143293.3
XM_039295610.2,0.0,715.0,81,82.118,NM_143405.1
XM_039295619.2,0.0,7690.0,95,96.22,NM_169533.2
XM_039295622.2,0.0,3389.0,59,93.75,NM_169533.2
XM_039295628.2,0.0,1096.0,92,93.531,"NM_001144576.2, NM_142059.3"
XM_039295630.2,0.0,1009.0,98,95.077,"NM_001032017.2, NM_001032016.2"
XM_039295631.2,0.0,2449.0,91,96.735,NM_142546.2
XM_039295636.2,0.0,1784.0,99,95.833,"NM_001382164.1, NM_176455.2"
XM_039295637.2,0.0,1960.0,96,97.559,NM_001104270.2
XM_039295640.2,0.0,2732.0,95,91.811,NM_001370002.1
XM_039295644.2,0.0,10039.0,76,93.931,NM_001370010.1
XM_039295645.2,0.0,2279.0,97,89.539,NM_141224.2
XM_039295648.2,0.0,3489.0,85,95.436,NM_001275325.1
XM_039295651.1,0.0,3890.0,82,95.725,NM_001275326.2
XM_039295653.2,0.0,939.0,8,90.973,NM_176398.2
XM_039295665.2,0.0,3509.0,99,95.692,NM_141192.3
XM_039295666.2,0.0,1696.0,73,94.627,NM_001316492.1
XM_039295675.2,0.0,10430.0,99,95.05,NM_057771.4
XM_039295676.2,1.9499999999999998e-135,481.0,94,87.648,NM_001202313.1
XM_039295677.2,0.0,1724.0,88,96.821,NM_170372.2
XM_039295683.2,3.1400000000000003e-117,420.0,90,91.973,NM_001300442.1
XM_039295684.2,2.15e-84,311.0,91,83.862,NM_001104347.2
XM_039295686.2,0.0,2025.0,95,95.035,NM_001275721.1
XM_039295701.2,0.0,7053.0,99,96.826,NM_001104229.3
XM_039295708.2,2.29e-180,632.0,19,98.072,NM_001170068.1
XM_039295709.2,0.0,7710.0,99,95.546,NM_141507.2
XM_039295716.1,2.4899999999999998e-62,237.0,90,85.965,NM_001260411.1
XM_039295725.1,0.0,6205.0,99,95.545,NM_135894.3
XM_039295738.2,0.0,3404.0,99,93.805,NM_142689.4
XM_039295739.2,0.0,1801.0,96,96.514,NM_142697.4
XM_039295741.1,0.0,1020.0,96,88.642,NM_142490.3
XM_039295742.2,0.0,3602.0,99,96.349,NM_142487.2
XM_039295743.1,0.0,6205.0,99,98.017,NM_001259104.2
XM_039295749.1,0.0,2137.0,99,94.952,NM_001275373.1
XM_039295751.2,8.45e-174,608.0,100,91.422,NM_001347780.1
XM_039295758.2,0.0,2305.0,82,96.454,NM_143205.2
XM_039295763.2,0.0,1580.0,91,96.262,NM_143598.2
XM_039295765.2,0.0,939.0,71,94.212,NM_143597.2
XM_039295767.2,0.0,12165.0,99,96.602,NM_170365.4
XM_039295771.2,0.0,8538.0,94,96.048,NM_001275826.1
XM_039295790.2,0.0,4819.0,95,97.259,NM_001260439.1
XM_039295803.2,0.0,1524.0,98,95.14,NM_001316537.1
XM_039295804.2,0.0,6318.0,91,95.907,NM_001275555.2
XM_039295813.2,0.0,3014.0,88,97.611,NM_169429.4
XM_039295816.1,0.0,3627.0,99,96.467,NM_143271.3
XM_039295820.1,0.0,2525.0,99,96.83,NM_143272.2
XM_039295825.2,0.0,7400.0,70,95.233,NM_169292.3
XM_039295827.2,0.0,15631.0,99,96.913,NM_142538.2
XM_039295835.2,0.0,6017.0,99,94.536,NM_165130.2
XM_039295836.2,0.0,3469.0,95,96.498,NM_164774.3
XM_039295837.2,0.0,811.0,99,94.867,NM_142751.2
XM_039295839.2,0.0,12310.0,97,96.488,NM_001260116.2
XM_039295851.2,0.0,3059.0,93,93.741,"NM_141809.3, NM_001170116.2"
XM_039295852.2,0.0,4512.0,99,96.369,NM_079915.3
XM_039295853.2,0.0,3526.0,100,96.5,NM_135307.3
XM_039295856.2,0.0,3245.0,42,95.373,NM_001300479.1
XM_039295874.2,0.0,8410.0,98,96.876,NM_001170203.1
XM_039295875.2,0.0,13215.0,83,95.986,NM_169144.2
XM_039295876.2,0.0,6671.0,89,96.036,NM_001275382.1
XM_039295886.2,0.0,1164.0,75,95.879,NM_142962.3
XM_039295897.2,0.0,5365.0,92,93.844,NM_142971.3
XM_039295905.2,0.0,3943.0,87,95.603,NM_001275517.1
XM_039295909.2,0.0,5891.0,100,97.222,NM_080255.3
XM_039295911.2,0.0,6841.0,88,96.272,NM_001260042.1
XM_039295917.2,0.0,5823.0,97,96.643,NM_206459.2
XM_039295919.2,0.0,4831.0,49,96.79,NM_001104236.3
XM_039295937.2,0.0,1506.0,84,88.093,NM_141493.4
XM_039295939.2,0.0,2366.0,99,94.466,NM_143451.2
XM_039295940.2,0.0,2940.0,84,95.858,NM_079825.2
XM_039295941.2,0.0,16681.0,82,97.455,NM_001260239.1
XM_039295945.2,0.0,2702.0,73,97.535,NM_143444.4
XM_039295953.2,0.0,3879.0,99,96.072,NM_169441.2
XM_039295956.2,0.0,19544.0,99,97.119,NM_001276112.2
XM_039295957.2,0.0,4652.0,86,95.741,NM_165275.2
XM_039295959.2,0.0,7771.0,99,95.557,NM_143012.3
XM_039295961.2,0.0,1415.0,98,91.146,NM_142438.4
XM_039295964.2,0.0,7125.0,99,96.471,NM_001202305.2
XM_039295985.2,0.0,3546.0,80,94.294,NM_142294.4
XM_039295989.2,0.0,2209.0,99,95.49,NM_142296.3
XM_039295991.2,0.0,2006.0,76,97.3,NR_048413.2
XM_039295992.2,0.0,4342.0,90,95.425,NM_001276028.1
XM_039295998.2,0.0,2366.0,91,90.266,NM_143574.2
XM_039296005.2,9.210000000000001e-129,460.0,31,84.109,NM_001273622.1
XM_039296007.2,0.0,4654.0,99,95.444,NM_001259993.3
XM_039296011.2,7.76e-19,95.3,4,100.0,NR_074071.1
XM_039296012.2,0.0,3374.0,99,96.698,NM_001316562.1
XM_039296013.1,0.0,3171.0,29,98.446,NM_001382014.1
XM_039296014.1,0.0,1317.0,73,94.749,NM_001104314.2
XM_039296016.1,0.0,12113.0,100,95.717,NM_001275600.2
XM_039296017.2,0.0,10996.0,92,96.778,NM_001260277.2
XM_039296025.2,0.0,9053.0,97,95.418,NM_001259983.2
XM_039296032.2,0.0,5816.0,80,97.668,NM_205885.2
XM_039296039.2,0.0,6990.0,99,96.523,NM_142218.2
XM_039296041.2,0.0,4782.0,99,93.121,NM_001275733.1
XM_039296047.2,0.0,4752.0,98,96.12,NM_142016.3
XM_039296048.2,0.0,4819.0,99,95.988,NM_142017.3
XM_039296049.2,3.73e-86,316.0,91,87.9,NM_001300383.1
XM_039296050.2,2.22e-78,291.0,93,86.17,NM_001300383.1
XM_039296051.2,0.0,21027.0,99,96.934,NM_001275994.2
XM_039296058.2,0.0,3199.0,98,96.488,NM_176558.3
XM_039296064.2,0.0,8672.0,99,96.505,NM_001258510.2
XM_039296077.2,0.0,4795.0,96,93.048,NM_001038725.2
XM_039296080.2,0.0,4857.0,50,94.081,NM_001258507.1
XM_039296090.2,0.0,2671.0,94,93.525,NM_143682.4
XM_039296098.2,0.0,8290.0,96,96.61,NM_166780.2
XM_039296101.2,0.0,4591.0,61,96.967,NM_001042785.2
XM_039296111.2,0.0,3779.0,75,96.897,NM_143671.3
XM_039296113.2,0.0,1371.0,78,92.994,NM_001382171.1
XM_039296118.2,0.0,1905.0,47,96.154,NM_079885.2
XM_039296124.2,0.0,3339.0,98,92.903,NM_057486.4
XM_039296125.2,0.0,3474.0,78,95.624,NM_001258485.2
XM_039296129.2,0.0,4776.0,99,95.3,NM_001297783.1
