NCBI_GeneID,Symbol,Description,Gene_Type,Transcripts,Transcript_Accession,Nomenclature ID,Nomenclature ID2,Chromosomes,Transcript_Genomic_Accession,Transcript_Genomic_Start,Transcript_Genomic_Stop,Orientation,Proteins,Protein_Accession,Synonyms
LOC6735160,LOC6735160,uncharacterized LOC6735160,PROTEIN_CODING,1.0,XM_016181608.3,LOC6735160,LOC6735160,2R,NC_052521.2,15876447,15879075,minus,1.0,XP_016028442.1,"GD25367,GD25367-PB"
LOC6735161,LOC6735161,uncharacterized LOC6735161,PROTEIN_CODING,1.0,XM_044922745.1,LOC6735161,LOC6735161,2R,NC_052521.2,15879709,15880898,plus,1.0,XP_044778680.1,"GD11402,GD11402-PA"
LOC6735163,LOC6735163,serine/threonine-protein kinase par-1,PROTEIN_CODING,5.0,XM_039292844.2,LOC6735163,LOC6735163,2R,NC_052521.2,15880487,15897842,plus,5.0,XP_039148778.1,"GD11404,GD11404-PB,GD11404-PC,GD11404-PD,GD11404-PE"
LOC6735164,LOC6735164,transcription factor grauzone,PROTEIN_CODING,1.0,XM_016168437.2,LOC6735164,LOC6735164,2R,NC_052521.2,15897971,15900234,plus,1.0,XP_016028449.1,"GD11405,GD11405-PB"
LOC6735165,LOC6735165,vacuolar protein sorting-associated protein 51 homolog,PROTEIN_CODING,2.0,XM_002082104.4,LOC6735165,LOC6735165,2R,NC_052521.2,15900156,15902891,minus,2.0,XP_002082140.1,"GD25366,GD25366-PA"
LOC6735166,LOC6735166,sodium-dependent nutrient amino acid transporter 1,PROTEIN_CODING,2.0,XM_016181606.3,LOC6735166,LOC6735166,2R,NC_052521.2,15921747,15924189,minus,2.0,XP_016028451.1,"GD25364,GD25364-PB,GD25364-PC"
LOC6735167,LOC6735167,probable salivary secreted peptide,PROTEIN_CODING,1.0,XM_002082106.4,LOC6735167,LOC6735167,2R,NC_052521.2,15940704,15941337,plus,1.0,XP_002082142.1,"GD11406,GD11406-PA"
LOC6735168,LOC6735168,elongation of very long chain fatty acids protein F,PROTEIN_CODING,1.0,XM_002082107.4,LOC6735168,LOC6735168,2R,NC_052521.2,15944708,15945910,minus,1.0,XP_002082143.1,"GD25363,GD25363-PA"
LOC6735169,LOC6735169,elongation of very long chain fatty acids protein F,PROTEIN_CODING,1.0,XM_016181605.3,LOC6735169,LOC6735169,2R,NC_052521.2,15945957,15947247,minus,1.0,XP_016028453.1,"GD25362,GD25362-PA"
LOC6735170,LOC6735170,centrosomal and chromosomal factor,PROTEIN_CODING,3.0,XM_039292407.2,LOC6735170,LOC6735170,2R,NC_052521.2,15912063,15957040,plus,3.0,XP_039148341.1,"GD11407,GD11407-PB"
LOC6735171,LOC6735171,"probable cytochrome P450 12b2, mitochondrial",PROTEIN_CODING,1.0,XM_016168439.2,LOC6735171,LOC6735171,2R,NC_052521.2,15957344,15959446,plus,1.0,XP_016028454.1,"GD11408,GD11408-PB"
LOC6735172,LOC6735172,RNA polymerase II degradation factor 1,PROTEIN_CODING,1.0,XM_039292410.2,LOC6735172,LOC6735172,2R,NC_052521.2,15959434,15963071,minus,1.0,XP_039148344.1,"GD25361,GD25361-PC,GD25361-PD,GD25361-PE,GD25361-PF,GD25361-PG"
LOC6735176,LOC6735176,multiple C2 and transmembrane domain-containing protein,PROTEIN_CODING,2.0,XM_039292404.2,LOC6735176,LOC6735176,2R,NC_052521.2,15969031,15976595,plus,2.0,XP_039148338.1,"GD11410,GD11410-PA"
LOC6735178,LOC6735178,"probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial",PROTEIN_CODING,3.0,XM_016181599.3,LOC6735178,LOC6735178,2R,NC_052521.2,15977588,15978941,minus,3.0,XP_016028462.1,"GD25359,GD25359-PB,GD25359-PC"
LOC6735179,LOC6735179,mucin-5AC,PROTEIN_CODING,1.0,XM_016168441.3,LOC6735179,LOC6735179,2R,NC_052521.2,15985318,15996572,plus,1.0,XP_016028463.1,"GD11412,GD11412-PB"
LOC6735180,LOC6735180,putative inorganic phosphate cotransporter,PROTEIN_CODING,1.0,XM_016181597.2,LOC6735180,LOC6735180,2R,NC_052521.2,15996579,15998634,minus,1.0,XP_016028464.1,"GD25358,GD25358-PB"
LOC6735181,LOC6735181,putative inorganic phosphate cotransporter,PROTEIN_CODING,1.0,XM_016181596.3,LOC6735181,LOC6735181,2R,NC_052521.2,15998963,16004376,minus,1.0,XP_016028465.1,"GD25357,GD25357-PB"
LOC6735182,LOC6735182,uncharacterized LOC6735182,PROTEIN_CODING,2.0,XM_016168442.3,LOC6735182,LOC6735182,2R,NC_052521.2,16032788,16035340,plus,2.0,XP_016028471.1,"GD11413,GD11413-PB,GD11413-PC"
LOC6735184,LOC6735184,uncharacterized LOC6735184,PROTEIN_CODING,1.0,XM_002082122.3,LOC6735184,LOC6735184,2R,NC_052521.2,16035225,16036602,minus,1.0,XP_002082158.1,"GD25356,GD25356-PA"
LOC6735185,LOC6735185,uncharacterized LOC6735185,PROTEIN_CODING,1.0,XM_002082123.4,LOC6735185,LOC6735185,2R,NC_052521.2,16036890,16038384,plus,1.0,XP_002082159.1,"GD11415,GD11415-PA"
LOC6735187,LOC6735187,protein dopey-1 homolog,PROTEIN_CODING,1.0,XM_044922602.1,LOC6735187,LOC6735187,2R,NC_052521.2,16038353,16048291,minus,1.0,XP_044778537.1,"GD25353,GD25353-PB"
LOC6735188,LOC6735188,"methionine--tRNA ligase, cytoplasmic",PROTEIN_CODING,1.0,XM_002082126.4,LOC6735188,LOC6735188,2R,NC_052521.2,16048427,16052203,minus,1.0,XP_002082162.2,"GD25352,GD25352-PA"
LOC6735189,LOC6735189,coiled-coil domain-containing protein 130 homolog,PROTEIN_CODING,1.0,XM_016168444.3,LOC6735189,LOC6735189,2R,NC_052521.2,16052343,16053514,plus,1.0,XP_016028474.1,"GD11416,GD11416-PA"
LOC6735190,LOC6735190,microtubule-associated protein RP/EB family member 1,PROTEIN_CODING,1.0,XM_002082128.4,LOC6735190,LOC6735190,2R,NC_052521.2,16053466,16054633,minus,1.0,XP_002082164.1,"GD25351,GD25351-PA"
LOC6735191,LOC6735191,juvenile hormone epoxide hydrolase 1,PROTEIN_CODING,1.0,XM_002082129.4,LOC6735191,LOC6735191,2R,NC_052521.2,16054891,16056567,minus,1.0,XP_002082165.1,"Jheh1,GD25350,Jheh1-PA,Dsim\Jheh1,GD25350-PA"
LOC6735192,LOC6735192,juvenile hormone epoxide hydrolase 1,PROTEIN_CODING,1.0,XM_002082130.4,LOC6735192,LOC6735192,2R,NC_052521.2,16057220,16059375,minus,1.0,XP_002082166.1,"GD25349,GD25349-PA"
LOC6735193,LOC6735193,juvenile hormone epoxide hydrolase 1,PROTEIN_CODING,1.0,XM_002082131.4,LOC6735193,LOC6735193,2R,NC_052521.2,16060210,16061926,minus,1.0,XP_002082167.2,"Jheh3,GD25348,Jheh3-PA,Dsim\Jheh3,GD25348-PA"
LOC6735194,LOC6735194,diptericin A,PROTEIN_CODING,1.0,XM_016168445.3,LOC6735194,LOC6735194,2R,NC_052521.2,16067669,16068523,plus,1.0,XP_016028479.1,"GD11417,GD11417-PA"
LOC6735195,LOC6735195,uncharacterized LOC6735195,PROTEIN_CODING,1.0,XM_016168446.3,LOC6735195,LOC6735195,2R,NC_052521.2,16066364,16066975,plus,1.0,XP_016028477.1,"GD11418,GD11418-PB"
LOC6735196,LOC6735196,diptericin A,PROTEIN_CODING,1.0,XM_002082134.4,LOC6735196,LOC6735196,2R,NC_052521.2,16069629,16070144,plus,1.0,XP_002082170.1,"GD11419,GD11419-PA"
LOC6735201,LOC6735201,uncharacterized LOC6735201,PROTEIN_CODING,3.0,XM_039291307.2,LOC6735201,LOC6735201,2R,NC_052521.2,16081190,16162309,plus,3.0,XP_039147241.1,"GD11421,GD11421-PA"
LOC6735202,LOC6735202,uncharacterized LOC6735202,PROTEIN_CODING,1.0,XM_002082139.4,LOC6735202,LOC6735202,2R,NC_052521.2,16172137,16173879,minus,1.0,XP_002082175.1,"Prod,GD25345,prod-PA,Dsim\prod,GD25345-PA"
LOC6735203,LOC6735203,histone acetyltransferase KAT6B,PROTEIN_CODING,2.0,XM_039291339.2,LOC6735203,LOC6735203,2R,NC_052521.2,16174053,16175311,minus,2.0,XP_039147273.1,"GD25344,GD25344-PA"
LOC6735204,LOC6735204,E3 ubiquitin-protein ligase Topors,PROTEIN_CODING,1.0,XM_016168448.3,LOC6735204,LOC6735204,2R,NC_052521.2,16175522,16180114,plus,1.0,XP_016028483.1,"GD11423,GD11423-PA"
LOC6735206,LOC6735206,uncharacterized LOC6735206,PROTEIN_CODING,1.0,XM_016168449.3,LOC6735206,LOC6735206,2R,NC_052521.2,16180328,16182329,plus,1.0,XP_016028484.1,"GD11425,GD11425-PB"
LOC6735207,LOC6735207,RING finger protein nhl-1,PROTEIN_CODING,11.0,XM_016168450.3,LOC6735207,LOC6735207,2R,NC_052521.2,16190159,16212170,plus,11.0,XP_016028485.2,"GD11426,GD11426-PB"
LOC6735208,LOC6735208,5-hydroxytryptamine receptor 2B,PROTEIN_CODING,2.0,XM_016181593.3,LOC6735208,LOC6735208,2R,NC_052521.2,16225637,16236350,minus,2.0,XP_016028486.1,"GD25343,GD25343-PA"
LOC6735210,LOC6735210,uncharacterized LOC6735210,PROTEIN_CODING,1.0,XM_016181592.3,LOC6735210,LOC6735210,2R,NC_052521.2,16238865,16240101,minus,1.0,XP_016028488.1,"GD25341,GD25341-PB"
LOC6735211,LOC6735211,glutathione peroxidase homolog BsaA,PROTEIN_CODING,1.0,XM_002082148.4,LOC6735211,LOC6735211,2R,NC_052521.2,16258815,16259545,minus,1.0,XP_002082184.1,"GD25340,GD25340-PA"
LOC6735212,LOC6735212,uncharacterized LOC6735212,PROTEIN_CODING,1.0,XM_016168451.3,LOC6735212,LOC6735212,2R,NC_052521.2,16262986,16264682,plus,1.0,XP_016028489.1,"GD11427,GD11427-PA"
LOC6735213,LOC6735213,5-hydroxytryptamine receptor 2A,PROTEIN_CODING,3.0,XM_039291994.1,LOC6735213,LOC6735213,2R,NC_052521.2,16270783,16325687,plus,3.0,XP_039147928.1,"GD11428,GD11428-PB"
LOC6735215,LOC6735215,beta-glucuronidase,PROTEIN_CODING,5.0,XM_002082152.4,LOC6735215,LOC6735215,2R,NC_052521.2,16325959,16335155,minus,5.0,XP_002082188.1,"GD25338,GD25338-PA,GD25338-PB,GD25338-PC,GD25338-PD,GD25338-PE,GD25338-PF"
LOC6735216,LOC6735216,exostosin-3,PROTEIN_CODING,1.0,XM_016168453.3,LOC6735216,LOC6735216,2R,NC_052521.2,16335460,16339619,plus,1.0,XP_016028496.1,"GD11429,GD11429-PB"
LOC6735217,LOC6735217,ankyrin repeat domain-containing protein 13D,PROTEIN_CODING,2.0,XM_002082154.4,LOC6735217,LOC6735217,2R,NC_052521.2,16339626,16343052,minus,2.0,XP_002082190.2,"GD25337,GD25337-PB,GD25337-PC"
LOC6735218,LOC6735218,lysophosphatidylserine lipase ABHD12,PROTEIN_CODING,2.0,XM_016168454.3,LOC6735218,LOC6735218,2R,NC_052521.2,16343261,16347074,plus,2.0,XP_016028498.1,"GD11430,GD11430-PA,GD11430-PB"
LOC6735219,LOC6735219,protein enabled,PROTEIN_CODING,12.0,XM_016168470.3,LOC6735219,LOC6735219,2R,NC_052521.2,16347469,16369568,plus,12.0,XP_016028514.1,"GD11431,GD11431-PB,GD11431-PC,GD11431-PD,GD11431-PE,GD11431-PF,GD11431-PG,GD11431-PH,GD11431-PI,GD11431-PJ,GD11431-PK,GD11431-PL,GD11431-PM,GD11431-PN,GD11431-PO,GD11431-PP,GD11431-PQ"
LOC6735220,LOC6735220,uncharacterized LOC6735220,PROTEIN_CODING,28.0,XM_016168491.3,LOC6735220,LOC6735220,2R,NC_052521.2,16369862,16383942,plus,24.0,XP_016028533.1,"GD11432,GD11432-PC,GD11432-PD,GD11432-PE,GD11432-PF,GD11432-PG,GD11432-PI,GD11432-PJ,GD11432-PK,GD11432-PL,GD11432-PM,GD11432-PN,GD11432-PO,GD11432-PP,GD11432-PQ,GD11432-PR,GD11432-PS,GD11432-PT,GD11432-PU,GD11432-PX,GD11432-PY,GD11432-PZ"
LOC6735222,LOC6735222,cytokine receptor,PROTEIN_CODING,1.0,XM_016181585.3,LOC6735222,LOC6735222,2R,NC_052521.2,16382967,16385969,minus,1.0,XP_016028539.1,"GD25336,GD25336-PB"
LOC6735223,LOC6735223,mitogen-activated protein kinase kinase kinase kinase 5,PROTEIN_CODING,4.0,XM_016168495.3,LOC6735223,LOC6735223,2R,NC_052521.2,16386625,16437542,plus,4.0,XP_016028540.1,"GD11434,GD11434-PB,GD11434-PC,GD11434-PD,GD11434-PE"
LOC6735224,LOC6735224,ribosomal RNA-processing protein 8,PROTEIN_CODING,1.0,XM_002082161.4,LOC6735224,LOC6735224,2R,NC_052521.2,16437636,16438954,plus,1.0,XP_002082197.1,"GD11435,GD11435-PA"
LOC6735225,LOC6735225,protein 4.1 homolog,PROTEIN_CODING,12.0,XM_016168499.3,LOC6735225,LOC6735225,2R,NC_052521.2,16439341,16453954,plus,12.0,XP_016028544.1,"GD11436,GD11436-PB,GD11436-PC,GD11436-PD,GD11436-PE,GD11436-PF,GD11436-PG,GD11436-PH,GD11436-PI"
LOC6735226,LOC6735226,protein windbeutel,PROTEIN_CODING,1.0,XM_002082163.4,LOC6735226,LOC6735226,2R,NC_052521.2,16459878,16461220,plus,1.0,XP_002082199.1,"GD11437,GD11437-PA"
LOC6735227,LOC6735227,uncharacterized LOC6735227,PROTEIN_CODING,1.0,XM_002082164.4,LOC6735227,LOC6735227,2R,NC_052521.2,16461300,16461992,minus,1.0,XP_002082200.1,"GD25335,GD25335-PA,GD25335-PB"
LOC6735228,LOC6735228,uncharacterized LOC6735228,PROTEIN_CODING,2.0,XM_002082165.3,LOC6735228,LOC6735228,2R,NC_052521.2,16462839,16463549,minus,2.0,XP_002082201.1,"GD25334,GD25334-PA,GD25334-PB"
LOC6735229,LOC6735229,nucleolar protein dao-5,PROTEIN_CODING,1.0,XM_002082166.4,LOC6735229,LOC6735229,2R,NC_052521.2,16470241,16472622,plus,1.0,XP_002082202.1,"GD11438,GD11438-PA"
LOC6735231,LOC6735231,zinc finger protein 33A,PROTEIN_CODING,1.0,XM_002082168.4,LOC6735231,LOC6735231,2R,NC_052521.2,16491648,16494274,minus,1.0,XP_002082204.1,"GD25333,GD25333-PA"
LOC6735232,LOC6735232,arylalkylamine N-acetyltransferase-like 2,PROTEIN_CODING,1.0,XM_002082169.4,LOC6735232,LOC6735232,2R,NC_052521.2,16494612,16495495,minus,1.0,XP_002082205.1,"GD25332,GD25332-PA"
LOC6735233,LOC6735233,putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase GG24090,PROTEIN_CODING,2.0,XM_016181581.3,LOC6735233,LOC6735233,2R,NC_052521.2,16495601,16497186,minus,2.0,XP_016028555.1,"GD25331,GD25331-PA,GD25331-PB"
LOC6735234,LOC6735234,arylalkylamine N-acetyltransferase-like 2,PROTEIN_CODING,1.0,XM_002082171.3,LOC6735234,LOC6735234,2R,NC_052521.2,16498136,16498888,plus,1.0,XP_002082207.1,"GD11440,GD11440-PA"
LOC6735235,LOC6735235,arylalkylamine N-acetyltransferase-like 2,PROTEIN_CODING,1.0,XM_016168508.3,LOC6735235,LOC6735235,2R,NC_052521.2,16499312,16500428,plus,1.0,XP_016028557.1,"GD11441,GD11441-PA"
LOC6735236,LOC6735236,peptidyl-prolyl cis-trans isomerase Fkbp12,PROTEIN_CODING,1.0,XM_002082173.4,LOC6735236,LOC6735236,2R,NC_052521.2,16500293,16501190,plus,1.0,XP_002082209.2,"GD11442,GD11442-PA"
LOC6735237,LOC6735237,protein lin-37 homolog,PROTEIN_CODING,1.0,XM_039291603.2,LOC6735237,LOC6735237,2R,NC_052521.2,16501159,16502433,minus,1.0,XP_039147537.1,"GD25330,GD25330-PA"
LOC6735238,LOC6735238,putative mediator of RNA polymerase II transcription subunit 12,PROTEIN_CODING,2.0,XM_016168509.3,LOC6735238,LOC6735238,2R,NC_052521.2,16502670,16514844,plus,2.0,XP_016028558.1,"GD11443,GD11443-PA,GD11443-PB,GD11443-PC"
LOC6735239,LOC6735239,"very long-chain specific acyl-CoA dehydrogenase, mitochondrial",PROTEIN_CODING,1.0,XM_039292176.2,LOC6735239,LOC6735239,2R,NC_052521.2,16515348,16517385,plus,1.0,XP_039148110.1,"GD11444,GD11444-PB"
LOC6735240,LOC6735240,endophilin-B1,PROTEIN_CODING,4.0,XM_016181578.3,LOC6735240,LOC6735240,2R,NC_052521.2,16517628,16520881,minus,4.0,XP_016028563.1,"GD25329,GD25329-PB,GD25329-PC,GD25329-PD,GD25329-PE"
LOC6735241,LOC6735241,platelet binding protein GspB,PROTEIN_CODING,4.0,XM_039292173.2,LOC6735241,LOC6735241,2R,NC_052521.2,16521324,16556178,minus,4.0,XP_039148107.1,"GD25328,GD25328-PB,GD25328-PC,GD25328-PD"
LOC6735243,LOC6735243,uncharacterized LOC6735243,PROTEIN_CODING,1.0,XM_002082180.4,LOC6735243,LOC6735243,2R,NC_052521.2,16540855,16545259,plus,1.0,XP_002082216.2,"GD11445,GD11445-PA"
LOC6735244,LOC6735244,uncharacterized LOC6735244,PROTEIN_CODING,1.0,XM_002082181.4,LOC6735244,LOC6735244,2R,NC_052521.2,16551945,16555171,plus,1.0,XP_002082217.1,"GD11446,GD11446-PA"
LOC6735245,LOC6735245,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,3.0,XM_016168513.3,LOC6735245,LOC6735245,2R,NC_052521.2,16567476,16572341,plus,3.0,XP_016028569.1,"GD11447,GD11447-PA,GD11447-PB"
LOC6735246,LOC6735246,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,1.0,XM_016168514.3,LOC6735246,LOC6735246,2R,NC_052521.2,16573533,16577283,plus,1.0,XP_016028570.1,"GD11448,GD11448-PA"
LOC6735247,LOC6735247,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,2.0,XM_016181572.3,LOC6735247,LOC6735247,2R,NC_052521.2,16577233,16583651,minus,2.0,XP_016028572.1,"GD25326,GD25326-PB,GD25326-PC,GD25326-PD"
LOC6735248,LOC6735248,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,1.0,XM_016168515.3,LOC6735248,LOC6735248,2R,NC_052521.2,16585249,16590243,plus,1.0,XP_016028574.1,"GD11449,GD11449-PA"
LOC6735249,LOC6735249,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,2.0,XM_016168516.3,LOC6735249,LOC6735249,2R,NC_052521.2,16590512,16594948,plus,2.0,XP_016028575.2,"GD11450,GD11450-PA,GD11450-PB"
LOC6735250,LOC6735250,endoplasmic reticulum metallopeptidase 1,PROTEIN_CODING,1.0,XM_002082187.3,LOC6735250,LOC6735250,2R,NC_052521.2,16596124,16599483,plus,1.0,XP_002082223.1,"GD11451,GD11451-PA,GD11451-PB"
LOC6735251,LOC6735251,cytochrome b5 reductase 4,PROTEIN_CODING,1.0,XM_002082188.4,LOC6735251,LOC6735251,2R,NC_052521.2,16600211,16602299,plus,1.0,XP_002082224.1,"GD11452,GD11452-PA"
LOC6735252,LOC6735252,"succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",PROTEIN_CODING,2.0,XM_016181570.3,LOC6735252,LOC6735252,2R,NC_052521.2,16602020,16606168,minus,2.0,XP_016028579.1,"GD25325,GD25325-PB,GD25325-PC,GD25325-PD"
LOC6735253,LOC6735253,protein CTLA-2-alpha,PROTEIN_CODING,1.0,XM_002082190.4,LOC6735253,LOC6735253,2R,NC_052521.2,16606349,16606926,minus,1.0,XP_002082226.1,"GD25324,GD25324-PA"
LOC6735254,LOC6735254,protein hu-li tai shao,PROTEIN_CODING,14.0,XM_039292041.2,LOC6735254,LOC6735254,2R,NC_052521.2,16607447,16634789,minus,12.0,XP_039147975.1,"GD25323,GD25323-PA,GD25323-PB,GD25323-PC,GD25323-PD,GD25323-PE,GD25323-PF,GD25323-PG,GD25323-PH,GD25323-PI,GD25323-PJ,GD25323-PK,GD25323-PL,GD25323-PM,GD25323-PN,GD25323-PO,GD25323-PP,GD25323-PQ,GD25323-PR,GD25323-PS"
LOC6735257,LOC6735257,calpain-A,PROTEIN_CODING,2.0,XM_016168518.3,LOC6735257,LOC6735257,2R,NC_052521.2,16634800,16640316,plus,2.0,XP_016028599.1,"GD11453,GD11453-PB,GD11453-PC"
LOC6735258,LOC6735258,focal adhesion kinase 1,PROTEIN_CODING,3.0,XM_016181547.3,LOC6735258,LOC6735258,2R,NC_052521.2,16640404,16647042,minus,3.0,XP_016028605.1,"GD25321,GD25321-PA,GD25321-PB,GD25321-PC,GD25321-PD,GD25321-PE,GD25321-PF"
LOC6735259,LOC6735259,transcription elongation factor SPT5,PROTEIN_CODING,2.0,XM_016168521.3,LOC6735259,LOC6735259,2R,NC_052521.2,16647209,16651646,plus,2.0,XP_016028608.1,"GD11454,GD11454-PB,GD11454-PC"
LOC6735260,LOC6735260,60S ribosomal protein L11,PROTEIN_CODING,1.0,XM_016168522.3,LOC6735260,LOC6735260,2R,NC_052521.2,16652086,16653269,plus,1.0,XP_016028609.1,"GD11455,GD11455-PA"
LOC6735262,LOC6735262,elongin-C,PROTEIN_CODING,1.0,XM_016181542.3,LOC6735262,LOC6735262,2R,NC_052521.2,16654800,16656077,minus,1.0,XP_016028612.1,"GD25320,GD25320-PA"
LOC6735263,LOC6735263,tubulin beta-1 chain,PROTEIN_CODING,1.0,XM_002082197.4,LOC6735263,LOC6735263,2R,NC_052521.2,16657020,16661303,minus,1.0,XP_002082233.1,"GD25319,GD25319-PA"
LOC6735264,LOC6735264,uncharacterized LOC6735264,PROTEIN_CODING,1.0,XM_002082198.4,LOC6735264,LOC6735264,2R,NC_052521.2,16661928,16665082,plus,1.0,XP_002082234.1,"GD11456,GD11456-PA"
LOC6735265,LOC6735265,meiotic recombination protein W68,PROTEIN_CODING,1.0,XM_002082199.4,LOC6735265,LOC6735265,2R,NC_052521.2,16666943,16669292,plus,1.0,XP_002082235.1,"GD11457,GD11457-PA"
LOC6735268,LOC6735268,WD repeat-containing protein 19,PROTEIN_CODING,3.0,XM_016181540.3,LOC6735268,LOC6735268,2R,NC_052521.2,16696324,16701216,minus,3.0,XP_016028617.1,"GD25318,GD25318-PB,GD25318-PC"
LOC6735269,LOC6735269,rab proteins geranylgeranyltransferase component A,PROTEIN_CODING,1.0,XM_002082203.4,LOC6735269,LOC6735269,2R,NC_052521.2,16701364,16703414,plus,1.0,XP_002082239.1,"GD11461,GD11461-PA"
LOC6735270,LOC6735270,serine/threonine-protein kinase hippo,PROTEIN_CODING,1.0,XM_002082204.4,LOC6735270,LOC6735270,2R,NC_052521.2,16703573,16706185,minus,1.0,XP_002082240.1,"GD25317,GD25317-PA"
LOC6735271,LOC6735271,parkin coregulated gene protein homolog,PROTEIN_CODING,1.0,XM_016168524.3,LOC6735271,LOC6735271,2R,NC_052521.2,16707074,16709714,plus,1.0,XP_016028619.1,"GD11462,GD11462-PB"
LOC6735272,LOC6735272,uncharacterized LOC6735272,PROTEIN_CODING,1.0,XM_016181539.3,LOC6735272,LOC6735272,2R,NC_052521.2,16709629,16710656,minus,1.0,XP_016028620.1,"GD25316,GD25316-PB"
LOC6735275,LOC6735275,uncharacterized LOC6735275,PROTEIN_CODING,1.0,XM_016168526.2,LOC6735275,LOC6735275,2R,NC_052521.2,16717460,16719272,plus,1.0,XP_016028622.1,"GD11464,GD11464-PB"
LOC6735276,LOC6735276,uncharacterized LOC6735276,PROTEIN_CODING,1.0,XM_002082209.3,LOC6735276,LOC6735276,2R,NC_052521.2,16719285,16720988,plus,1.0,XP_002082245.1,"GD11465,GD11465-PA"
LOC6735277,LOC6735277,uncharacterized LOC6735277,PROTEIN_CODING,1.0,XM_002082210.4,LOC6735277,LOC6735277,2R,NC_052521.2,16720992,16723291,minus,1.0,XP_002082246.2,"GD25315,GD25315-PA"
LOC6735278,LOC6735278,heterogeneous nuclear ribonucleoprotein L,PROTEIN_CODING,25.0,XM_016181538.3,LOC6735278,LOC6735278,2R,NC_052521.2,16727360,16836448,minus,22.0,XP_016028642.1,"sm,sm-PA,sm-PB,sm-PC,sm-PD,sm-PE,sm-PF,sm-PG,sm-PH,sm-PI,sm-PK,sm-PL,sm-PN,sm-PO,sm-PP,sm-PQ,sm-PR,sm-PS,sm-PT,sm-PU,sm-PV,Dsim\sm,GD25314,Dsim\sm-PA,Dsim\sm-PB,Dsim\sm-PC,Dsim\sm-PD,Dsim\sm-PE,Dsim\sm-PF,Dsim\sm-PG,Dsim\sm-PH,Dsim\sm-PI,Dsim\sm-PK,Dsim\sm-PL,Dsim\sm-PN,Dsim\sm-PO,Dsim\sm-PP,Dsim\sm-PQ,Dsim\sm-PR,Dsim\sm-PS,Dsim\sm-PT,Dsim\sm-PU,Dsim\sm-PV,GD25314-PA,GD25314-PB,GD25314-PC,GD25314-PD,GD25314-PE,GD25314-PF,GD25314-PG,GD25314-PH,GD25314-PI,GD25314-PK,GD25314-PL,GD25314-PN,GD25314-PO,GD25314-PP,GD25314-PQ,GD25314-PR,GD25314-PS,GD25314-PT,GD25314-PU,GD25314-PV"
LOC6735281,LOC6735281,tubulin polyglutamylase ttll6,PROTEIN_CODING,1.0,XM_016168527.2,LOC6735281,LOC6735281,2R,NC_052521.2,16803132,16806246,plus,1.0,XP_016028645.1,"GD11467,GD11467-PB"
LOC6735282,LOC6735282,uncharacterized LOC6735282,PROTEIN_CODING,1.0,XM_002082214.4,LOC6735282,LOC6735282,2R,NC_052521.2,16841457,16842305,plus,1.0,XP_002082250.1,"GD11469,GD11469-PA"
LOC6735283,LOC6735283,uncharacterized LOC6735283,PROTEIN_CODING,2.0,XM_002082215.4,LOC6735283,LOC6735283,2R,NC_052521.2,16847794,16848538,plus,2.0,XP_002082251.1,"GD11470,GD11470-PA"
LOC6735284,LOC6735284,uncharacterized LOC6735284,PROTEIN_CODING,2.0,XM_016181517.3,LOC6735284,LOC6735284,2R,NC_052521.2,16851280,16852498,minus,2.0,XP_016028648.1,"GD25312,GD25312-PA,GD25312-PB"
LOC6735286,LOC6735286,uncharacterized LOC6735286,PROTEIN_CODING,1.0,XM_002082218.4,LOC6735286,LOC6735286,2R,NC_052521.2,16863800,16865749,plus,1.0,XP_002082254.1,"GD11473,GD11473-PA"
LOC6735295,LOC6735295,uncharacterized LOC6735295,PROTEIN_CODING,1.0,XM_002082219.4,LOC6735295,LOC6735295,2R,NC_052521.2,16868522,16869760,plus,1.0,XP_002082255.1,"GD11474,GD11474-PA"
LOC6735296,LOC6735296,poly(A) polymerase beta,PROTEIN_CODING,1.0,XM_016181516.3,LOC6735296,LOC6735296,2R,NC_052521.2,16870008,16875933,minus,1.0,XP_016028651.1,"GD25311,GD25311-PB"
LOC6735297,LOC6735297,ubiquitin-associated domain-containing protein 1,PROTEIN_CODING,1.0,XM_002082221.4,LOC6735297,LOC6735297,2R,NC_052521.2,16876637,16879422,plus,1.0,XP_002082257.2,"GD11475,GD11475-PA"
LOC6735299,LOC6735299,uncharacterized LOC6735299,PROTEIN_CODING,1.0,XM_002082223.4,LOC6735299,LOC6735299,2R,NC_052521.2,16887771,16890225,minus,1.0,XP_002082259.1,"GD25309,GD25309-PA"
LOC6735301,LOC6735301,general odorant-binding protein 56a,PROTEIN_CODING,1.0,XM_002082225.4,LOC6735301,LOC6735301,2R,NC_052521.2,16899911,16900696,plus,1.0,XP_002082261.1,"Obp56a,GD11477,Obp56a-PA,DsimObp56a,GD11477-PA"
